NAME	TITLE	SCORE	
DREH		-0.021499902	
MVP		-0.02150143	
9330154K18RIK		-0.021509012	
GM10451		-0.021550758	
GM11963		-0.021554908	
S100A9		-0.021561421	
ARMH1		-0.021561436	
GM42529		-0.021564173	
GM44941		-0.021568405	
PPP2R5C		-0.021570286	
ZFP454		-0.021579426	
GM27252		-0.021579945	
NPDC1		-0.021582175	
LCE1G		-0.021586942	
GM39059		-0.021586942	
GM12496		-0.021593103	
LPAR3		-0.021593563	
ZFP566		-0.021596178	
SOX3		-0.021609798	
FGF16		-0.021610485	
NEUROD4		-0.021613823	
GM38944		-0.021620277	
VPS25		-0.021631705	
4930522L14RIK		-0.02163437	
MPZL2		-0.021636734	
GLO1		-0.02164309	
2700068H02RIK		-0.021647774	
TMPRSS7		-0.021659095	
COL10A1		-0.021662205	
CFAP299		-0.021674456	
9130019O22RIK		-0.021685066	
PATE4		-0.021687241	
C030010L15RIK		-0.021701328	
SLC1A6		-0.021705868	
GM47633		-0.021711564	
A230001M10RIK		-0.021713547	
SYT3		-0.021723328	
GBP7		-0.021727022	
E130116L18RIK		-0.021732887	
LY6G6D		-0.021733982	
MYH7B		-0.021734796	
AKR1B7		-0.021741992	
CYB5R2		-0.021762505	
GM9947		-0.021775741	
GM15996		-0.021794954	
GM15893		-0.021798441	
SNCG		-0.021810737	
CYP7B1		-0.021811377	
SYNC		-0.021822	
GM8013		-0.02182822	
TTC9		-0.021836868	
GM10138		-0.021850444	
PITPNA		-0.021850465	
PCDHB14		-0.021854704	
EID2		-0.021856548	
ZFP558		-0.021867307	
LYSMD4		-0.021873202	
IRGM2		-0.021877624	
EN1		-0.021880655	
F8		-0.02188354	
RHOX5		-0.02188783	
1110002E22RIK		-0.021891156	
SOX2OT		-0.021892704	
PLA2G4C		-0.02189463	
GM136		-0.021911219	
9030404E10RIK		-0.021920787	
TIGD3		-0.021925168	
RRH		-0.021934178	
TESCL		-0.021941874	
PIK3CG		-0.021945577	
TFAP2E		-0.021946141	
GM49654		-0.021950679	
KDELR3		-0.021955699	
QARS		-0.021956675	
HAND2OS1		-0.02196761	
UPK3A		-0.021968005	
FYB		-0.021983277	
GM26586		-0.021983514	
CASR		-0.021991706	
A430090L17RIK		-0.021998242	
FLI1		-0.022001905	
SULT1A1		-0.02200535	
GM30124		-0.022007473	
PTX4		-0.022014614	
ANKRD6		-0.022035686	
GM44623		-0.02203821	
KLRB1F		-0.022039358	
TSPAN9		-0.022042116	
GM29508		-0.022051608	
EPHA3		-0.022056056	
PGR		-0.022058107	
GM34113		-0.022068437	
HSD17B2		-0.022068437	
PTPRR		-0.022073546	
CD40		-0.022075018	
GADD45A		-0.022075262	
GLYCTK		-0.022079758	
CCDC28B		-0.022081679	
GM45027		-0.022088949	
GM5533		-0.022096284	
ALX4		-0.022097602	
SEC61A2		-0.022098955	
9430018G01RIK		-0.022108207	
MYLK2		-0.022110473	
THBS4		-0.022114158	
GM3294		-0.02211846	
2010001M07RIK		-0.02212187	
GM17477		-0.022126151	
4930565N06RIK		-0.02212931	
AP4M1		-0.022133974	
MFSD4B1		-0.022136226	
DBN1		-0.022141147	
MTCP1		-0.022142697	
BMYC		-0.022146737	
ST6GALNAC6		-0.022150975	
RNF180		-0.022153847	
OSBPL9		-0.022163661	
GM12744		-0.022166664	
GM44000		-0.022178201	
WARS2		-0.022209687	
GM4230		-0.02221709	
H2-OA		-0.022219207	
9830144P21RIK		-0.022220086	
AC160966.1		-0.02225095	
NTRK2		-0.022261204	
ZFP575		-0.022268657	
GTF2IRD1		-0.022269698	
SVBP		-0.022279823	
GM17435		-0.022286013	
MS4A7		-0.022288276	
SCML2		-0.022293638	
PPP1R18OS		-0.022294471	
IL2RG		-0.022297041	
GM20757		-0.022297269	
NEU3		-0.022298452	
CLEC4A3		-0.022306643	
MOGAT1		-0.022314623	
GM40617		-0.02231593	
SCOC		-0.022317378	
GM43825		-0.022324359	
SHARPIN		-0.02232469	
PEX11A		-0.022326116	
ZFP867		-0.022328915	
GM26621		-0.02233237	
CISD1		-0.02233291	
PIP4P2		-0.022338988	
TRIM7		-0.02234476	
BC051019		-0.022346921	
H2-M5		-0.022350954	
CD22		-0.022369543	
GM13381		-0.022375423	
NT5M		-0.022379829	
GM43698		-0.022383723	
AQP8		-0.022399643	
COCH		-0.022404043	
GM43913		-0.022408957	
GRIA4		-0.022414068	
GM48882		-0.022428421	
1700015F17RIK		-0.022433018	
LYRM1		-0.022441706	
CPM		-0.02244504	
1500009C09RIK		-0.022461075	
IRGM1		-0.022461245	
TMEM42		-0.022478722	
KCNN4		-0.022480858	
VAX2		-0.022483567	
F7		-0.022497186	
LYPD6B		-0.022507995	
MICAL1		-0.022515684	
CYP4V3		-0.022516727	
GM35097		-0.02252406	
5730409E04RIK		-0.022527402	
KCTD7		-0.022529587	
CXCR2		-0.022537636	
KIF9		-0.022538831	
GM9925		-0.022538913	
SLC51A		-0.0225497	
SH3BP5		-0.022558475	
ART1		-0.022567175	
LRRC25		-0.02257094	
MOXD1		-0.022575336	
GM28411		-0.022575919	
ST13		-0.02258219	
CNTNAP2		-0.022583066	
GALNT16		-0.022584258	
KHDRBS2		-0.022588814	
IFI203		-0.022596788	
SCGB1A1		-0.02262004	
RSPO3		-0.022624532	
INAVA		-0.022624688	
PRMT8		-0.022625204	
BTBD3		-0.022638405	
OTOA		-0.02263962	
NCKIPSD		-0.02264274	
GM14410		-0.022648927	
CCDC191		-0.022653762	
FDX1		-0.022657186	
FAM227A		-0.022657892	
RP1		-0.022672843	
VOPP1		-0.022681382	
KCNMB4OS2		-0.022691905	
PCARE		-0.022703974	
COL25A1		-0.022708375	
AI662270		-0.022712102	
AU040972		-0.022719078	
NPAS1		-0.02272306	
LCP2		-0.022726497	
TCFL5		-0.022735164	
GM11627		-0.022737421	
C330011M18RIK		-0.022741878	
R3HDM4		-0.022743378	
MAPKAPK3		-0.022753282	
COL9A2		-0.022756923	
GAS2L1		-0.022757351	
TOR4A		-0.022761563	
RXFP2		-0.022772685	
NECAB1		-0.022776019	
GM46336		-0.02279424	
SLC13A2		-0.022803588	
NPPB		-0.022804921	
GM15396		-0.022808991	
GM14391		-0.02280926	
2810455O05RIK		-0.022812173	
PRSS42		-0.02282061	
REDRUM		-0.022834312	
GM39526		-0.022836147	
VAMP4		-0.022838425	
PDLIM2		-0.022841647	
LCAT		-0.02284502	
IL34		-0.022846453	
GM20655		-0.022856222	
CMSS1		-0.02285779	
GM46416		-0.022882618	
CYP2U1		-0.022896037	
PFDN4		-0.022897061	
CABP4		-0.022900676	
FER1L4		-0.022902148	
MTFP1		-0.022906385	
ABCD2		-0.022909189	
TMEM89		-0.022909688	
ADGRD1		-0.022914153	
GLUL		-0.02292759	
TMEM243		-0.022931425	
GM29243		-0.022943597	
GM26594		-0.022966066	
IFFO1		-0.022970056	
NTS		-0.022970213	
IRAK2		-0.022970483	
LGALS8		-0.022975773	
GM12092		-0.02298071	
ZFP781		-0.022980941	
SKAP2		-0.023003837	
SDCBP2		-0.023007631	
SPTBN5		-0.02301026	
GM16337		-0.023010543	
GM11521		-0.023012977	
GM11476		-0.023037152	
COX20		-0.023055647	
TRUB2		-0.02306448	
RPAP2		-0.02306911	
GM16225		-0.023079863	
GM14966		-0.023080189	
MS4A6C		-0.023082314	
REM1		-0.023086796	
PHLDB3		-0.023091353	
HHATL		-0.023094838	
CPN1		-0.02310411	
MAGEE2		-0.023104504	
GM20559		-0.023104686	
SYNM		-0.023108311	
PTCD2		-0.023127701	
HSD17B12		-0.02312892	
INSM2		-0.023135684	
NPPC		-0.023135995	
NRTN		-0.023136381	
CEP72		-0.02313981	
GM16253		-0.023142615	
SEC14L5		-0.023144297	
GM30122		-0.023150664	
GM32031		-0.02315412	
6430571L13RIK		-0.023162084	
TLL1		-0.023182545	
VSTM2L		-0.023193562	
ECM2		-0.023197893	
TRIM43A		-0.023201693	
4930413F20RIK		-0.023215147	
AMZ1		-0.023221696	
LPL		-0.023223305	
MAATS1		-0.02322792	
ZFP931		-0.023234598	
GM14412		-0.023242014	
IMP4		-0.023242494	
ARRDC1		-0.023253022	
PGAM2		-0.023255901	
SLC12A1		-0.023274299	
SAP30BPOS		-0.023278667	
TNFRSF13C		-0.023281805	
IL1RAP		-0.023283869	
SV2A		-0.02328693	
HIPK4		-0.023291139	
TMEM145		-0.023305433	
ALOX12		-0.023305692	
FNDC5		-0.023314193	
GM44837		-0.023332035	
CDK20		-0.023335531	
GM15918		-0.023338571	
GM5141		-0.023344008	
GM32017		-0.023345785	
RUBIE		-0.023346849	
KIF19A		-0.023348749	
GM5144		-0.023366246	
VSTM5		-0.023366684	
KCTD21		-0.023366893	
4930478L05RIK		-0.023372268	
GM48933		-0.023376374	
HK3		-0.02339366	
NYNRIN		-0.023397567	
TMEM91		-0.023401096	
MINAR2		-0.023412518	
GM10532		-0.023421101	
GPR137B		-0.0234263	
EGFEM1		-0.023438886	
GM35339		-0.023445994	
GM45231		-0.02344791	
PIK3R2		-0.023448847	
FBXL20		-0.023476722	
3300005D01RIK		-0.02348453	
GM29083		-0.023488522	
LTB		-0.023501834	
RAPGEF4OS3		-0.023504542	
GM14091		-0.023519533	
GM47460		-0.023525111	
GM20644		-0.02352967	
BGLAP3		-0.023530426	
B130055M24RIK		-0.023533281	
GM45371		-0.023537075	
PKD2L2		-0.023551827	
GM15271		-0.023552375	
MYRF		-0.023558198	
GPR182		-0.02355861	
GM35166		-0.023563057	
SURF2		-0.02356679	
TAFA4		-0.02356891	
GM50103		-0.023576433	
ANKRD31		-0.023577062	
GPR157		-0.023585267	
GM10358		-0.023591409	
CD46		-0.023591569	
PHKG2		-0.023597645	
PNCK		-0.023604747	
ZFP960		-0.02362627	
IDO2		-0.023655143	
LRRC19		-0.023663042	
GM44706		-0.023665924	
PACRG		-0.02366985	
GPR37L1		-0.023697294	
GM20208		-0.023713972	
SPATA6		-0.023718193	
CLN3		-0.02372529	
DNAJC2		-0.023726596	
9630001P10RIK		-0.023735149	
NEK3		-0.023737116	
1700037H04RIK		-0.023750925	
NAA80		-0.023762189	
CASS4		-0.023768883	
GM48809		-0.023768926	
GM27010		-0.023792183	
CPA5		-0.02379674	
BCAS3		-0.02380957	
KLHL33		-0.023821319	
INSR		-0.023845889	
CASP1		-0.023852386	
SLC25A48		-0.023852682	
TENT5B		-0.023854278	
NXPE5		-0.02385465	
GM15050		-0.0238802	
TRAF3IP3		-0.02388064	
GM14443		-0.02388414	
KIFC3		-0.023886869	
GM11767		-0.02389153	
OLFR1564		-0.023893423	
B3GNT9		-0.023897287	
4933415A04RIK		-0.023908637	
GM43703		-0.023910003	
COX4I2		-0.023913063	
TMEM234		-0.023915548	
E130307A14RIK		-0.023921922	
TGM3		-0.023925636	
MYO3B		-0.023945093	
GM26685		-0.023945987	
TTN		-0.023950718	
4931415C17RIK		-0.023966566	
PQLC3		-0.023976281	
GM29019		-0.023983842	
METAP2		-0.023985445	
IGLC2		-0.02401579	
GM11730		-0.024020398	
FKBP10		-0.02403101	
SNHG11		-0.024034778	
ZFAND4		-0.024037983	
CD74		-0.024060395	
GM32089		-0.024065575	
1700030K09RIK		-0.024072424	
SPPL2B		-0.024078399	
DHX58OS		-0.024082916	
GM16572		-0.02408668	
MYH11		-0.024088891	
TMEM202		-0.024090307	
IGHM		-0.024099533	
GM37362		-0.024113962	
CREG2		-0.024115996	
VEGFD		-0.024117744	
4933417E11RIK		-0.024118109	
CCZ1		-0.02412486	
LAX1		-0.024128325	
NAT8		-0.02413071	
GM16153		-0.024138331	
BIRC3		-0.024151983	
SPINK10		-0.024169708	
NELL1		-0.024177266	
MFAP4		-0.024178838	
ALDH1L1		-0.024180952	
MPP2		-0.024183832	
SLITRK1		-0.02419849	
ZFP668		-0.024208343	
GM26717		-0.024211094	
GPR173		-0.024215195	
THA1		-0.024220431	
GM50050		-0.024222126	
PBX4		-0.024222886	
GM9929		-0.024227524	
6820408C15RIK		-0.024227977	
COL26A1		-0.024234412	
B3GALT2		-0.024242276	
A930015D03RIK		-0.024242364	
4930563E22RIK		-0.024247052	
SRFBP1		-0.024251211	
ZIC2		-0.024252305	
LVRN		-0.024281193	
TMEM258		-0.024283879	
ACOX3		-0.024283892	
TIFAB		-0.024287144	
PITX1		-0.024297362	
MCOLN1		-0.024297697	
GM34721		-0.024307273	
MSC		-0.024314834	
5430427N15RIK		-0.024319362	
CD80		-0.024320258	
PILRB2		-0.024320489	
A4GALT		-0.024324069	
OLFR545		-0.024335062	
STARD5		-0.024338892	
BB218582		-0.024343882	
GM50105		-0.024350675	
LRCOL1		-0.024355777	
HSPA12B		-0.0243591	
GM671		-0.024363512	
ZFP457		-0.024363805	
LRRTM1		-0.024367567	
SPINK5		-0.02437123	
FAM149B		-0.024381025	
GM38304		-0.024389524	
NT5C		-0.024392249	
MARCO		-0.024414714	
MAP2K3OS		-0.024425771	
UBAC2		-0.02442928	
LIPH		-0.024434535	
GM38033		-0.024439322	
ZFP972		-0.024440756	
NOXRED1		-0.024460174	
GM4524		-0.02446174	
CLEC18A		-0.024462642	
SRCIN1		-0.024505902	
GM13387		-0.024516106	
DOC2A		-0.024524575	
NUP210L		-0.02453221	
GM16083		-0.02453254	
GRIN2C		-0.02454026	
PRDM12		-0.024544558	
TDH		-0.024544565	
CHRM3		-0.02454844	
DSCAML1		-0.02455855	
VGLL3		-0.024563776	
TPH1		-0.02456677	
GM27017		-0.024571113	
PLP1		-0.024575802	
CABP7		-0.024576114	
MCOLN3		-0.024581296	
ADCY7		-0.02458181	
HOXB9		-0.024590552	
CEBPA		-0.024602527	
TRF		-0.024615359	
GM13563		-0.024625562	
SRD5A3		-0.024632487	
GM17949		-0.024654532	
A230103J11RIK		-0.024656393	
1810013D15RIK		-0.024659	
GM13869		-0.024661964	
TSPAN2OS		-0.024674097	
NRK		-0.024676137	
NLRC4		-0.024684677	
GPM6A		-0.024689192	
WDR12		-0.024702935	
AP1S1		-0.024713142	
SHE		-0.02471641	
ADAMTS6		-0.0247184	
TSKU		-0.024719117	
SEMA4F		-0.02475801	
MBLAC1		-0.024762271	
1110018N20RIK		-0.024771204	
PCDH19		-0.024772268	
CLCN2		-0.024773357	
FBXO7		-0.024796993	
ABCA6		-0.024811188	
CDA		-0.024813965	
IL18		-0.024815978	
GM12829		-0.024833228	
NIPAL3		-0.024843642	
SMIM3		-0.024852322	
GM12576		-0.02485296	
ZFP991		-0.024854228	
GM45486		-0.024860304	
NPY5R		-0.02486684	
SFRP2		-0.024872014	
ZFP383		-0.024882624	
GM8281		-0.024895148	
NXPE2		-0.0249007	
IQCB1		-0.024908135	
LRRC39		-0.024915202	
NRXN2		-0.02491536	
ACAA1B		-0.02492316	
TAS1R3		-0.024936218	
ALPL		-0.024953155	
GM16364		-0.024958624	
1700028K03RIK		-0.024961853	
1700066B19RIK		-0.02496338	
CCDC84		-0.024963468	
ZFP961		-0.024963493	
CD300A		-0.024965497	
CRY1		-0.024967784	
PP2D1		-0.024986023	
ALG8		-0.02499049	
SLC24A1		-0.025004463	
CEACAM19		-0.025004916	
GLRA1		-0.025007024	
ZFP619		-0.025010683	
VAMP9		-0.025023056	
PTGES		-0.025045862	
GM29107		-0.025046526	
ARHGAP27		-0.025052387	
TMEM97		-0.02506405	
SNHG3		-0.025068715	
GM4755		-0.025074013	
PTGER2		-0.025082963	
PTPRCAP		-0.025085207	
GDF3		-0.025087982	
TMEM190		-0.025094623	
GM550		-0.025096467	
HDHD5		-0.025100349	
LRP4		-0.0251059	
GFY		-0.025107395	
IGDCC4		-0.025117043	
A830036E02RIK		-0.025121726	
ANXA7		-0.025135452	
KLK1		-0.025151152	
ZFP54		-0.025155902	
GM12298		-0.025157245	
MTO1		-0.025158355	
BC049715		-0.025162674	
IL1RL2		-0.025195373	
GM17690		-0.025201736	
4930448D08RIK		-0.02520233	
UGT1A7C		-0.025202544	
SCT		-0.025243603	
RBM46		-0.025249682	
POU3F2		-0.025265465	
TRIM65		-0.025269745	
LY86		-0.025276085	
ZFP975		-0.025291825	
TMEM72		-0.02529888	
IER5L		-0.025303282	
FGF10		-0.025317037	
EGF		-0.025324011	
5430431A17RIK		-0.025326574	
TEKT4		-0.0253493	
CHRNA6		-0.025352536	
CES2G		-0.02535425	
BPIFA1		-0.025372352	
CIART		-0.025374593	
44630		-0.025384814	
PDLIM3		-0.025386078	
CTXN2		-0.025389805	
GM32591		-0.025396032	
GM15591		-0.025404533	
CACNA1G		-0.02540985	
PIWIL4		-0.025411438	
4933408J17RIK		-0.025439803	
UMAD1		-0.025439862	
ANKS1B		-0.025442302	
1700049E15RIK		-0.025443848	
4930428N03RIK		-0.02544423	
CDKL3		-0.02544775	
9530051G07RIK		-0.025449673	
SMIM10L1		-0.025453944	
GM45669		-0.025455654	
A430110L20RIK		-0.025465403	
GM14418		-0.025465863	
ISL1		-0.025477132	
PLAG1		-0.025477342	
ZFP521		-0.025484173	
GM10371		-0.025484372	
BARX1		-0.025485385	
1700101I11RIK		-0.025486065	
2610528A11RIK		-0.025486737	
ADGRB2		-0.02548751	
IKZF4		-0.025492352	
RAB11FIP4OS1		-0.025500808	
OPCML		-0.025501406	
ZFP469		-0.025506215	
OLFR1369-PS1		-0.025512954	
ASPN		-0.02552121	
D930015M05RIK		-0.025527973	
NSFL1C		-0.025534114	
PYGL		-0.025536086	
SPTBN4		-0.025537256	
MAGIX		-0.025541507	
AK8		-0.025546376	
GM26672		-0.025551517	
DUS1L		-0.02555314	
GM9993		-0.02555378	
1700010H22RIK		-0.025554016	
ARHGAP25		-0.025558127	
AFG3L1		-0.025569865	
SEMA5B		-0.025577668	
FN3K		-0.02558138	
A430093F15RIK		-0.025588607	
GM49041		-0.0255941	
PTGIS		-0.025594866	
ZFP120		-0.02560418	
GM9776		-0.025606517	
GM33370		-0.025625395	
GM44949		-0.025629735	
INPP1		-0.025647573	
ADAM28		-0.025651349	
TEX19.2		-0.025656996	
HTRA4		-0.025660664	
POMK		-0.025666317	
SERPINB5		-0.025675023	
TMEM154		-0.025676126	
GPR176		-0.025683416	
AP5S1		-0.025685612	
TAC4		-0.025689041	
GLI2		-0.025698114	
SYNPO2L		-0.025711248	
IMPG1		-0.025721423	
C1QTNF2		-0.025734803	
MS4A6B		-0.025743695	
LITAF		-0.025745885	
FAM32A		-0.025751004	
MLH1		-0.025758618	
SERPINB9B		-0.025764301	
VSIG10L		-0.025773682	
TSACC		-0.025774471	
CNTFR		-0.025775118	
ERMARD		-0.025784675	
MCAM		-0.02578503	
PSMG3		-0.025792493	
LEF1		-0.025805518	
TMEM29		-0.025811216	
ORC1		-0.025817828	
ZFP72		-0.025820848	
SHANK2		-0.025825283	
S100A5		-0.02582536	
BC035044		-0.025832202	
GM15217		-0.025833555	
MT4		-0.025847977	
VSIG2		-0.02585365	
PHKG1		-0.025856465	
RCOR2		-0.025869014	
GM15533		-0.025869893	
PPP1R14D		-0.025878714	
GM13054		-0.025886225	
FAM178B		-0.025890447	
FSD2		-0.025896963	
GPR83		-0.025900373	
PPP1R1B		-0.02590662	
GM39363		-0.025910625	
IFI207		-0.025911381	
GM14341		-0.02591404	
PAK6		-0.025921566	
DRD2		-0.025936553	
PCDHB5		-0.025945082	
CD200R4		-0.02595331	
GM20753		-0.025955789	
TMC7		-0.025962433	
ARSJ		-0.025969945	
FAM25C		-0.025970578	
GM4981		-0.02597283	
GM16098		-0.025981175	
GM47237		-0.025984807	
RAB43		-0.02598777	
BC034090		-0.025992638	
ADAMTS5		-0.026020236	
NUDT5		-0.026029065	
WFIKKN1		-0.02603484	
GM37885		-0.026044436	
AMPD1		-0.02605431	
GM44317		-0.026071979	
ITGA11		-0.02608276	
TAS2R137		-0.026087048	
IL11		-0.026107509	
ATP6V0D2		-0.026108192	
LEFTY1		-0.026108498	
KCNG2		-0.026114043	
DNMT3L		-0.026115108	
GALNT5		-0.02612776	
DNMT3AOS		-0.026140084	
GM47376		-0.02614221	
TBC1D16		-0.02614542	
TRIM29		-0.026153872	
NLRP4F		-0.0261544	
4930507D05RIK		-0.026156034	
DYNLRB2		-0.026163533	
CHRNA3		-0.026177775	
HS3ST4		-0.026189435	
FERMT1		-0.026194936	
FOXF1		-0.026195303	
FRRS1L		-0.026197428	
ST7		-0.02620013	
LCTL		-0.026205782	
NTRK3		-0.02620779	
CIITA		-0.026210722	
ZFP428		-0.026215153	
A830035A12RIK		-0.026227605	
GM20522		-0.026239973	
FAR2OS2		-0.026260903	
POSTN		-0.026264828	
PLPP6		-0.026266688	
G630030J09RIK		-0.026280576	
SPEG		-0.02629338	
NKD2		-0.026300898	
A530083I20RIK		-0.026306277	
B3GAT1		-0.026307136	
OAS2		-0.026307752	
PNOC		-0.026308345	
GPR12		-0.02631553	
CPXM1		-0.026321933	
6330409D20RIK		-0.02633084	
GM26935		-0.026353003	
TINAGL1		-0.026353125	
GM6569		-0.02635417	
SDR39U1		-0.026364991	
GM26559		-0.026378699	
ENDOU		-0.026382709	
4930474H06RIK		-0.026383497	
REC114		-0.026384372	
STK36		-0.02639854	
2310022B05RIK		-0.026401637	
PPIL3		-0.026404867	
BEST2		-0.026414335	
NLRP3		-0.026426978	
HS3ST1		-0.026426999	
INO80DOS		-0.026437294	
CRYZL2		-0.026439337	
PLSCR2		-0.026445426	
IGFLR1		-0.026449267	
4831440D22RIK		-0.02645605	
GM45406		-0.02646298	
GM10135		-0.026464708	
PPP3CC		-0.026465133	
MFSD7A		-0.02646523	
VMN2R29		-0.026481917	
CD93		-0.026483117	
GM16552		-0.02648331	
XLR4A		-0.026486143	
CEP112		-0.026487833	
GSDME		-0.026488284	
FOXF2		-0.026495676	
AP5B1		-0.026496636	
GM6377		-0.026501426	
RNF187		-0.026504666	
CHST9		-0.02650514	
GM39469		-0.026509708	
ISG15		-0.02651526	
SPATA7		-0.0265161	
CCDC36		-0.026541973	
GM4065		-0.026550032	
GM30655		-0.026555127	
ARSG		-0.026561148	
DELE1		-0.026562912	
AJAP1		-0.02657313	
RBP7		-0.02657597	
IGHG1		-0.026585273	
B4GALNT1		-0.026592528	
EXT2		-0.026598953	
D830024N08RIK		-0.026599146	
LIPE		-0.026637847	
BCL2L15		-0.026640808	
CELF4		-0.02665967	
F730016J06RIK		-0.026661415	
PRSS56		-0.026665688	
GM17210		-0.026666826	
ASGR2		-0.026675832	
A730049H05RIK		-0.026688095	
STYK1		-0.026691072	
CD274		-0.026714237	
ATP8B4		-0.026727667	
GM15929		-0.026730966	
ALG1		-0.026735658	
HCK		-0.026735904	
CATSPERE2		-0.02676885	
TUBB1		-0.026788283	
PPP1R16B		-0.026790107	
GM29856		-0.02679302	
2310061I04RIK		-0.02679475	
VSTM2B		-0.0267948	
ZFP932		-0.026801223	
NPAS3		-0.026806593	
ART5		-0.02683337	
1700058P15RIK		-0.026850158	
AMN1		-0.026857689	
DOLK		-0.02686137	
4933404O12RIK		-0.026878642	
SH3D21		-0.026888732	
TSNAXIP1		-0.02690122	
EXOC3L4		-0.02691474	
AI593442		-0.026920823	
HCRTR1		-0.026925355	
TKFC		-0.02692661	
GPX7		-0.026948137	
KLK1B3		-0.026952716	
GASK1A		-0.026958602	
CAPN13		-0.026959905	
PLATR1		-0.026967214	
GM11444		-0.027002685	
WDR91		-0.02700344	
GPBAR1		-0.027004175	
ATP7B		-0.027004417	
IGFBP6		-0.027006444	
SCUBE1		-0.027006498	
SMIM12		-0.027007325	
1700096K18RIK		-0.027025238	
HSPB1		-0.027032917	
GM49201		-0.027049845	
TADA1		-0.02705335	
GM41764		-0.027062343	
GM28707		-0.0270642	
SMIM5		-0.027068948	
POF1B		-0.027071722	
SAMD5		-0.027074035	
CFAP52		-0.027074423	
TUSC1		-0.02707471	
PLEKHA2		-0.027094534	
JCHAIN		-0.02709818	
GM17227		-0.027098984	
2310001K24RIK		-0.027121795	
GM21691		-0.027128352	
GM9465		-0.02713119	
PLA2G7		-0.027138557	
NGDN		-0.027143354	
GM567		-0.02714344	
SYNDIG1		-0.027144583	
PIK3AP1		-0.027145015	
ANKDD1A		-0.027150502	
GM33973		-0.027152194	
SPHKAP		-0.02715298	
GM34788		-0.027163297	
ARRB2		-0.02716471	
CLIP4		-0.027184105	
CDC42		-0.027188297	
GM30382		-0.027197855	
KCTD4		-0.027233018	
GM49584		-0.027239794	
MTFR1L		-0.027241947	
RHOG		-0.027249804	
AP2S1		-0.027250778	
FOXG1		-0.027255647	
DUSP23		-0.027257737	
LEKR1		-0.027261116	
HAL		-0.027265875	
SNX22		-0.027285205	
SPRR2E		-0.02729315	
APON		-0.027300343	
NFE2L3		-0.027310532	
KCNV2		-0.027314615	
CACNA1E		-0.027330916	
GAL3ST1		-0.02733314	
AMIGO2		-0.027352871	
TNFRSF1A		-0.027356373	
OASL2		-0.027361132	
MEAK7		-0.027362568	
DPYSL3		-0.027370494	
GPR142		-0.027379926	
IGSF21		-0.027381252	
ADAP2OS		-0.027392464	
GPR180		-0.027409837	
MCHR1		-0.027413147	
LRMP		-0.027413903	
IMPG2		-0.027416054	
B230217C12RIK		-0.027432788	
MMP19		-0.027432896	
PDE2A		-0.027446065	
ADPRM		-0.027451284	
DLX1		-0.027452856	
MORC1		-0.027454188	
RAI2		-0.027470838	
COL6A6		-0.027475907	
NPM2		-0.027487714	
TTC30A2		-0.027489632	
GM17382		-0.027497768	
4930426I24RIK		-0.027507298	
SPAG6L		-0.027509112	
IFI204		-0.027513055	
NRON		-0.027515324	
PITPNM3		-0.027516598	
SLC24A2		-0.02751757	
D430019H16RIK		-0.027526246	
CXCL3		-0.027526943	
GM40155		-0.02752756	
IGSF6		-0.027540091	
SLC1A2		-0.02754643	
A930033M14RIK		-0.027551742	
CAR7		-0.02755251	
CD248		-0.027561449	
ENPP5		-0.027561966	
KIF28		-0.027567955	
PLEKHG4		-0.027582915	
PROX2		-0.02760597	
NPRL3		-0.027609082	
NPY		-0.02761539	
FER1L6		-0.027618613	
ITGB8		-0.027645558	
DNAH5		-0.027649226	
HOTAIRM1		-0.027665999	
APOL9A		-0.027678011	
OTOR		-0.027683044	
RAB44		-0.02769878	
FCGR3		-0.027701704	
GM26511		-0.027701713	
CNBD2		-0.027701873	
A630052C17RIK		-0.027723037	
GM48045		-0.027726056	
MON1B		-0.027741797	
IGFBPL1		-0.027758835	
NPAS4		-0.027761795	
GM47561		-0.027766269	
RPL38		-0.027776998	
GM16794		-0.02777792	
ZFP712		-0.027782662	
DPEP2		-0.027786655	
GEMIN8		-0.027788524	
STX19		-0.027798787	
DGKI		-0.027801512	
2510046G10RIK		-0.027804079	
AFMID		-0.027804645	
NRROS		-0.02780552	
9330160F10RIK		-0.027811415	
SERPINB1B		-0.02781635	
ZFP773		-0.027818747	
TMPRSS2		-0.027821466	
GM29050		-0.027843479	
GM3693		-0.027857114	
STN1		-0.027859513	
GM17501		-0.027864814	
CELF5		-0.027865794	
DCLK3		-0.027866906	
NOD1		-0.027879242	
GM11613		-0.027880384	
CAMK4		-0.027887408	
ACVR1C		-0.027888246	
COPG2		-0.027896041	
PILRA		-0.02789718	
GM28874		-0.027912917	
GM14827		-0.02791964	
GM11716		-0.027923902	
GPR19		-0.027926117	
GM45187		-0.027964061	
OVGP1		-0.027965585	
MC5R		-0.027969189	
PTPRK		-0.027969383	
TRIM69		-0.027973587	
GM15718		-0.027979242	
TBXAS1		-0.02798439	
ADAMTS18		-0.027986782	
ARHGAP22		-0.027991518	
IRX3OS		-0.028003208	
FAM209		-0.028006045	
ITFG1		-0.028008476	
GM26760		-0.02801001	
IGSF11		-0.028012505	
GSDMC4		-0.028015928	
HGSNAT		-0.028036674	
GM14104		-0.028046217	
4930500A05RIK		-0.02806439	
SLC8A2		-0.028068393	
ADPGK		-0.02807013	
SYK		-0.02807117	
