Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
FOXA1 21572438 ChIP-Seq LNCaP Human	21/2000	0.12470852877223083	0.48495170344064875	0	0	1.3537139969681657	2.818129356199284	TOP2A;DDX39;TCERG1;TGFB2;MDH1;TXNRD1;GSR;PREP;LAMC1;BAZ1A;MCC;EEPD1;PEX5L;UBE2Q2;DNAJC6;SCG5;CDK1;PSMD1;RNF150;NAA15;SMPDL3B
RUNX2 24764292 ChIP-Seq MC3T3 Mouse	21/2000	0.12470852877223083	0.48495170344064875	0	0	1.3537139969681657	2.818129356199284	DDX39;CDCA2;HSP90AB1;ANXA2;MDH1;LHFP;TXNRD1;MYOF;PLAUR;CNPY1;ARID5B;NUCKS1;GXYLT2;LTBP1;S100A6;HNRNPD;CKS2;SMPDL3B;NOMO1;TMPO;EZH2
OLIG2 26023283 ChIP-Seq AINV15 Mouse	21/2000	0.12470852877223083	0.48495170344064875	0	0	1.3537139969681657	2.818129356199284	TCERG1;CADPS2;SRRM4;HSP90AB1;NAP1L1;CABP1;SOBP;FOXP2;CS;TTLL7;FRMD5;PEX5L;MYO1B;DPYSL5;ESD;CKS2;SCG3;TK1;NAA15;GALNT9;LRP11
FOXM1 26456572 ChIP-Seq MCF-7 Human	21/2000	0.12470852877223083	0.48495170344064875	0	0	1.3537139969681657	2.818129356199284	CADPS2;TGFB2;ARL6IP1;ANXA2;MDH1;ANXA3;TXNRD1;ARID5B;NUCKS1;LAMC1;NPNT;LTBP1;EEPD1;CENPF;PRC1;CDK1;RSPO2;HMCN1;RAD18;TMPO;EZH2
SOX2 18555785 Chip-Seq ESCs Mouse	21/2000	0.12470852877223083	0.48495170344064875	0	0	1.3537139969681657	2.818129356199284	RAB3B;AVEN;TGFB2;DUT;NEBL;NUCKS1;FMN2;LAMC1;NPNT;TMEM163;NFKB1;TTLL7;TPX2;FRMD5;PEX5L;CENPF;MYO1B;DNER;SCG5;PSMD1;HMCN1
SUZ12 18555785 Chip-Seq ESCs Mouse	21/2000	0.12470852877223083	0.48495170344064875	0	0	1.3537139969681657	2.818129356199284	AVEN;NOP56;SRRM4;TGFB2;DUT;LHFP;NEBL;NUCKS1;FMN2;LAMC1;TMEM163;NFKB1;FRMD5;PEX5L;CENPF;MYO1B;DNAJC6;ESRP1;DNER;SCG5;HMCN1
GATA1 19941827 ChIP-Seq MEL86 Mouse	21/2000	0.12470852877223083	0.48495170344064875	0	0	1.3537139969681657	2.818129356199284	CDCA2;ARL6IP1;VWF;MDH1;ANXA3;HEATR1;PREP;CNPY1;NAP1L1;DEK;SOBP;SLC7A1;ANLN;PGBD5;EPCAM;WNK2;ESRP1;GPC3;HMCN1;NAA15;EZH2
OCT4 21477851 ChIP-Seq ESCs Mouse	21/2000	0.12470852877223083	0.48495170344064875	0	0	1.3537139969681657	2.818129356199284	TGFB2;MDH1;TXNRD1;PREP;ARID5B;PHYHIPL;TNFAIP3;NUCKS1;NAP1L1;FMN2;LAMC1;SOBP;TMEM163;CENPF;MYO1B;DNER;CDK1;PSMD1;HMCN1;SNRPF;TMPO
RAC3 21632823 ChIP-Seq H3396 Human	21/2000	0.12470852877223083	0.48495170344064875	0	0	1.3537139969681657	2.818129356199284	SRRM4;HSP90AB1;ARL6IP1;VWF;IDH2;VRK1;NPNT;PGD;MCC;PRKCZ;SMC2;CS;TRAPPC6A;DPYSL5;ESRP1;SCG5;SNRPF;NAA15;KIF20B;SMPDL3B;EZH2
SMAD3 21741376 ChIP-Seq ESCs Human	21/2000	0.12470852877223083	0.48495170344064875	0	0	1.3537139969681657	2.818129356199284	SRRM4;TGFB2;NFIX;VWF;LHFP;VRK1;KIF11;BAZ1A;SLC7A1;NFKB1;SMC2;TTLL7;EEPD1;DIAPH3;TCERG1L;PGBD5;HNRNPD;G2E3;GPC3;PSMD1;MCTP2
CBX2 22325352 ChIP-Seq 293T-Rex Human	21/2000	0.12470852877223083	0.48495170344064875	0	0	1.3537139969681657	2.818129356199284	RAB3B;GALNT14;TGFB2;MDH1;FMN2;LAMC1;PGD;LTBP1;PRKCZ;TMEM163;TTLL7;CENPF;PGBD5;DPYSL5;DNAJC6;EPCAM;S100A6;HMCN1;CLSPN;SMPDL3B;RAD18
TCF12/HEB 22897851 ChIP-Seq JUKARTE6-1 Human	21/2000	0.12470852877223083	0.48495170344064875	0	0	1.3537139969681657	2.818129356199284	SRRM4;UNC13A;VWF;TXNRD1;ARID5B;TNFAIP3;NUCKS1;VRK1;GXYLT2;ESCO2;PUS7;GTF2F2;PRKCZ;SLC7A1;WDR43;SMC2;TPX2;ANLN;UBE2Q2;NCAPD3;EZH2
UBF1/2 26484160 Chip-Seq FIBROBLAST Human	21/2000	0.12470852877223083	0.48495170344064875	0	0	1.3537139969681657	2.818129356199284	RBM28;ANXA3;TXNRD1;BAZ1A;SOBP;LTBP1;NOL4;SMC2;TTLL7;ANLN;SYNCRIP;UBE2Q2;WNK2;TOMM70A;CDK1;HMCN1;NAA15;TOX;MCTP2;ABCE1;RAD18
CREB1 26743006 Chip-Seq LNCaP Human	21/2000	0.12470852877223083	0.48495170344064875	0	0	1.3537139969681657	2.818129356199284	TOMM40;ANXA2;TXNRD1;PLAUR;ARID5B;NUCKS1;KIF11;LAMC1;KSR2;BAZ1A;PGD;NOL4;NFKBIA;EIF5;NIPAL2;ESD;DNER;CDK1;CLSPN;TK1;GALNT9
CHD1 26751641 Chip-Seq LNCaP Human	21/2000	0.12470852877223083	0.48495170344064875	0	0	1.3537139969681657	2.818129356199284	RBM28;NFIX;PRMT1;TXNRD1;ARID5B;NUCKS1;NAP1L1;KIF11;LAMC1;PGD;NFKB1;WDR43;CS;TTLL7;EIF5;CDCP1;ESRP1;HNRNPD;CDK1;CLSPN;TK1
FOXA1 26769127 Chip-Seq PDAC-Cell line Human	21/2000	0.12470852877223083	0.48495170344064875	0	0	1.3537139969681657	2.818129356199284	CCT3;TCERG1;HELLS;TGFB2;DUT;ANXA2;MYOF;ARID5B;KIF11;LAMC1;BAZ1A;DEK;TPX2;FRMD5;CENPF;NUSAP1;S100A6;HMCN1;CCT8;SMPDL3B;RAD18
FLI1 26923725 Chip-Seq MACROPHAGESS Mouse	21/2000	0.12470852877223083	0.48495170344064875	0	0	1.3537139969681657	2.818129356199284	CCT3;GXYLT2;CABP1;ZBTB11;KIF11;PGD;PRKCZ;KIF15;TTLL7;TPX2;PGBD5;CENPH;ESRP1;TOMM70A;HNRNPD;CLSPN;RNF150;CCT8;NAA15;MCTP2;LRP11
PU 27001747 Chip-Seq BMDM Mouse	21/2000	0.12470852877223083	0.48495170344064875	0	0	1.3537139969681657	2.818129356199284	TGFB2;PLAUR;ARID5B;TNFAIP3;NUCKS1;LAMC1;NPNT;LTBP1;TMEM163;CS;BRIP1;CENPF;MYO1B;NCL;DNER;CDK1;G2E3;PSMD1;HMCN1;TMPO;LRP11
RING1B 27294783 Chip-Seq NPCs Mouse	21/2000	0.12470852877223083	0.48495170344064875	0	0	1.3537139969681657	2.818129356199284	TGFB2;NFIX;PREP;TNFAIP3;NUCKS1;GXYLT2;FMN2;NPNT;SOBP;PRKCZ;TMEM163;NOL4;FOXP2;FRMD5;MYO1B;NCL;WNK2;ESRP1;RSPO2;HMCN1;TOX
RUNX 20019798 ChIP-Seq JUKART Human	8/616	0.1249472987930818	0.48495170344064875	0	0	1.6538527691778466	3.439787579378033	CDCP1;GSR;ARID5B;TNFAIP3;LAMC1;MCTP2;TMEM163;NFKB1
ZFX 18555785 ChIP-Seq MESCs Mouse	32/3249	0.12696865067479005	0.48973622403133305	0	0	1.28171800488201	2.645228931498776	TOP2A;AVEN;TCERG1;HSP90AB1;ARL6IP1;NUCKS1;FMN2;LTBP1;ESD;PSMD1;CLSPN;TK1;CCT8;DDX39;ST14;MDH1;PRMT1;TXNRD1;GSR;VRK1;NAP1L1;DEK;PUS7;NFKBIA;TRAPPC6A;CDCP1;CENPH;NCL;CKS2;NCAPD3;ABCE1;RAD18
PADI4 21655091 ChIP-ChIP MCF-7 Human	12/1037	0.13197367669959847	0.5058990940151276	0	0	1.4782648551317727	2.993712203452698	SPECC1;NFKBIA;EEPD1;BRIP1;DUT;TOMM70A;NUCKS1;NAP1L1;KIF20B;MCC;GTF2F2;TMPO
CTBP1 25329375 ChIP-Seq LNCAP Human	13/1145	0.13326351180679813	0.507709452957188	0	0	1.4515745869544456	2.925542352544313	FBN2;SRRM4;CDCA2;NEBL;ANXA3;VRK1;FMN2;KSR2;PEX5L;TCERG1L;NIPAL2;TOX;TMPO
SUZ12 18692474 ChIP-Seq MESCs Mouse	20/1909	0.13409078293911764	0.5077461963731222	0	0	1.3478556330228384	2.708163058033701	RAB3B;FBN2;SPECC1;CADPS2;GALNT14;TGFB2;NFIX;LHFP;NEBL;NPNT;MCC;NOL4;FOXP2;PTPRZ1;DPYSL5;DNAJC6;RSPO2;SCG3;RNF150;TOX
NR1I2 20693526 ChIP-Seq LIVER Mouse	11/939	0.13681556638606052	0.5148177262008686	0	0	1.494403735632184	2.9725505866203736	NFKBIA;MYO1B;CDCP1;NEBL;EXOSC8;GSR;CTNNA2;DEK;NPNT;PGD;PRKCZ
JUN 21703547 ChIP-Seq K562 Human	17/1585	0.1376163326076396	0.5148177262008686	0	0	1.3756333262471656	2.728273855210944	TOP2A;TCERG1;RBM28;GALNT14;VWF;FMN2;DEK;LTBP1;SYNCRIP;NEIL3;DIAPH3;DNAJC6;PRC1;GPC3;SNRPF;CTNNA2;EZH2
CTBP2 25329375 ChIP-Seq LNCAP Human	12/1053	0.14263777850837167	0.5291468489277772	0	0	1.4543063265187706	2.832184317652531	FBN2;EEPD1;SRRM4;DIAPH3;TCERG1L;GSR;VRK1;KSR2;CTNNA2;TOX;KIF20B;NOL4
NFE2L2 20460467 ChIP-Seq MEFs Mouse	12/1055	0.14400292668082826	0.5291468489277772	0	0	1.4513631947080892	2.8126281649337517	TGFB2;PEX5L;TXNRD1;ESD;PREP;RSPO2;PLAUR;ZBTB20;PHYHIPL;LAMC1;NPNT;PGD
NRF2 20460467 ChIP-Seq MEFs Mouse	12/1055	0.14400292668082826	0.5291468489277772	0	0	1.4513631947080892	2.8126281649337517	TGFB2;PEX5L;TXNRD1;ESD;PREP;RSPO2;PLAUR;ZBTB20;PHYHIPL;LAMC1;NPNT;PGD
TEAD4 22529382 ChIP-Seq TROPHECTODERM Mouse	23/2293	0.15745080916412174	0.5620532722095936	0	0	1.2899412628487519	2.384639844048177	RAB3B;FBN2;AVEN;GALNT14;ST14;LHFP;TXNRD1;IDH2;ARID5B;KSR2;NPNT;TMEM163;TPX2;ANLN;FRMD5;DPYSL5;PRC1;EXOSC8;S100A6;GPC3;NCAPD3;TOX;RAD18
THAP11 20581084 ChIP-Seq MESCs Mouse	10/864	0.1595772219957326	0.5620532722095936	0	0	1.4722304077422956	2.701877470742028	SPECC1;DDX39;DDX46;MDH1;DPYSL5;VRK1;CLSPN;ABCE1;NOMO1;RAD18
DMRT1 23473982 ChIP-Seq TESTES Mouse	21/2072	0.16006917569506046	0.5620532722095936	0	0	1.3009263773768893	2.3834912333949827	FBN2;VWF;PRMT1;IDH2;ZBTB20;ARID5B;VRK1;BAZ1A;SOBP;PRKCZ;GNAO1;NFKBIA;FRMD5;BRIP1;EIF5;PGBD5;DPYSL5;ME1;G2E3;NCAPD3;TMPO
CEBPB 26923725 Chip-Seq MESODERM Mouse	12/1079	0.16093046816778414	0.5620532722095936	0	0	1.416906210097935	2.588380010030046	TCERG1;SRRM4;BRIP1;ST14;CENPF;UNC13A;ANXA2;LHFP;HNRNPD;CTNNA2;MCTP2;SLC7A1
SPI1 22790984 ChIP-Seq ERYTHROLEUKEMIA Mouse	20/1962	0.16144058268925598	0.5620532722095936	0	0	1.307199567602311	2.3838328088630125	NOP56;TCERG1;ARL6IP1;DDX46;PREP;TNFAIP3;VRK1;BAZ1A;NFKB1;WDR43;SMC2;SYNCRIP;CENPF;EIF5;MIS18BP1;TOMM70A;G2E3;CKS2;KIF20B;TMPO
ERG 20887958 ChIP-Seq HPC-7 Mouse	20/1969	0.1652706706680862	0.5620532722095936	0	0	1.3019952039416467	2.3438136447876654	DDX39;TCERG1;NFIX;PRMT1;TXNRD1;GSR;PREP;NUCKS1;ZBTB11;FMN2;SMC1A;SMC2;CS;TRAPPC6A;TOMM70A;G2E3;CLSPN;RNF150;PGLS;LRP11
POU5F1 26923725 Chip-Seq MESODERM Mouse	7/559	0.16540040744638101	0.5620532722095936	0	0	1.5881916996047432	2.8577699619880854	TTLL7;KIF11;RNF150;TOX;MCTP2;GALNT9;TMPO
TEAD4 26923725 Chip-Seq HEMANGIOBLAST Mouse	7/559	0.16540040744638101	0.5620532722095936	0	0	1.5881916996047432	2.8577699619880854	TTLL7;KIF11;RNF150;TOX;MCTP2;GALNT9;TMPO
ELF5 23300383 ChIP-Seq T47D Human	12/1087	0.16679260607454757	0.5620532722095936	0	0	1.4057624473232402	2.517726332268784	CENPH;ANXA3;TXNRD1;HEATR1;PREP;ARID5B;CABP1;KIF11;BAZ1A;GTF2F2;NFKB1;WDR43
SALL4 22934838 ChIP-ChIP CD34+ Human	15/1418	0.16915478479374454	0.5620532722095936	0	0	1.350042472588094	2.398945952066542	TOP2A;CCT3;DDX39;TOMM40;MDH1;TNFAIP3;CABP1;FOXP2;NFKBIA;CS;TTLL7;SYNCRIP;BRIP1;DNER;ABCE1
TFAP2C 20629094 ChIP-Seq MCF-7 Human	13/1203	0.17219635429856864	0.5620532722095936	0	0	1.3765444015444015	2.4215065929096786	TXNRD1;IDH2;MYOF;GSR;KSR2;MCC;PRKCZ;GNAO1;EEPD1;WNK2;ESRP1;SCG5;CKS2
PDX1 19855005 ChIP-ChIP MIN6 Mouse	8/669	0.17248505801886377	0.5620532722095936	0	0	1.5170518030712032	2.6661346000251727	CS;CCT3;HSP90AB1;TOMM40;PRMT1;NUSAP1;NUCKS1;KIF4
ELK4 26923725 Chip-Seq MESODERM Mouse	6/466	0.17439589479546747	0.5620532722095936	0	0	1.6307713884992987	2.848023684025153	EEPD1;SRRM4;DPYSL5;ZBTB11;MCTP2;LTBP1
NANOG 18692474 ChIP-Seq MEFs Mouse	20/1989	0.17648689950544177	0.5620532722095936	0	0	1.2873294936768134	2.2328841153143233	TOP2A;AVEN;TCERG1;HELLS;ST14;TOMM40;TXNRD1;GSR;PREP;ZBTB20;ARID5B;VRK1;KIF11;NFKBIA;CS;ANLN;SYNCRIP;PTPRZ1;PGLS;CCT8
STAT3 1855785 ChIP-Seq MESCs Mouse	7/572	0.17910514477093467	0.5620532722095936	0	0	1.550603378921963	2.6667001595470015	HELLS;UNC13A;ARL6IP1;DNAJC6;GSR;NFKB1;EZH2
KLF5 25053715 ChIP-Seq YYC3 Human	20/2000	0.1828257020713976	0.5620532722095936	0	0	1.2793896410917687	2.17396706016011	NOP56;RIC3;ST14;ANXA2;PRMT1;TXNRD1;PLAUR;NUCKS1;NPNT;PRKCZ;SMC2;ANLN;PEX5L;CENPH;NIPAL2;S100A6;RSPO2;HMCN1;RAD18;LRP11
FOXA1 25329375 ChIP-Seq VCAP Human	20/2000	0.1828257020713976	0.5620532722095936	0	0	1.2793896410917687	2.17396706016011	TOP2A;CDCA2;MDH1;TXNRD1;PREP;PHYHIPL;TNFAIP3;NUCKS1;LAMC1;BAZ1A;PRKCZ;PEX5L;UBE2Q2;DNAJC6;SCG5;PSMD1;SNRPF;NAA15;TOX;SMPDL3B
MNX1 26342078 ChIP-Seq MIN6-4N Mouse	20/2000	0.1828257020713976	0.5620532722095936	0	0	1.2793896410917687	2.17396706016011	GALNT14;PRMT1;ARID5B;NUCKS1;NAP1L1;FMN2;BAZ1A;SOBP;BSPRY;CS;FRMD5;CENPF;CENPH;WNK2;ESRP1;TOMM70A;DNER;PSMD1;TMPO;LRP11
OCT4 18555785 Chip-Seq ESCs Mouse	20/2000	0.1828257020713976	0.5620532722095936	0	0	1.2793896410917687	2.17396706016011	AVEN;NOP56;TGFB2;DUT;NEBL;NUCKS1;FMN2;LAMC1;TMEM163;NFKB1;TTLL7;TPX2;FRMD5;CENPF;MYO1B;ESRP1;DNER;NUSAP1;SCG5;HMCN1
TCFCP2L1 18555785 Chip-Seq ESCs Mouse	20/2000	0.1828257020713976	0.5620532722095936	0	0	1.2793896410917687	2.17396706016011	AVEN;SRRM4;TGFB2;DUT;LHFP;NEBL;NUCKS1;FMN2;LAMC1;NPNT;TMEM163;NFKB1;TTLL7;FRMD5;PEX5L;CENPF;MYO1B;DNAJC6;DNER;HMCN1
CTCF 18555785 Chip-Seq ESCs Mouse	20/2000	0.1828257020713976	0.5620532722095936	0	0	1.2793896410917687	2.17396706016011	AVEN;NOP56;TGFB2;DUT;NEBL;NUCKS1;FMN2;LAMC1;NPNT;TMEM163;TPX2;FRMD5;PEX5L;CENPF;MYO1B;DNER;NUSAP1;SCG5;PSMD1;HMCN1
PHF8 20622853 ChIP-Seq HELA Human	20/2000	0.1828257020713976	0.5620532722095936	0	0	1.2793896410917687	2.17396706016011	RAB3B;HELLS;TGFB2;NEBL;MYOF;ARID5B;PHYHIPL;FMN2;LAMC1;PGD;PRKCZ;TTLL7;CENPF;PGBD5;DNAJC6;S100A6;CDK1;HMCN1;CLSPN;SMPDL3B
GATA6 21074721 ChIP-Seq CACO-2 Human	20/2000	0.1828257020713976	0.5620532722095936	0	0	1.2793896410917687	2.17396706016011	RAB3B;CCT3;TGFB2;NEBL;HEATR1;ARID5B;PHYHIPL;NUCKS1;FMN2;LAMC1;PGD;PRKCZ;TTLL7;CENPF;PGBD5;DNAJC6;S100A6;HMCN1;CLSPN;SMPDL3B
NFI 21473784 ChIP-Seq ESCs Mouse	20/2000	0.1828257020713976	0.5620532722095936	0	0	1.2793896410917687	2.17396706016011	CCT3;HELLS;DUT;TOMM40;ARID5B;ZBTB11;LAMC1;SOBP;SMC4;TMEM163;NFKB1;MYO1B;TCERG1L;NCL;DNER;CDK1;HMCN1;CTNNA2;NAA15;RAD18
SOX3 22085726 ChIP-Seq NPCs Mouse	20/2000	0.1828257020713976	0.5620532722095936	0	0	1.2793896410917687	2.17396706016011	RIC3;SRRM4;TOMM40;ANXA2;LHFP;IDH2;ARID5B;FMN2;GTF2F2;SMC2;CS;PEX5L;EIF5;PGBD5;PTPRZ1;UBE2Q2;CDK1;ME1;CKS2;GPC3
PCGF4 22325352 ChIP-Seq 293T-Rex Human	20/2000	0.1828257020713976	0.5620532722095936	0	0	1.2793896410917687	2.17396706016011	RAB3B;GALNT14;TGFB2;FMN2;LAMC1;PGD;LTBP1;PRKCZ;TMEM163;TTLL7;CENPF;MYO1B;PGBD5;DNAJC6;S100A6;HMCN1;CLSPN;CTNNA2;SMPDL3B;RAD18
TCF7 22412390 ChIP-Seq EML Mouse	20/2000	0.1828257020713976	0.5620532722095936	0	0	1.2793896410917687	2.17396706016011	DDX39;UNC13A;HSP90AB1;ARID5B;TNFAIP3;NAP1L1;LAMC1;BAZ1A;SMC4;PRKCZ;SLC7A1;NFKB1;NFKBIA;SYNCRIP;EIF5;WNK2;HNRNPD;RNF150;PGLS;TMPO
NCOR 22465074 ChIP-Seq MACROPHAGES Mouse	20/2000	0.1828257020713976	0.5620532722095936	0	0	1.2793896410917687	2.17396706016011	HSP90AB1;PRMT1;TXNRD1;PREP;PLAUR;ARID5B;TNFAIP3;NUCKS1;CABP1;KSR2;DEK;LTBP1;NFKB1;BSPRY;CS;ESD;S100A6;RAD18;LRP11;EZH2
GATA3 24758297 ChIP-Seq MCF-7 Human	20/2000	0.1828257020713976	0.5620532722095936	0	0	1.2793896410917687	2.17396706016011	DDX39;CADPS2;HELLS;TGFB2;DUT;ANXA2;MDH1;ANXA3;IDH2;MYOF;NUCKS1;FMN2;DEK;NPNT;LTBP1;SLC7A1;MYO1B;NIPAL2;CKS2;HMCN1
MYB 26560356 Chip-Seq TH1 Human	20/2000	0.1828257020713976	0.5620532722095936	0	0	1.2793896410917687	2.17396706016011	AVEN;CCT3;DUT;HSP90AB1;TOMM40;VWF;ANXA2;MDH1;GSR;ARID5B;NUCKS1;BAZ1A;SYNCRIP;UBE2Q2;S100A6;CKS2;PSMD1;KIF20B;TMPO;EZH2
CEBPB 26923725 Chip-Seq HEMOGENIC-ENDOTHELIUM Mouse	20/2000	0.1828257020713976	0.5620532722095936	0	0	1.2793896410917687	2.17396706016011	ST14;VWF;ANXA2;LHFP;PREP;TNFAIP3;VRK1;KIF11;LTBP1;SLC7A1;NEIL3;CENPF;ESRP1;ESD;CKS2;PSMD1;SCG3;HMCN1;RNF150;MCTP2
SMRT 27268052 Chip-Seq Bcells Human	20/2000	0.1828257020713976	0.5620532722095936	0	0	1.2793896410917687	2.17396706016011	GALNT14;NFIX;LHFP;TNFAIP3;NPNT;GTF2F2;LTBP1;TMEM163;SLC7A1;NFKB1;TPX2;EEPD1;BRIP1;MYO1B;UBE2Q2;DNER;GPC3;RNF150;NAA15;TOX
FOXA1 27270436 Chip-Seq PROSTATE Human	20/2000	0.1828257020713976	0.5620532722095936	0	0	1.2793896410917687	2.17396706016011	TOP2A;CDCA2;MDH1;TXNRD1;PREP;PHYHIPL;TNFAIP3;NUCKS1;LAMC1;BAZ1A;PRKCZ;PEX5L;UBE2Q2;DNAJC6;SCG5;PSMD1;SNRPF;NAA15;TOX;SMPDL3B
RNF2 16625203 ChIP-ChIP MESCs Mouse	13/1219	0.1838586864284227	0.5624445530642882	0	0	1.357116444803012	2.2983958880039235	FBN2;CADPS2;NFIX;NEBL;ARID5B;NPNT;PGD;GTF2F2;NOL4;GNAO1;DPYSL5;RNF150;TOX
HOXC9 25013753 ChIP-Seq NEUROBLASTOMA BE2-C Human	20/2014	0.19106413546661988	0.5789791457330046	0	0	1.2694110700897017	2.10106080672995	RBM28;HSP90AB1;DDX46;ARID5B;GTF2F2;PRKCZ;NFKBIA;CS;TPX2;ANLN;CENPH;DNAJC6;NCL;ESD;EXOSC8;NUSAP1;SNRPF;CLSPN;RNF150;EZH2
VDR 21846776 ChIP-Seq THP-1 Human	9/794	0.1911283814416521	0.5789791457330046	0	0	1.4371940998994301	2.3782830571944182	DDX39;TPX2;ST14;DIAPH3;TOMM40;PGLS;BAZ1A;SMC4;TMPO
CREB1 20920259 ChIP-Seq GC1-SPG Mouse	29/3057	0.19413137225791416	0.5848894669612645	0	0	1.2197244906128657	1.9993969899198132	HSP90AB1;TOMM40;NUCKS1;KIF11;SMC4;LTBP1;NOL4;WDR43;KIF15;EFTUD2;DPYSL5;NIPAL2;GALNT9;CCT3;CADPS2;UNC13A;MDH1;PRMT1;MYOF;KSR2;PGD;FRMD5;TRAPPC6A;MYO1B;ESRP1;NCAPD3;ABCE1;RAD18;LRP11
CTCF 18555785 ChIP-Seq MESCs Mouse	16/1568	0.19496315565375485	0.5848894669612645	0	0	1.3001777461784572	2.125718693896532	TCERG1;DDX46;PREP;CNPY1;TNFAIP3;LTBP1;BSPRY;MYO1B;TCERG1L;DNER;EXOSC8;S100A6;PSMD1;RNF150;TOX;NOMO1
HNF4A 19761587 ChIP-ChIP CACO-2 Human	12/1126	0.19686781807425077	0.5877640145389891	0	0	1.3537286277155904	2.200110562670666	NFKBIA;TCERG1;BRIP1;PEX5L;CDCA2;TOMM70A;ME1;NUCKS1;HMCN1;SNRPF;LAMC1;KSR2
VDR 24787735 ChIP-Seq THP-1 Human	9/805	0.20159134886820795	0.5989867351538619	0	0	1.4165151414969586	2.2685669266161668	NFKBIA;TPX2;DIAPH3;PGBD5;TXNRD1;TNFAIP3;TOX;MCTP2;FOXP2
FOXA2 19822575 ChIP-Seq HepG2 Human	28/2968	0.2082811307748596	0.6127842848201098	0	0	1.2100966702470461	1.8984801538417526	TOP2A;RBM28;CDCA2;HSP90AB1;NFIX;PREP;ZBTB20;TNFAIP3;SOBP;PRKCZ;PSMD1;TK1;ANXA2;NEBL;ARID5B;VRK1;BAZ1A;DEK;NPNT;SMC1A;FOXP2;GNAO1;EEPD1;MYO1B;TOMM70A;TOX;RAD18;LRP11
PHC1 16625203 ChIP-ChIP MESCs Mouse	10/922	0.20974348304110776	0.6127842848201098	0	0	1.3743900313698152	2.1466185641275706	FBN2;CADPS2;EIF5;NFIX;NEBL;RNF150;NPNT;TOX;NOL4;FOXP2
SMAD4 21741376 ChIP-Seq HESCs Human	26/2738	0.20994155347037016	0.6127842848201098	0	0	1.2162733529990166	1.8985128260643636	RAB3B;FBN2;NFIX;FMN2;TMEM163;BRIP1;MDH1;NEBL;MYOF;PLAUR;ARID5B;ESCO2;ZBTB11;MCC;FOXP2;GNAO1;NFKBIA;ANLN;EEPD1;MYO1B;DIAPH3;HNRNPD;CKS2;SNRPF;MCTP2;RAD18
MYB 21317192 ChIP-Seq ERMYB Mouse	10/923	0.21066255079731433	0.6127842848201098	0	0	1.3728121395878516	2.1381517651080384	ANLN;DUT;ESD;PLAUR;VRK1;SNRPF;TK1;BAZ1A;NCAPD3;NFKB1
SUZ12 18974828 ChIP-Seq MESCs Mouse	19/1934	0.212155589752534	0.6127842848201098	0	0	1.2523664178281175	1.9417131773339797	FBN2;DDX39;CADPS2;GALNT14;TGFB2;NFIX;LHFP;NEBL;NPNT;SOBP;LTBP1;TMEM163;NOL4;DPYSL5;WNK2;RSPO2;GPC3;RNF150;TOX
FOXM1 26100407 CHIP-SEQ Hek293 flp-in Human	19/1934	0.212155589752534	0.6127842848201098	0	0	1.2523664178281175	1.9417131773339797	TOMM40;MDH1;LHFP;ARID5B;NUCKS1;FMN2;KIF11;LAMC1;SOBP;MYO1B;DIAPH3;EIF5;DNAJC6;EPCAM;NUSAP1;RSPO2;GPC3;TMPO;EZH2
CDX2 20551321 ChIP-Seq CACO-2 Human	6/504	0.22131748814583566	0.6307812909850122	0	0	1.5033812670034978	2.2673349971940326	TCERG1;ST14;MYO1B;VWF;PHYHIPL;TNFAIP3
ETS1 20019798 ChIP-Seq JURKAT Human	16/1607	0.2222675415052287	0.6307812909850122	0	0	1.2656017685688896	1.9033049369980317	CCT3;RBM28;TOMM40;DDX46;HEATR1;VRK1;ESCO2;ZBTB11;KIF11;WDR43;KIF15;EFTUD2;EIF5;PSMD1;CCT8;RAD18
RCOR2 21632747 ChIP-Seq MESCs Mouse	5/401	0.22240420087337462	0.6307812909850122	0	0	1.5736693861693862	2.3656323970573467	UNC13A;ESD;VRK1;KSR2;SLC7A1
TP53 18474530 ChIP-ChIP U2OS Human	9/827	0.22321724836769033	0.6307812909850122	0	0	1.3768256981083515	2.0647012737404613	PEX5L;TCERG1L;ANXA2;GPC3;ARID5B;PHYHIPL;NUCKS1;LTBP1;WDR43
SUZ12 16625203 ChIP-ChIP MESCs Mouse	13/1270	0.22346519165330547	0.6307812909850122	0	0	1.2984906147197317	1.9457876915636647	FBN2;CADPS2;ST14;TGFB2;NFIX;LHFP;NEBL;NPNT;NOL4;GNAO1;DPYSL5;RNF150;TOX
ATF3 23680149 ChIP-Seq GBM1-GSC Human	21/2189	0.22813131522126742	0.6323834341053192	0	0	1.2226245387453873	1.8068359559334959	TGFB2;HSP90AB1;VWF;ANXA2;ANXA3;TXNRD1;MYOF;GXYLT2;ZBTB11;BAZ1A;PGD;SMC1A;WDR43;EFTUD2;CS;EEPD1;NEIL3;S100A6;G2E3;CKS2;PGLS
SMAD4 19686287 ChIP-ChIP HaCaT Human	5/405	0.22825371387049276	0.6323834341053192	0	0	1.5576121794871796	2.301056560929995	EIF5;TOMM40;ANXA2;TXNRD1;SLC7A1
