Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
CHD1 19587682 ChIP-ChIP MESCs Mouse	3/843	0.2371414484048978	0.5384277148209565	0	0	1.8455598455598456	2.6559423817190853	CTSL;TSPO;EMP3
NANOG 16153702 ChIP-ChIP HESCs Human	5/1686	0.2451288594741138	0.5542913801986084	0	0	1.5534120846434945	2.1840527298942414	SPARC;RRAS;CALD1;VIM;S100A11
FOXP2 23625967 ChIP-Seq PFSK-1 AND SK-N-MC Human	3/863	0.24789884923979458	0.5560160424244786	0	0	1.8007542426147076	2.5115740357567273	LHFP;FTH1;TIMP2
SOX2 19030024 ChIP-ChIP MESCs Mouse	3/863	0.24789884923979458	0.5560160424244786	0	0	1.8007542426147076	2.5115740357567273	FTL1;RRAS;VIM
TRP63 18441228 ChIP-ChIP KERATINOCYTES Mouse	1/143	0.24971935766313483	0.5578408231668415	0	0	3.5785482123510293	4.96494063277347	VIM
GATA2 20887958 ChIP-Seq HPC-7 Mouse	5/1708	0.253557859131443	0.5641407789510821	0	0	1.5314990353158293	2.1014666796488433	CD63;LGALS3;LGALS1;GSN;TPM1
E2F1 17053090 ChIP-ChIP MCF-7 Human	5/1726	0.26051406983468295	0.5772991787536574	0	0	1.5139868847015854	2.03646134889842	NPC2;TPM1;MGST1;RPS2;ALDOA
DNAJC2 21179169 ChIP-ChIP NT2 Human	3/899	0.2674641500268044	0.5884294804073086	0	0	1.7251447876447876	2.275068743442056	LGALS1;CCND1;ACTG1
IKZF1 21737484 ChIP-ChIP HCT116 Human	1/155	0.2676610632899671	0.5884294804073086	0	0	3.2977022977022976	4.346483051407713	CALD1
STAT6 20620947 ChIP-Seq CD4 POS T Human	2/508	0.2701788788639225	0.5916169916625021	0	0	2.023507385063449	2.6481054837842843	CALD1;S100A11
EOMES 21245162 ChIP-Seq HESCs Human	3/932	0.2855801359929486	0.6228795092129668	0	0	1.6609839117912315	2.081599190951438	NPC2;TPM1;MGST1
MYBL2 22936984 ChIP-ChIP MESCs Mouse	6/2250	0.2914830913208224	0.6332613042813161	0	0	1.3932054105064486	1.7175064045077157	HSP90AB1;CCND1;FTH1;ANXA5;ARID5B;EMP3
TP63 23658742 ChIP-Seq EP156T Human	9/3652	0.30072122245051813	0.6507795204593244	0	0	1.300355077789486	1.5624697504451284	LGALS3;RNH1;CCND1;ANXA2;CALD1;LHFP;FTH1;TPM1;AVPI1
GATA1 19941827 ChIP-Seq MEL Mouse	5/1834	0.3032129978383135	0.6519510602395737	0	0	1.4161524642661876	1.6899227149195328	LGALS1;CTSL;MGST3;TPM1;S100A6
SPI1 23547873 ChIP-Seq NB4 Human	8/3198	0.303616197728899	0.6519510602395737	0	0	1.3142633228840126	1.5665898983192734	MYL6;LGALS1;GSN;TPM1;HSPB1;EMP3;ALDOA;S100A11
POU5F1 18700969 ChIP-ChIP MESCs Mouse	2/567	0.314123034058312	0.6611375269444074	0	0	1.806707033069399	2.092113521609137	CCND1;HSPB1
HNF4A 19822575 ChIP-Seq HepG2 Human	14/6083	0.31703746558627355	0.6611375269444074	0	0	1.232454972939402	1.415764562801848	GSN;ANXA2;LHFP;ANXA5;ARID5B;ACTG1;LGALS3;RRAS;CCND1;CALD1;FTH1;S100A13;RPS2;AVPI1
STAT3 1855785 ChIP-Seq MESCs Mouse	2/572	0.3178315216621431	0.6611375269444074	0	0	1.7903970452446907	2.0522136851164583	CD63;CCND1
TAL1 20566737 ChIP-Seq PRIMARY FETAL LIVER ERYTHROID Mouse	5/1875	0.31976964695842647	0.6611375269444074	0	0	1.3819709702062644	1.5756602763580112	MGST3;FTH1;TPM1;HSPB1;ACTG1
ESRRB 18555785 ChIP-Seq MESCs Mouse	4/1434	0.32194996669713044	0.6611375269444074	0	0	1.4397824397824397	1.631790571093708	LGALS3;MGST3;ANXA5;ALDOA
ZFP281 18358816 ChIP-ChIP MESCs Mouse	2/578	0.3222765918911329	0.6611375269444074	0	0	1.7711988304093567	2.0056083541518057	RNH1;CCND1
PPARD 23176727 ChIP-Seq KERATINOCYTES Mouse	1/194	0.32312982225397574	0.6611375269444074	0	0	2.626145874850538	2.966759909912519	CCND1
RUNX1 17652178 ChIP-ChIP JURKAT Human	3/1003	0.32491717659709746	0.6611375269444074	0	0	1.5372972972972974	1.7282065166114995	TPM1;S100A11;S100A10
HOXD13 18407260 ChIP-ChIP DEVELOPING-LIMBS Mouse	1/196	0.3258611264762288	0.6611375269444074	0	0	2.598948060486522	2.9141588271032455	MGST3
WT1 19549856 ChIP-ChIP CCG9911 Human	1/199	0.3299379452863234	0.6611375269444074	0	0	2.559181559181559	2.8377502295216153	S100A13
TFAP2A 17053090 ChIP-ChIP MCF-7 Human	5/1904	0.3315659157683388	0.6611375269444074	0	0	1.3586850221921312	1.4998913198677186	CD63;NPC2;FTH1;TPM1;ALDOA
ELF1 20517297 ChIP-Seq JURKAT Human	3/1020	0.3343713990762559	0.6611375269444074	0	0	1.5102447580323686	1.65447755820819	RNH1;S100A6;MYL12A
SMAD3 22036565 ChIP-Seq ESCs Mouse	3/1020	0.3343713990762559	0.6611375269444074	0	0	1.5102447580323686	1.65447755820819	MYL6;ARID5B;AVPI1
IRF8 22096565 ChIP-ChIP GC-B Human	1/203	0.3353363294141514	0.6611375269444074	0	0	2.507996953541508	2.740290847623356	ARID5B
NR1H3 23393188 ChIP-Seq ATHEROSCLEROTIC-FOAM Human	2/599	0.33778359921374723	0.6611375269444074	0	0	1.7070439918892708	1.8527399022210707	ARID5B;AVPI1
NR4A2 19515692 ChIP-ChIP MN9D Mouse	1/207	0.34069229990051797	0.6611375269444074	0	0	2.4588000995767985	2.647575842817095	ARID5B
MEF2A 21415370 ChIP-Seq HL-1 Mouse	3/1048	0.3499445073918454	0.6611375269444074	0	0	1.4676063623432045	1.5409583371336197	HSP90AB1;CALD1;LHFP
CTBP2 25329375 ChIP-Seq LNCAP Human	3/1053	0.3527240886223447	0.6611375269444074	0	0	1.4602316602316603	1.5216623595859173	NPC2;FTH1;PRRX2
SUZ12 18555785 ChIP-Seq MESCs Mouse	3/1058	0.3555029253657511	0.6611375269444074	0	0	1.452926860509799	1.5026486342462693	LHFP;TPM1;PRRX2
SALL4 18804426 ChIP-ChIP MESCs Mouse	3/1062	0.3577253700465346	0.6611375269444074	0	0	1.447132685093025	1.487637508912324	ARID5B;VIM;S100A10
ERA 27197147 Chip-Seq ENDOMETRIOID-ADENOCARCINOMA Human	3/1073	0.363833656196019	0.6611375269444074	0	0	1.4314220762818894	1.4472514634230889	MYL6;ANXA3;HSPB1
CEBPB 26923725 Chip-Seq MESODERM Mouse	3/1079	0.3671629566410518	0.6611375269444074	0	0	1.4229880438058877	1.4257621674380963	GSN;ANXA2;LHFP
STAT3 18555785 ChIP-Seq MESCs Mouse	5/1997	0.369724116745098	0.6611375269444074	0	0	1.2885829030407343	1.2821376457312297	MYL6;ANXA3;HSPB1;ARID5B;AVPI1
CDX2 22108803 ChIP-Seq LS180 Human	5/2000	0.37096053455675776	0.6611375269444074	0	0	1.2864303616183315	1.2757010151169645	CCND1;ANXA2;NPC2;MGST3;ARID5B
HOXB7 26014856 ChIP-Seq BT474 Human	5/2000	0.37096053455675776	0.6611375269444074	0	0	1.2864303616183315	1.2757010151169645	SPARC;HSP90AB1;HSPB1;ACTG1;AVPI1
CEBPA 26348894 ChIP-Seq LIVER Mouse	5/2000	0.37096053455675776	0.6611375269444074	0	0	1.2864303616183315	1.2757010151169645	S100A1;ANXA5;S100A13;VIM;MYL12A
FOXO3 22982991 ChIP-Seq MACROPHAGES Mouse	5/2000	0.37096053455675776	0.6611375269444074	0	0	1.2864303616183315	1.2757010151169645	MYL6;RNH1;ANXA2;TSPO;RPS2
BCL6 25482012 ChIP-Seq CML-JURL-MK1 Human	5/2000	0.37096053455675776	0.6611375269444074	0	0	1.2864303616183315	1.2757010151169645	LHFP;TPM1;S100A6;MYL12A;S100A11
FOXA1 25552417 ChIP-Seq VCAP Human	5/2000	0.37096053455675776	0.6611375269444074	0	0	1.2864303616183315	1.2757010151169645	LGALS3;CALD1;S100A13;ARID5B;S100A11
NANOG 20526341 ChIP-Seq ESCs Human	5/2000	0.37096053455675776	0.6611375269444074	0	0	1.2864303616183315	1.2757010151169645	LGALS3;RNH1;ANXA3;S100A6;S100A10
PHF8 20622853 ChIP-Seq HELA Human	5/2000	0.37096053455675776	0.6611375269444074	0	0	1.2864303616183315	1.2757010151169645	MGST3;S100A6;ARID5B;VIM;S100A10
E2F1 20622854 ChIP-Seq HELA Human	5/2000	0.37096053455675776	0.6611375269444074	0	0	1.2864303616183315	1.2757010151169645	S100A6;HSPB1;MYL12A;S100A11;S100A10
EBNA1 20929547 Chip-Seq RAJI-cells Human	5/2000	0.37096053455675776	0.6611375269444074	0	0	1.2864303616183315	1.2757010151169645	LGALS3;LGALS1;GSN;PRRX2;EMP3
HNFA 21074721 ChIP-Seq CACO-2 Human	5/2000	0.37096053455675776	0.6611375269444074	0	0	1.2864303616183315	1.2757010151169645	MGST3;S100A6;ARID5B;VIM;S100A10
LDB1 21186366 ChIP-Seq BM-HSCs Mouse	5/2000	0.37096053455675776	0.6611375269444074	0	0	1.2864303616183315	1.2757010151169645	MYL6;FTH1;PRRX2;EMP3;VIM
SOX2 21211035 ChIP-Seq LN229 Human	5/2000	0.37096053455675776	0.6611375269444074	0	0	1.2864303616183315	1.2757010151169645	LGALS1;MGST3;TPM1;MYL12A;S100A11
DPY 21335234 ChIP-Seq ESCs Mouse	5/2000	0.37096053455675776	0.6611375269444074	0	0	1.2864303616183315	1.2757010151169645	CD63;MGST3;ARID5B;EMP3;ACTG1
ERA 21632823 ChIP-Seq H3396 Human	5/2000	0.37096053455675776	0.6611375269444074	0	0	1.2864303616183315	1.2757010151169645	GSN;ANXA3;FTH1;TPM1;S100A10
NFYB 21822215 ChIP-Seq K562 Human	5/2000	0.37096053455675776	0.6611375269444074	0	0	1.2864303616183315	1.2757010151169645	CCND1;FTH1;S100A6;ARID5B;VIM
GATA3 21867929 ChIP-Seq CD8 Mouse	5/2000	0.37096053455675776	0.6611375269444074	0	0	1.2864303616183315	1.2757010151169645	CD63;LGALS1;SERPINB6A;S100A1;MGST3
SOX2 22085726 ChIP-Seq NPCs Mouse	5/2000	0.37096053455675776	0.6611375269444074	0	0	1.2864303616183315	1.2757010151169645	LGALS3;CALD1;FTH1;TSPO;EMP3
SOX3 22085726 ChIP-Seq MUSCLE Mouse	5/2000	0.37096053455675776	0.6611375269444074	0	0	1.2864303616183315	1.2757010151169645	MYL6;HSP90AB1;CCND1;SERPINB6A;LHFP
LXR 22158963 ChIP-Seq LIVER Mouse	5/2000	0.37096053455675776	0.6611375269444074	0	0	1.2864303616183315	1.2757010151169645	CCND1;ANXA5;MGST1;ARID5B;S100A10
GATA2 22383799 ChIP-Seq G1ME Mouse	5/2000	0.37096053455675776	0.6611375269444074	0	0	1.2864303616183315	1.2757010151169645	FTL1;LGALS1;RRAS;MGST1;RPS2
EBF1 22473956 ChIP-Seq LYMPHODE Mouse	5/2000	0.37096053455675776	0.6611375269444074	0	0	1.2864303616183315	1.2757010151169645	GSN;MGST3;ANXA5;PRRX2;VIM
EBF1 22473956 ChIP-Seq BONE MARROW Mouse	5/2000	0.37096053455675776	0.6611375269444074	0	0	1.2864303616183315	1.2757010151169645	GSN;LHFP;MGST3;PRRX2;VIM
CREB1 26743006 Chip-Seq LNCaP Human	5/2000	0.37096053455675776	0.6611375269444074	0	0	1.2864303616183315	1.2757010151169645	ANXA2;PRRX2;ARID5B;VIM;S100A11
CEBPB 26923725 Chip-Seq HEMOGENIC-ENDOTHELIUM Mouse	5/2000	0.37096053455675776	0.6611375269444074	0	0	1.2864303616183315	1.2757010151169645	GSN;ANXA2;LHFP;TPM1;VIM
SPI1 26923725 Chip-Seq HPCs Mouse	5/2000	0.37096053455675776	0.6611375269444074	0	0	1.2864303616183315	1.2757010151169645	HSP90AB1;LHFP;TPM1;PRRX2;TIMP2
CTCF 27219007 Chip-Seq Bcells Human	5/2000	0.37096053455675776	0.6611375269444074	0	0	1.2864303616183315	1.2757010151169645	S100A1;S100A6;ARID5B;VIM;ACTG1
P300 27268052 Chip-Seq Bcells Human	5/2000	0.37096053455675776	0.6611375269444074	0	0	1.2864303616183315	1.2757010151169645	NPC2;S100A6;EMP3;VIM;MYL12A
BCOR 27268052 Chip-Seq Bcells Human	5/2000	0.37096053455675776	0.6611375269444074	0	0	1.2864303616183315	1.2757010151169645	RNH1;LGALS1;NPC2;S100A6;MYL12A
ZFP57 27257070 Chip-Seq ESCs Mouse	3/1088	0.37215301627059283	0.6611375269444074	0	0	1.410511894382862	1.3942207291567532	ANXA2;CTSL;ANXA5
MYC 18358816 ChIP-ChIP MESCs Mouse	8/3413	0.3723373797954064	0.6611375269444074	0	0	1.2154919236417034	1.2008512028350353	FTL1;RNH1;HSP90AB1;CCND1;S100A13;RPS2;EMP3;AVPI1
MYCN 19997598 ChIP-ChIP NEUROBLASTOMA Human	1/234	0.3757602304574449	0.6633309190194355	0	0	2.170903488500055	2.124889070158272	S100A13
POU5F1 16518401 ChIP-PET MESCs Mouse	4/1550	0.3759673439929653	0.6633309190194355	0	0	1.3234152652005176	1.2946349407850275	CD63;FTL1;ARID5B;AVPI1
SETDB1 19884255 ChIP-Seq MESCs Mouse	5/2020	0.3792080043736618	0.666924553723837	0	0	1.272243885147111	1.2336572373182264	FTL1;S100A1;HSPB1;ARID5B;ALDOA
VDR 23401126 ChIP-Seq LCL-AND-THP1 Human	1/239	0.3820516392091229	0.6697993927906775	0	0	2.1247575953458306	2.0444406923273624	ALDOA
MTF2 20144788 ChIP-Seq MESCs Mouse	7/2981	0.3866957110631575	0.6758025991450765	0	0	1.2115302317050805	1.1510956769977367	LGALS3;GSN;LHFP;TPM1;PRRX2;TIMP2;VIM
CRX 20693478 ChIP-Seq ADULT RETINA Mouse	2/668	0.3879781256197276	0.675911577337513	0	0	1.5247352615773668	1.443628979269495	SPARC;MGST3
TP53 20018659 ChIP-ChIP R1E Mouse	3/1122	0.3909504818590695	0.676566233226043	0	0	1.3651909281936092	1.2821523324806283	TPM1;VIM;AVPI1
TAF15 26573619 Chip-Seq HEK293 Human	1/247	0.39198951572731794	0.676566233226043	0	0	2.054825932874713	1.9243859630923017	S100A10
SMARCA4 23332759 ChIP-Seq OLIGODENDROCYTES Mouse	6/2522	0.3920176188909022	0.676566233226043	0	0	1.2235107079397738	1.1457547599060391	LGALS3;GSN;LHFP;HSPB1;VIM;ACTG1
FOXO3 23340844 ChIP-Seq DLD1 Human	2/695	0.40721368696074994	0.7006098837771909	0	0	1.4632794106478317	1.314635393758427	HSPB1;S100A10
CUX1 19635798 ChIP-ChIP MULTIPLE HUMAN CANCER TYPES Human	7/3052	0.4114673202160268	0.7057365182652595	0	0	1.1783350748867991	1.0463918040957803	GSN;ANXA3;MGST3;ANXA5;S100A6;EMP3;VIM
SRF 21415370 ChIP-Seq HL-1 Mouse	4/1634	0.4150840582822531	0.7097424947171859	0	0	1.2494887525562373	1.0986432597782356	FTL1;HSP90AB1;ANXA5;ARID5B
STAT5 23275557 ChIP-Seq MAMMARY-EPITHELIUM Mouse	3/1197	0.43196655317990673	0.7363368321897488	0	0	1.2743446964552492	1.0696940076265589	SPARC;SERPINB6A;NPC2
SPI1 22096565 ChIP-ChIP GC-B Mouse	4/1676	0.4345116071704294	0.7384031606515886	0	0	1.215311004784689	1.0130013668779247	FTL1;EMP3;ALDOA;S100A10
GBX2 23144817 ChIP-Seq PC3 Human	1/286	0.43824790438238903	0.742475042898604	0	0	1.7701304543409806	1.4603054714387718	ARID5B
STAT3 23295773 ChIP-Seq U87 Human	7/3165	0.45092343322107237	0.7616206768429088	0	0	1.1285815725334407	0.8988675117602125	GSN;CALD1;LHFP;TPM1;MGST1;ARID5B;VIM
STAT3 20064451 ChIP-Seq CD4+T Mouse	5/2204	0.45490240063220083	0.7660058661101498	0	0	1.1538361592931852	0.9088448819652999	FTH1;EMP3;VIM;S100A11;S100A10
SPI1 20517297 ChIP-Seq HL60 Human	3/1249	0.4598941992764709	0.7720648072701966	0	0	1.2177779705869594	0.9459197764427086	LGALS1;RRAS;MYL12A
JARID2 20075857 ChIP-Seq MESCs Mouse	3/1258	0.464676113161353	0.7777358510313884	0	0	1.2084634435232045	0.9261840833846325	LHFP;TPM1;PRRX2
SOX2 16153702 ChIP-ChIP HESCs Human	3/1278	0.4752426857699048	0.7930254455317086	0	0	1.188235294117647	0.8839635116366368	RRAS;CCND1;VIM
ERG 21242973 ChIP-ChIP JURKAT Human	1/321	0.4768272634730828	0.793280192084348	0	0	1.5737179487179487	1.1654970625593666	CCND1
ZFX 18555785 ChIP-Seq MESCs Mouse	7/3249	0.4800885045429121	0.7963144656190817	0	0	1.093844054362253	0.8026461489883117	CD63;HSP90AB1;SERPINB6A;CTSL;RPS2;ACTG1;S100A10
SCL 21571218 ChIP-Seq MEGAKARYOCYTES Human	4/1784	0.48372572156283933	0.7999523873009343	0	0	1.1348314606741574	0.8241568495732732	CALD1;ANXA3;FTH1;TIMP2
CDX2 19796622 ChIP-Seq MESCs Mouse	1/334	0.49048837253576816	0.8070259621091538	0	0	1.5112805112805112	1.0765662723927283	MYL6
TEAD4 22529382 ChIP-Seq TROPHECTODERM Mouse	5/2293	0.4909165148570124	0.8070259621091538	0	0	1.1033966033966034	0.7850459355827779	CALD1;LHFP;S100A6;ARID5B;S100A11
CREM 20920259 ChIP-Seq GC1-SPG Mouse	12/5776	0.49732428604297635	0.8151409895497305	0	0	1.0555170020818876	0.7372923251447975	CD63;MYL6;RNH1;HSP90AB1;CCND1;SERPINB6A;CTSL;NPC2;FTH1;ALDOA;ACTG1;AVPI1
EED 16625203 ChIP-ChIP MESCs Mouse	2/830	0.49884445970804087	0.815220739463878	0	0	1.2161200101703533	0.8457639603331463	LHFP;TPM1
HOXB4 20404135 ChIP-ChIP EML Mouse	4/1824	0.5015915239837487	0.817299130255873	0	0	1.1074481074481075	0.764105071188114	MYL6;RRAS;NPC2;ARID5B
PPARG 20176806 ChIP-Seq THIOMACROPHAGE Mouse	2/837	0.503361681176829	0.8177782151670476	0	0	1.2054837693034983	0.8274998963037762	MGST1;VIM
EWS 26573619 Chip-Seq HEK293 Human	2/854	0.5142280456841704	0.8218191402542532	0	0	1.1803805287867557	0.7850574483600231	MYL6;ARID5B
SETDB1 19884257 ChIP-Seq MESCs Mouse	5/2353	0.5147941433339849	0.8218191402542532	0	0	1.071550255536627	0.71149670385585	CD63;SERPINB6A;CALD1;TPM1;ACTG1
AR 22383394 ChIP-Seq PROSTATE CANCER Human	4/1857	0.5161521830274993	0.8218191402542532	0	0	1.085746836961084	0.7180626104037549	LGALS3;ANXA5;MGST1;ARID5B
ZIC3 20872845 ChIP-ChIP MESCs Mouse	1/365	0.5216764501590959	0.8218191402542532	0	0	1.3803888419273034	0.8982296630037903	VIM
GFI1B 20887958 ChIP-Seq HPC-7 Mouse	4/1871	0.5222769171449055	0.8218191402542532	0	0	1.0767720049991074	0.6994251584343385	LGALS1;FTH1;TSPO;VIM
CREB1 23762244 ChIP-Seq HIPPOCAMPUS Rat	5/2393	0.530492616307634	0.8218191402542532	0	0	1.0512084230677194	0.6664127802435725	MYL6;RNH1;HSP90AB1;FTH1;VIM
EZH2 27304074 Chip-Seq ESCs Mouse	2/885	0.5336565977128066	0.8218191402542532	0	0	1.1370924479942779	0.7140971528788206	LHFP;TPM1
SOX2 21211035 ChIP-Seq LN229 Gbm	7/3420	0.5383906618696689	0.8218191402542532	0	0	1.0284118655053316	0.6367626437999814	CCND1;CALD1;NPC2;PRRX2;TIMP2;ARID5B;S100A10
SUZ12 18692474 ChIP-Seq MESCs Mouse	4/1909	0.538733318719773	0.8218191402542532	0	0	1.05307669874599	0.6513643756566871	LGALS3;GSN;LHFP;TPM1
RUNX2 22187159 ChIP-Seq PCA Human	7/3423	0.5393958066334584	0.8218191402542532	0	0	1.0273224043715847	0.6341719168218042	SPARC;HSP90AB1;GSN;ANXA2;LHFP;ANXA5;S100A11
MYC 20876797 ChIP-ChIP MEDULLOBLASTOMA Human	3/1406	0.5406263682217962	0.8218191402542532	0	0	1.072431661882838	0.6595742888160924	CCND1;CALD1;TPM1
ESR1 22446102 ChIP-Seq UTERUS Mouse	4/1916	0.5417369347312678	0.8218191402542532	0	0	1.0488145048814506	0.6428968148438376	ANXA2;CALD1;ANXA3;ANXA5
PHC1 16625203 ChIP-ChIP MESCs Mouse	2/922	0.5561762448508096	0.8218191402542532	0	0	1.0892448512585813	0.6390273289751469	CCND1;TPM1
SMAD4 21799915 ChIP-Seq A2780 Human	5/2464	0.5578596628794685	0.8218191402542532	0	0	1.0167315401150294	0.5934131758376789	MGST3;ANXA5;ARID5B;S100A11;S100A10
FOXM1 25889361 ChIP-Seq OE33 AND U2OS Human	2/932	0.5621354574080564	0.8218191402542532	0	0	1.076966610073571	0.6203461548667432	LGALS1;FTH1
MEIS1 20887958 ChIP-Seq HPC-7 Mouse	3/1452	0.5630496943054901	0.8218191402542532	0	0	1.0358122097252531	0.5949574693594863	S100A13;EMP3;VIM
NR1I2 20693526 ChIP-Seq LIVER Mouse	2/939	0.5662744037342747	0.8218191402542532	0	0	1.0685277762174914	0.6076466423551466	CCND1;TPM1
NANOG 16518401 ChIP-PET MESCs Mouse	7/3520	0.5714799413822169	0.8218191402542532	0	0	0.993099224525356	0.5556647319864862	FTL1;SPARC;SERPINB6A;ANXA5;TPM1;ARID5B;AVPI1
RXRA 24833708 ChIP-Seq LIVER Mouse	4/2000	0.5770535118391777	0.8218191402542532	0	0	1.0	0.5498202752852206	CD63;PRRX2;TIMP2;ARID5B
TCFCP2L1 18555785 Chip-Seq ESCs Mouse	4/2000	0.5770535118391777	0.8218191402542532	0	0	1.0	0.5498202752852206	LHFP;MGST3;ANXA5;VIM
SUZ12 18555785 Chip-Seq ESCs Mouse	4/2000	0.5770535118391777	0.8218191402542532	0	0	1.0	0.5498202752852206	GSN;LHFP;MGST3;VIM
KLF4 19829295 ChIP-Seq ESCs Human	4/2000	0.5770535118391777	0.8218191402542532	0	0	1.0	0.5498202752852206	TIMP2;S100A6;EMP3;MYL12A
P300 19829295 ChIP-Seq ESCs Human	4/2000	0.5770535118391777	0.8218191402542532	0	0	1.0	0.5498202752852206	ANXA3;LHFP;VIM;S100A10
PHF8 20622854 ChIP-Seq HELA Human	4/2000	0.5770535118391777	0.8218191402542532	0	0	1.0	0.5498202752852206	HSP90AB1;S100A6;HSPB1;S100A10
CRX 20693478 ChIP-Seq RETINA Mouse	4/2000	0.5770535118391777	0.8218191402542532	0	0	1.0	0.5498202752852206	SPARC;MGST3;ARID5B;ACTG1
ETV1 20927104 ChIP-Seq GIST48 Human	4/2000	0.5770535118391777	0.8218191402542532	0	0	1.0	0.5498202752852206	MGST3;S100A6;S100A11;S100A10
GATA6 21074721 ChIP-Seq CACO-2 Mouse	4/2000	0.5770535118391777	0.8218191402542532	0	0	1.0	0.5498202752852206	MGST3;S100A6;S100A11;S100A10
GATA2 21186366 ChIP-Seq BM-HSCs Mouse	4/2000	0.5770535118391777	0.8218191402542532	0	0	1.0	0.5498202752852206	MYL6;SPARC;ARID5B;ACTG1
RAC3 21632823 ChIP-Seq H3396 Human	4/2000	0.5770535118391777	0.8218191402542532	0	0	1.0	0.5498202752852206	HSP90AB1;LGALS1;ALDOA;S100A10
RBPJ 21746931 ChIP-Seq IB4 Human	4/2000	0.5770535118391777	0.8218191402542532	0	0	1.0	0.5498202752852206	MGST3;S100A6;S100A11;S100A10
NFYA 21822215 ChIP-Seq K562 Human	4/2000	0.5770535118391777	0.8218191402542532	0	0	1.0	0.5498202752852206	CCND1;FTH1;ARID5B;VIM
GATA3 21867929 ChIP-Seq TH1 Mouse	4/2000	0.5770535118391777	0.8218191402542532	0	0	1.0	0.5498202752852206	MYL6;SERPINB6A;PRRX2;S100A10
ETS1 21867929 ChIP-Seq TH2 Mouse	4/2000	0.5770535118391777	0.8218191402542532	0	0	1.0	0.5498202752852206	MYL6;HSP90AB1;LGALS1;TSPO
AR 21915096 ChIP-Seq LNCaP-1F5 Human	4/2000	0.5770535118391777	0.8218191402542532	0	0	1.0	0.5498202752852206	LGALS3;FTH1;TPM1;S100A11
CEBPB 22108803 ChIP-Seq LS180 Human	4/2000	0.5770535118391777	0.8218191402542532	0	0	1.0	0.5498202752852206	LGALS1;ANXA2;FTH1;HSPB1
PPARA 22158963 ChIP-Seq LIVER Mouse	4/2000	0.5770535118391777	0.8218191402542532	0	0	1.0	0.5498202752852206	FTL1;HSP90AB1;MGST1;S100A10
LXR 22292898 ChIP-Seq THP-1 Human	4/2000	0.5770535118391777	0.8218191402542532	0	0	1.0	0.5498202752852206	TIMP2;S100A6;ALDOA;ACTG1
CBX2 22325352 ChIP-Seq 293T-Rex Human	4/2000	0.5770535118391777	0.8218191402542532	0	0	1.0	0.5498202752852206	MGST3;S100A6;S100A11;S100A10
GATA1 22383799 ChIP-Seq G1ME Mouse	4/2000	0.5770535118391777	0.8218191402542532	0	0	1.0	0.5498202752852206	SPARC;LGALS1;FTH1;ALDOA
P53 22387025 ChIP-Seq ESCs Mouse	4/2000	0.5770535118391777	0.8218191402542532	0	0	1.0	0.5498202752852206	LHFP;MGST3;ANXA5;VIM
SA1 22415368 ChIP-Seq MEFs Mouse	4/2000	0.5770535118391777	0.8218191402542532	0	0	1.0	0.5498202752852206	CCND1;S100A6;ARID5B;VIM
TBL1 22424771 ChIP-Seq 293T Human	4/2000	0.5770535118391777	0.8218191402542532	0	0	1.0	0.5498202752852206	CCND1;ARID5B;VIM;S100A10
UBF1/2 26484160 Chip-Seq FIBROBLAST Human	4/2000	0.5770535118391777	0.8218191402542532	0	0	1.0	0.5498202752852206	ANXA3;ALDOA;ACTG1;S100A10
GATA3 26560356 Chip-Seq TH2 Human	4/2000	0.5770535118391777	0.8218191402542532	0	0	1.0	0.5498202752852206	GSN;LHFP;NPC2;S100A11
FLI1 26923725 Chip-Seq HEMOGENIC-ENDOTHELIUM Mouse	4/2000	0.5770535118391777	0.8218191402542532	0	0	1.0	0.5498202752852206	PRRX2;TSPO;ARID5B;ACTG1
TAL1 26923725 Chip-Seq HPCs Mouse	4/2000	0.5770535118391777	0.8218191402542532	0	0	1.0	0.5498202752852206	ANXA2;ANXA3;MGST3;FTH1
BCL6 27268052 Chip-Seq Bcells Human	4/2000	0.5770535118391777	0.8218191402542532	0	0	1.0	0.5498202752852206	LGALS1;NPC2;MYL12A;S100A10
SMRT 27268052 Chip-Seq Bcells Human	4/2000	0.5770535118391777	0.8218191402542532	0	0	1.0	0.5498202752852206	GSN;CALD1;LHFP;S100A11
EBNA2 21746931 ChIP-Seq IB4-LCL Human	3/1492	0.5820383558192465	0.8267929464714424	0	0	1.0058083604087633	0.5443625245579525	S100A6;MYL12A;S100A10
FLI1 20887958 ChIP-Seq HPC-7 Mouse	4/2030	0.5893220008530615	0.8349984359912943	0	0	0.9835472194800922	0.5200826106562237	FTL1;FTH1;S100A6;S100A10
GATA4 21415370 ChIP-Seq HL-1 Mouse	4/2039	0.5929653475608702	0.8359038824948735	0	0	0.9787059787059788	0.5114906506325706	CALD1;NPC2;FTH1;ARID5B
ESR1 17901129 ChIP-ChIP LIVER Mouse	1/444	0.5929787469683849	0.8359038824948735	0	0	1.129652138681484	0.5903525029554814	MGST1
AUTS2 25519132 ChIP-Seq 293T-REX Human	2/1000	0.60119891797304	0.8447574973297645	0	0	1.0	0.5088294208836465	SPARC;CCND1
