Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
SOX2 20726797 ChIP-Seq SW620 Human	6/2564	0.4078097944951944	0.8282160305191979	0	0	1.2005243066734121	1.0768155630686371	RFC4;ATAD2;ANXA5;STMN1;BIRC5;PHGDH
SRF 21415370 ChIP-Seq HL-1 Mouse	4/1634	0.4150840582822531	0.8397469794479427	0	0	1.2494887525562373	1.0986432597782356	MCM7;ANXA5;LSM2;CKS1B
PPARG 19300518 ChIP-PET 3T3-L1 Mouse	1/272	0.4220514629710593	0.8470086846249875	0	0	1.8629009367016747	1.6069905506058144	TOP2A
PPARG 20887899 ChIP-Seq 3T3-L1 Mouse	8/3565	0.4221653835641646	0.8470086846249875	0	0	1.1528675850435761	0.9941847434684453	TUBB5;CDKN2A;ANXA5;ENO1;HMGB1;LSM2;CKS1B;S100A10
SPI1 20176806 ChIP-Seq THIOMACROPHAGE Mouse	4/1654	0.42435048900874534	0.8470086846249875	0	0	1.232996632996633	1.056919214881216	NME2;BIRC5;PHGDH;RPL8
SIN3A 21632747 ChIP-Seq MESCs Mouse	3/1186	0.4259994576137044	0.8470086846249875	0	0	1.2869479792556715	1.0981748538239258	ATAD2;STMN1;GALK1
EGR1 19032775 ChIP-ChIP M12 Human	1/276	0.42672490765327314	0.8470086846249875	0	0	1.8354312354312354	1.5630820889238524	NME2
GABP 19822575 ChIP-Seq HepG2 Human	6/2639	0.43599473931966864	0.8614454493152932	0	0	1.1613011326824692	0.9640252206243888	RFC4;MCM7;NT5DC2;ENO1;RPS2;LSM2
SREBP1 19666523 ChIP-Seq LIVER Mouse	2/738	0.43727364062202145	0.8614454493152932	0	0	1.3747139588100687	1.1371580252639184	RANBP1;ERH
KLF4 25985364 ChIP-Seq ATHEROSCLEROSIS LESION Mouse	3/1211	0.43953271520520737	0.8626649559624593	0	0	1.2586361195632718	1.034653171858839	GMNN;MKI67;LSM2
DACH1 20351289 ChIP-Seq MDA-MB-231 Human	4/1698	0.44463369590638346	0.866614545065895	0	0	1.198084743539289	0.971053065309998	NPM1;NT5DC2;ENO1;TK1
PIAS1 25552417 ChIP-Seq VCAP Human	2/749	0.44484016571823504	0.866614545065895	0	0	1.3536954836891426	1.0965478138136848	ATAD2;GMNN
NANOG 18358816 ChIP-ChIP MESCs Mouse	3/1232	0.45081826768038463	0.8736582337914643	0	0	1.2357442878191454	0.9845063213066806	RANBP1;TUBB5;HIST1H1B
AR 21909140 ChIP-Seq LNCAP Human	1/298	0.4517776418085139	0.8736582337914643	0	0	1.6975740309073641	1.3488331867338013	ATAD2
STAT3 20064451 ChIP-Seq CD4+T Mouse	5/2204	0.45490240063220083	0.8764786180679035	0	0	1.1538361592931852	0.9088448819652999	TUBB5;STMN1;PHGDH;HMGB1;S100A10
E2F1 17053090 ChIP-ChIP MCF-7 Human	4/1726	0.4574512078339607	0.8769101200649244	0	0	1.1767970060652988	0.920355344736834	RFC5;ERH;TK1;RPS2
NACC1 18358816 ChIP-ChIP MESCs Mouse	2/769	0.4584606141023844	0.8769101200649244	0	0	1.3170246345982295	1.027122347614482	RFC5;STMN1
HCFC1 20581084 ChIP-Seq MESCs Mouse	1/306	0.4606203980641102	0.8778490194989926	0	0	1.6523749474569147	1.280889675252966	ERH
IRF8 21731497 ChIP-ChIP J774 Mouse	1/319	0.47469410250798877	0.9014046856288884	0	0	1.5837768101919045	1.1800478332538633	PHGDH
ERG 21242973 ChIP-ChIP JURKAT Human	1/321	0.4768272634730828	0.9020822924996938	0	0	1.5737179487179487	1.1654970625593666	ATAD2
TP63 22573176 ChIP-Seq HFKS Human	9/4229	0.4784809118011684	0.9020822924996938	0	0	1.0828619477144168	0.7982197306411883	SIVA1;NT5DC2;EXOSC8;STMN1;PHGDH;TK1;RPS2;RPL8;S100A10
TP53 18474530 ChIP-ChIP U2OS Human	2/827	0.49690093746034375	0.9282267499309098	0	0	1.2207336523125998	0.8537378948362288	GMNN;S100A10
NANOG 18700969 ChIP-ChIP MESCs Mouse	1/344	0.5007596368468032	0.9282267499309098	0	0	1.466472303206997	1.0142548602824955	ENO1
SIN3B 21632747 ChIP-Seq MESCs Mouse	9/4302	0.5011685617395736	0.9282267499309098	0	0	1.0595117332792316	0.731924250047787	RFC5;NPM1;SET;SIVA1;STMN1;ENO1;HIST1H4D;GCAT;LSM2
GATA1 19941827 ChIP-Seq MEL Mouse	4/1834	0.5060216630243505	0.9282267499309098	0	0	1.100789313904068	0.7498310396697251	SIVA1;PHGDH;ENO1;TK1
FLI1 21571218 ChIP-Seq MEGAKARYOCYTES Human	12/5834	0.5135641299168421	0.9282267499309098	0	0	1.0407321980664475	0.6935235067500387	RFC5;TOP2A;RANBP1;TUBA1B;RFC4;MCM7;GMNN;EXOSC8;ERH;ENO1;MKI67;SMC2
RCOR3 21632747 ChIP-Seq MESCs Mouse	6/2851	0.5145276743212188	0.9282267499309098	0	0	1.0616148040938695	0.7054493394760993	RFC5;NPM1;TUBB5;TK1;HIST1H4D;HIST1H1B
THAP11 20581084 ChIP-Seq MESCs Mouse	2/864	0.5205503439593633	0.9282267499309098	0	0	1.1660764440102576	0.7612947809675472	STMN1;HIST1H1B
MYCN 21190229 ChIP-Seq SHEP-21N Human	1/373	0.5294178883603402	0.9282267499309098	0	0	1.350151640474221	0.858665659727622	NME2
SALL4 22934838 ChIP-ChIP CD34+ Human	3/1418	0.5465346976320354	0.9282267499309098	0	0	1.0626492216598225	0.6420074787999672	TOP2A;HIST1H2AE;HIST1H1B
ELK1 19687146 ChIP-ChIP HELA Human	2/916	0.5525745915360643	0.9282267499309098	0	0	1.0967407578026027	0.6505502577184457	DEK;CKS1B
ESRRB 18555785 ChIP-Seq MESCs Mouse	3/1434	0.5543484278271739	0.9282267499309098	0	0	1.0498611819366537	0.6193780544121128	RANBP1;ANXA5;STMN1
RCOR2 21632747 ChIP-Seq MESCs Mouse	1/401	0.5555627970756485	0.9282267499309098	0	0	1.2538461538461538	0.7369777056222863	HMGB1
MECOM 23826213 ChIP-Seq KASUMI Mouse	4/1951	0.5566188099968942	0.9282267499309098	0	0	1.0279632483022314	0.6022575939210061	TUBB5;ATAD2;SMC4;S100A10
ELK1 22589737 ChIP-Seq MCF10A Human	2/928	0.5597583165409448	0.9282267499309098	0	0	1.081846083892236	0.627741369780949	RFC4;ANXA5
CLOCK 20551151 ChIP-Seq 293T Human	1/407	0.5609781423572028	0.9282267499309098	0	0	1.2349374763167866	0.7138844268693729	S100A10
NANOG 16518401 ChIP-PET MESCs Mouse	7/3520	0.5714799413822169	0.9282267499309098	0	0	0.993099224525356	0.5556647319864862	NPM1;RFC4;ANXA5;ENO1;RPL8;GALK1;CKS1B
SMAD2/3 21741376 ChIP-Seq ESCs Human	4/2000	0.5770535118391777	0.9282267499309098	0	0	1.0	0.5498202752852206	STMN1;DCTPP1;GALK1;SMC2
CEBPB 20176806 ChIP-Seq MACROPHAGES Mouse	4/2000	0.5770535118391777	0.9282267499309098	0	0	1.0	0.5498202752852206	TOP2A;SET;ATAD2;PHGDH
HOXB7 26014856 ChIP-Seq BT474 Human	4/2000	0.5770535118391777	0.9282267499309098	0	0	1.0	0.5498202752852206	NPM1;TUBA1B;BIRC5;DEK
NEUROD2 26341353 ChIP-Seq CORTEX Mouse	4/2000	0.5770535118391777	0.9282267499309098	0	0	1.0	0.5498202752852206	TUBA1B;RFC4;NME2;LSM2
FOXO3 22982991 ChIP-Seq MACROPHAGES Mouse	4/2000	0.5770535118391777	0.9282267499309098	0	0	1.0	0.5498202752852206	NPM1;NME2;RPS2;SMC2
RARB 24833708 ChIP-Seq LIVER Mouse	4/2000	0.5770535118391777	0.9282267499309098	0	0	1.0	0.5498202752852206	TUBA1B;TUBB5;DEK;LSM2
MYC 19829295 ChIP-Seq ESCs Human	4/2000	0.5770535118391777	0.9282267499309098	0	0	1.0	0.5498202752852206	GMNN;DEK;MKI67;DCTPP1
PU.1 20513432 ChIP-Seq MACROPHAGES Mouse	4/2000	0.5770535118391777	0.9282267499309098	0	0	1.0	0.5498202752852206	TUBA1B;ATAD2;DEK;RPL8
PHF8 20622853 ChIP-Seq HELA Human	4/2000	0.5770535118391777	0.9282267499309098	0	0	1.0	0.5498202752852206	STMN1;PHGDH;ENO1;S100A10
E2F1 20622854 ChIP-Seq HELA Human	4/2000	0.5770535118391777	0.9282267499309098	0	0	1.0	0.5498202752852206	SET;GMNN;DEK;S100A10
GATA6 21074721 ChIP-Seq CACO-2 Mouse	4/2000	0.5770535118391777	0.9282267499309098	0	0	1.0	0.5498202752852206	STMN1;PHGDH;ENO1;S100A10
GATA6 21074721 ChIP-Seq CACO-2 Human	4/2000	0.5770535118391777	0.9282267499309098	0	0	1.0	0.5498202752852206	STMN1;PHGDH;ENO1;S100A10
GATA2 21186366 ChIP-Seq BM-HSCs Mouse	4/2000	0.5770535118391777	0.9282267499309098	0	0	1.0	0.5498202752852206	NPM1;GMNN;NME2;ERH
ERA 21632823 ChIP-Seq H3396 Human	4/2000	0.5770535118391777	0.9282267499309098	0	0	1.0	0.5498202752852206	TUBA1B;MCM7;NT5DC2;S100A10
RBPJ 21746931 ChIP-Seq IB4 Human	4/2000	0.5770535118391777	0.9282267499309098	0	0	1.0	0.5498202752852206	STMN1;PHGDH;ENO1;S100A10
NFYA 21822215 ChIP-Seq K562 Human	4/2000	0.5770535118391777	0.9282267499309098	0	0	1.0	0.5498202752852206	STMN1;PHGDH;ENO1;MKI67
NFYB 21822215 ChIP-Seq K562 Human	4/2000	0.5770535118391777	0.9282267499309098	0	0	1.0	0.5498202752852206	STMN1;PHGDH;ENO1;MKI67
PCGF4 22325352 ChIP-Seq 293T-Rex Human	4/2000	0.5770535118391777	0.9282267499309098	0	0	1.0	0.5498202752852206	STMN1;PHGDH;ENO1;S100A10
CBX2 22325352 ChIP-Seq 293T-Rex Human	4/2000	0.5770535118391777	0.9282267499309098	0	0	1.0	0.5498202752852206	STMN1;PHGDH;ENO1;S100A10
TBL1 22424771 ChIP-Seq 293T Human	4/2000	0.5770535118391777	0.9282267499309098	0	0	1.0	0.5498202752852206	STMN1;PHGDH;ENO1;S100A10
NCOR 22465074 ChIP-Seq MACROPHAGES Mouse	4/2000	0.5770535118391777	0.9282267499309098	0	0	1.0	0.5498202752852206	TUBA1B;DEK;MKI67;S100A10
UBF1/2 26484160 Chip-Seq FIBROBLAST Human	4/2000	0.5770535118391777	0.9282267499309098	0	0	1.0	0.5498202752852206	NME2;PHGDH;SMC2;S100A10
ELF3 26769127 Chip-Seq PDAC-Cell line Human	4/2000	0.5770535118391777	0.9282267499309098	0	0	1.0	0.5498202752852206	PHGDH;ENO1;MKI67;CKS1B
CJUN 26792858 Chip-Seq BT549 Human	4/2000	0.5770535118391777	0.9282267499309098	0	0	1.0	0.5498202752852206	ANXA5;STMN1;ENO1;S100A10
KDM2B 26808549 Chip-Seq K562 Human	4/2000	0.5770535118391777	0.9282267499309098	0	0	1.0	0.5498202752852206	SET;STMN1;NME2;S100A10
KDM2B 26808549 Chip-Seq SUP-B15 Human	4/2000	0.5770535118391777	0.9282267499309098	0	0	1.0	0.5498202752852206	SET;STMN1;NME2;GALK1
LMO2 26923725 Chip-Seq HEMOGENIC-ENDOTHELIUM Mouse	4/2000	0.5770535118391777	0.9282267499309098	0	0	1.0	0.5498202752852206	RANBP1;ENO1;MKI67;GALK1
FLI1 26923725 Chip-Seq MACROPHAGESS Mouse	4/2000	0.5770535118391777	0.9282267499309098	0	0	1.0	0.5498202752852206	TUBA1B;TUBB5;LSM2;GALK1
UTX 26944678 Chip-Seq JUKART Human	4/2000	0.5770535118391777	0.9282267499309098	0	0	1.0	0.5498202752852206	SIVA1;STMN1;ENO1;SMC2
MYCN 27167114 Chip-Seq NEUROBLASTOMA Human	4/2000	0.5770535118391777	0.9282267499309098	0	0	1.0	0.5498202752852206	STMN1;ENO1;MKI67;S100A10
ZFP281 27345836 Chip-Seq ESCs Mouse	4/2000	0.5770535118391777	0.9282267499309098	0	0	1.0	0.5498202752852206	NT5DC2;GMNN;DEK;HIST1H4D
RUNX1 27514584 Chip-Seq MCF-7 Human	4/2000	0.5770535118391777	0.9282267499309098	0	0	1.0	0.5498202752852206	SIVA1;ANXA5;GMNN;DEK
HNF4A 19822575 ChIP-Seq HepG2 Human	12/6083	0.5820108246100394	0.9313891875337089	0	0	0.9804692095912653	0.5306948750962772	TOP2A;RFC4;SIVA1;ATAD2;ANXA5;GMNN;ERH;PHGDH;TK1;RPS2;LSM2;GALK1
GATA1 19941826 ChIP-Seq K562 Human	2/967	0.5825609176779282	0.9313891875337089	0	0	1.0359967275702209	0.5597713258365371	TUBA1B;HIST1H4D
NKX2-5 21415370 ChIP-Seq HL-1 Mouse	3/1507	0.5890325528242991	0.9388821902593374	0	0	0.9949683726279471	0.5266107202199691	MCM7;HMGB1;MKI67
TP53 16413492 ChIP-PET HCT116 Human	1/449	0.5971247856670409	0.9489052485222462	0	0	1.1167582417582418	0.5758331210599706	ENO1
ELK4 26923725 Chip-Seq MESODERM Mouse	1/466	0.6109156122272552	0.9666918035247101	0	0	1.0749931072511718	0.5297527800871864	STMN1
ELF1 20517297 ChIP-Seq JURKAT Human	2/1020	0.6121999752700917	0.9666918035247101	0	0	0.9793196153448455	0.48054850478064487	ATAD2;GMNN
TCF7L2 21901280 ChIP-Seq H4IIE Rat	2/1023	0.6138309170670212	0.9666918035247101	0	0	0.9762874374967782	0.4764631894729724	GMNN;ENO1
LMO2 26923725 Chip-Seq MACROPHAGESS Mouse	1/473	0.6164594246758407	0.9679333056104245	0	0	1.058670143415906	0.512145205493574	RANBP1
PADI4 21655091 ChIP-ChIP MCF-7 Human	2/1037	0.6213756780110533	0.9706969623092585	0	0	0.962369692346809	0.45791419213084433	ATAD2;CKS1B
EWS-ERG 20517297 ChIP-Seq CADO-ES1 Human	2/1038	0.6219104112133462	0.9706969623092585	0	0	0.9613899613899614	0.4566210358259467	ATAD2;PHGDH
MEF2A 21415370 ChIP-Seq HL-1 Mouse	2/1048	0.6272271150615941	0.9760990015455577	0	0	0.9516956828016504	0.4439151954521438	RFC4;ATAD2
RNF2 27304074 Chip-Seq NSC Mouse	2/1052	0.6293382090344416	0.9764952741950332	0	0	0.9478696741854636	0.4389456248209649	CDKN2A;SMC2
ETS1 20019798 ChIP-Seq JURKAT Human	3/1607	0.6338254649526908	0.9805652781326922	0	0	0.927882995214666	0.42309762317096944	BIRC5;ERH;RPL8
STAT6 20620947 ChIP-Seq CD4 POS T Human	1/508	0.6430435045545454	0.9878706947571456	0	0	0.9838163151772619	0.4343971072149396	ATAD2
CEBPB 26923725 Chip-Seq MESODERM Mouse	2/1079	0.643355458446513	0.9878706947571456	0	0	0.9227874700679275	0.40700269905751046	RFC5;CDKN2A
JARID1A 20064375 ChIP-Seq MESCs Mouse	4/2171	0.6443190684831185	0.9878706947571456	0	0	0.9123211813567144	0.4010210184576425	RANBP1;RFC4;RPS2;LSM2
ELF5 23300383 ChIP-Seq T47D Human	2/1087	0.6474310458765292	0.9878706947571456	0	0	0.9155954402134369	0.39804869375474655	SET;ERH
ZFP57 27257070 Chip-Seq ESCs Mouse	2/1088	0.6479380032152381	0.9878706947571456	0	0	0.9147038867887952	0.39694513768409323	ANXA5;SMC2
RUNX1 20887958 ChIP-Seq HPC-7 Mouse	2/1120	0.6638692896555871	0.9985699953545654	0	0	0.8870162884850767	0.3633839645110584	DCTPP1;S100A10
RXR 22108803 ChIP-Seq LS180 Human	1/555	0.6759327237362514	0.9985699953545654	0	0	0.8981764324724614	0.3517813344819822	TOP2A
ASH2L 23239880 ChIP-Seq MESCs Mouse	6/3336	0.6771484050463867	0.9985699953545654	0	0	0.881293057763646	0.3435851595749932	TUBA1B;ERH;ENO1;RPL8;SMC4;SMC2
POU5F1 26923725 Chip-Seq MESODERM Mouse	1/559	0.6785912351268505	0.9985699953545654	0	0	0.8915540851024722	0.3456879203898838	RANBP1
TEAD4 26923725 Chip-Seq HEMANGIOBLAST Mouse	1/559	0.6785912351268505	0.9985699953545654	0	0	0.8915540851024722	0.3456879203898838	RANBP1
HTT 18923047 ChIP-ChIP STHdh Human	1/566	0.6831925524202774	0.9985699953545654	0	0	0.8801906058543226	0.3353337298200485	DEK
FOXP2 21765815 ChIP-ChIP NEURO2A Mouse	2/1164	0.6848592496717943	0.9985699953545654	0	0	0.8514358184618172	0.3223041637511735	RFC4;BIRC5
BRD4 25478319 ChIP-Seq HGPS Human	4/2326	0.6993170666512813	0.9985699953545654	0	0	0.8440042109292756	0.30185898315705134	TOP2A;ENO1;HMGB1;S100A10
STAT5 23275557 ChIP-Seq MAMMARY-EPITHELIUM Mouse	2/1197	0.699915397055318	0.9985699953545654	0	0	0.8264699405417308	0.2948810140189443	ATAD2;SMC4
SETDB1 19884257 ChIP-Seq MESCs Mouse	4/2353	0.7082864880964546	0.9985699953545654	0	0	0.8330258738943286	0.28731614097884883	RFC5;EXOSC8;STMN1;MKI67
RNF2 16625203 ChIP-ChIP MESCs Mouse	2/1219	0.709630894874186	0.9985699953545654	0	0	0.8105782121697012	0.2780366842396782	HIST1H2AE;HIST1H4D
PPARG 20176806 ChIP-Seq 3T3-L1 Mouse	3/1807	0.7134123510126504	0.9985699953545654	0	0	0.8160244501707916	0.27556794246774036	STMN1;DEK;MKI67
SFPI1 20887958 ChIP-Seq HPC-7 Mouse	4/2369	0.7135150624551089	0.9985699953545654	0	0	0.8266384778012685	0.2790332496131406	BIRC5;ENO1;RPL8;GCAT
WT1 25993318 ChIP-Seq PODOCYTE Human	6/3464	0.7142618417269738	0.9985699953545654	0	0	0.8421392848637431	0.2833846348224024	RFC5;SIVA1;PHGDH;ENO1;MKI67;CKS1B
CTNNB1 20615089 ChIP-ChIP FETAL BRAIN Human	1/637	0.726378915126966	0.9985699953545654	0	0	0.7790678922754395	0.249055133906039	MCM7
MYC 19915707 ChIP-ChIP AK7 Human	5/2979	0.7309711076310007	0.9985699953545654	0	0	0.8159285233932174	0.2556967776426506	CDKN2A;BIRC5;DEK;MKI67;HIST1H1B
AR 22383394 ChIP-Seq PROSTATE CANCER Human	3/1857	0.7311939602529909	0.9985699953545654	0	0	0.7918306656170734	0.2479035883688178	ANXA5;GMNN;SMC2
BMI1 19503595 ChIP-Seq MEFsC Mouse	1/661	0.7396349706123451	0.9985699953545654	0	0	0.7498057498057498	0.2261402875164915	SIVA1
ESR1 22446102 ChIP-Seq UTERUS Mouse	3/1916	0.7511013585907392	0.9985699953545654	0	0	0.7649086619290487	0.2189280813941815	RFC5;ANXA5;ENO1
CUX1 19635798 ChIP-ChIP MULTIPLE HUMAN CANCER TYPES Human	5/3052	0.7513288148191966	0.9985699953545654	0	0	0.7929579445824934	0.22671610229684552	MCM7;ANXA5;NME2;HIST1H2AE;DEK
STAT4 19710469 ChIP-ChIP TH1  Mouse	3/1939	0.7585505618048095	0.9985699953545654	0	0	0.754858163949073	0.20860189992949524	ANXA5;DEK;S100A10
PRDM14 21183938 ChIP-Seq MESCs Mouse	3/1944	0.7601470745773151	0.9985699953545654	0	0	0.7527047913446677	0.20642427995917517	NPM1;ANXA5;STMN1
TCF3/E2A 22897851 ChIP-Seq JUKARTE6-1 Human	3/1946	0.760783400474534	0.9985699953545654	0	0	0.7518465454646618	0.20555979756956821	STMN1;ENO1;GALK1
BACH1 22875853 ChIP-PCR HELA AND SCP4 Human	2/1352	0.7630759983977976	0.9985699953545654	0	0	0.7255360623781676	0.19618324476456972	BIRC5;TK1
STAT3 18555785 ChIP-Seq MESCs Mouse	3/1997	0.7765731343925619	0.9985699953545654	0	0	0.7305429802922281	0.18472835341547297	STMN1;NME2;BIRC5
FOXA1 21572438 ChIP-Seq LNCaP Human	3/2000	0.7774759881084141	0.9985699953545654	0	0	0.7293237153026838	0.1835726162114879	TOP2A;CDKN2A;ATAD2
CEBPA 26348894 ChIP-Seq LIVER Mouse	3/2000	0.7774759881084141	0.9985699953545654	0	0	0.7293237153026838	0.1835726162114879	ANXA5;ENO1;DCTPP1
KLF4 19829295 ChIP-Seq ESCs Human	3/2000	0.7774759881084141	0.9985699953545654	0	0	0.7293237153026838	0.1835726162114879	BIRC5;DCTPP1;GALK1
LUZP1 20508642 ChIP-Seq ESCs Mouse	3/2000	0.7774759881084141	0.9985699953545654	0	0	0.7293237153026838	0.1835726162114879	NPM1;NME2;ERH
CTCF 20526341 ChIP-Seq ESCs Human	3/2000	0.7774759881084141	0.9985699953545654	0	0	0.7293237153026838	0.1835726162114879	TUBA1B;STMN1;GALK1
SMC4 20622854 ChIP-Seq HELA Human	3/2000	0.7774759881084141	0.9985699953545654	0	0	0.7293237153026838	0.1835726162114879	SIVA1;RPL8;S100A10
ETV1 20927104 ChIP-Seq GIST48 Human	3/2000	0.7774759881084141	0.9985699953545654	0	0	0.7293237153026838	0.1835726162114879	STMN1;ENO1;S100A10
SOX2 21211035 ChIP-Seq LN229 Human	3/2000	0.7774759881084141	0.9985699953545654	0	0	0.7293237153026838	0.1835726162114879	PHGDH;TK1;RPL8
NFI 21473784 ChIP-Seq ESCs Mouse	3/2000	0.7774759881084141	0.9985699953545654	0	0	0.7293237153026838	0.1835726162114879	NME2;HMGB1;SMC4
GATA3 21867929 ChIP-Seq CD8 Mouse	3/2000	0.7774759881084141	0.9985699953545654	0	0	0.7293237153026838	0.1835726162114879	NPM1;TUBA1B;TK1
JARID1B-DAIN 22020125 ChIP-Seq ESCs Mouse	3/2000	0.7774759881084141	0.9985699953545654	0	0	0.7293237153026838	0.1835726162114879	SET;TUBB5;HIST1H4D
KAP1 22055183 ChIP-Seq ESCs Mouse	3/2000	0.7774759881084141	0.9985699953545654	0	0	0.7293237153026838	0.1835726162114879	RFC5;CDKN2A;GMNN
TCF4 22108803 ChIP-Seq LS180 Human	3/2000	0.7774759881084141	0.9985699953545654	0	0	0.7293237153026838	0.1835726162114879	NPM1;ANXA5;SMC2
RUNX1 22412390 ChIP-Seq EML Mouse	3/2000	0.7774759881084141	0.9985699953545654	0	0	0.7293237153026838	0.1835726162114879	TUBB5;SIVA1;PHGDH
SMC3 22415368 ChIP-Seq MEFs Mouse	3/2000	0.7774759881084141	0.9985699953545654	0	0	0.7293237153026838	0.1835726162114879	BIRC5;ERH;LSM2
TCF12/HEB 22897851 ChIP-Seq JUKARTE6-1 Human	3/2000	0.7774759881084141	0.9985699953545654	0	0	0.7293237153026838	0.1835726162114879	STMN1;GALK1;SMC2
GATA3 22897851 ChIP-Seq JUKARTE6-1 Human	3/2000	0.7774759881084141	0.9985699953545654	0	0	0.7293237153026838	0.1835726162114879	ATAD2;BIRC5;GALK1
TOP2B 26459242 ChIP-Seq MCF-7 Human	3/2000	0.7774759881084141	0.9985699953545654	0	0	0.7293237153026838	0.1835726162114879	RFC5;MKI67;SMC2
P63 26484246 Chip-Seq KERATINOCYTES Human	3/2000	0.7774759881084141	0.9985699953545654	0	0	0.7293237153026838	0.1835726162114879	RFC5;LSM2;CKS1B
FOXA1 26743006 Chip-Seq LNCaP-abl Human	3/2000	0.7774759881084141	0.9985699953545654	0	0	0.7293237153026838	0.1835726162114879	STMN1;ENO1;CKS1B
KDM2B 26808549 Chip-Seq REH Human	3/2000	0.7774759881084141	0.9985699953545654	0	0	0.7293237153026838	0.1835726162114879	HMGB1;TK1;MKI67
CEBPB 26923725 Chip-Seq MACROPHAGESS Mouse	3/2000	0.7774759881084141	0.9985699953545654	0	0	0.7293237153026838	0.1835726162114879	NT5DC2;ANXA5;LSM2
IRF8 27001747 Chip-Seq BMDM Mouse	3/2000	0.7774759881084141	0.9985699953545654	0	0	0.7293237153026838	0.1835726162114879	EXOSC8;PHGDH;S100A10
PU 27001747 Chip-Seq BMDM Mouse	3/2000	0.7774759881084141	0.9985699953545654	0	0	0.7293237153026838	0.1835726162114879	NPM1;NT5DC2;BIRC5
RING1B 27294783 Chip-Seq ESCs Mouse	3/2000	0.7774759881084141	0.9985699953545654	0	0	0.7293237153026838	0.1835726162114879	NT5DC2;PHGDH;DEK
TAL1 26923725 Chip-Seq HEMANGIOBLAST Mouse	2/1413	0.7847003421302104	0.9985699953545654	0	0	0.6918945130366668	0.1677521521133795	MKI67;SMC2
WDR5 24793694 ChIP-Seq LNCAP Human	1/757	0.786672744877258	0.9985699953545654	0	0	0.6513363180029846	0.15628355310359204	DCTPP1
AR 20517297 ChIP-Seq VCAP Human	3/2047	0.7912501296019093	0.9985699953545654	0	0	0.7106891627439572	0.16640157197992428	GMNN;MKI67;SMC4
MEIS1 20887958 ChIP-Seq HPC-7 Mouse	2/1452	0.797631726341365	0.9985699953545654	0	0	0.6718693284936479	0.15191522084865364	SMC4;GCAT
TCF4 23295773 ChIP-Seq U87 Human	6/3812	0.8008599240655381	0.9985699953545654	0	0	0.7490031220055021	0.1663305417246328	RFC4;SET;ATAD2;ANXA5;STMN1;SMC4
SMARCD1 25818293 ChIP-Seq ESCs Mouse	3/2119	0.811028622515759	0.9985699953545654	0	0	0.6837480202319521	0.14321234426386806	NPM1;RFC4;RPL8
SMAD4 21741376 ChIP-Seq HESCs Human	4/2738	0.81637475501281	0.9985699953545654	0	0	0.7000731528895391	0.14203208098336806	RFC5;ANXA5;ENO1;S100A10
EED 16625203 ChIP-ChIP MESCs Mouse	1/830	0.8167883628768137	0.9985699953545654	0	0	0.5917231140391574	0.1197501187236883	CDKN2A
GATA3 20176728 ChIP-ChIP TSCs Mouse	1/834	0.8183128421908363	0.9985699953545654	0	0	0.588758580355219	0.11805231726051349	RANBP1
ZNF217 24962896 ChIP-Seq MCF-7 Human	2/1522	0.8191805757069238	0.9985699953545654	0	0	0.6385041551246537	0.12735012385315433	ENO1;S100A10
GATA2 21666600 ChIP-Seq HMVEC Human	1/837	0.8194480781369856	0.9985699953545654	0	0	0.5865537970801129	0.11679707952226076	HIST1H4D
CBX2 27304074 Chip-Seq ESCs Mouse	1/840	0.8205763970157611	0.9985699953545654	0	0	0.5843647810274747	0.11555712009607405	CDKN2A
CHD1 19587682 ChIP-ChIP MESCs Mouse	1/843	0.8216978397109512	0.9985699953545654	0	0	0.5821913636640478	0.11433222056535397	TUBB5
EWS 26573619 Chip-Seq HEK293 Human	1/854	0.8257516254831927	0.9985699953545654	0	0	0.5743529623951664	0.10996633395036004	HMGB1
RUNX1 26923725 Chip-Seq HPCs Mouse	1/859	0.8275644142254477	0.9985699953545654	0	0	0.570856493933417	0.10804505687263925	MKI67
FOXP2 23625967 ChIP-Seq PFSK-1 AND SK-N-MC Human	1/863	0.8290013937065838	0.9985699953545654	0	0	0.5680885240049973	0.10653559664125349	ATAD2
CTCF 18555785 ChIP-Seq MESCs Mouse	2/1568	0.832236444763469	0.9985699953545654	0	0	0.6182025946091282	0.11352591470106034	RFC4;EXOSC8
ISL1 27105846 Chip-Seq CPCs Mouse	2/1576	0.8344213010199483	0.9985699953545654	0	0	0.6147930181234534	0.11128789374383141	MKI67;SMC2
SOX2 21211035 ChIP-Seq LN229 Gbm	5/3420	0.837552797682688	0.9985699953545654	0	0	0.6921146203723071	0.1226918337456571	TOP2A;NPM1;BIRC5;TK1;S100A10
DNAJC2 21179169 ChIP-ChIP NT2 Human	1/899	0.8414196420128689	0.9985699953545654	0	0	0.5442864485180744	0.09397909099504988	NT5DC2
NR3C1 23031785 ChIP-Seq PC12 Mouse	1/918	0.8476145958010327	0.9985699953545654	0	0	0.5324777004166317	0.08803412957798816	NT5DC2
TEAD4 22529382 ChIP-Seq TROPHECTODERM Mouse	3/2293	0.8526064649065191	0.9985699953545654	0	0	0.6256343679924466	0.09976189960206508	CDKN2A;ATAD2;EXOSC8
