NAME	TITLE	SCORE	
FAT2		3.8067984E-7	
MSLN		3.7601106E-7	
MPIG6B		3.3924755E-7	
SGIP1		3.3833905E-7	
ANKRD7		3.3023588E-7	
HAP1		3.2479838E-7	
ARHGAP22		3.097159E-7	
CORO1A		3.062619E-7	
MGAT4C		3.020523E-7	
SLC43A3		2.9901193E-7	
NKAIN2		2.9122884E-7	
NELL2		2.865375E-7	
BMERB1		2.8237696E-7	
UNC5D		2.7649594E-7	
SMPDL3A		2.7550755E-7	
CXCL14		2.5242716E-7	
ZFHX4		2.4493679E-7	
MMP2		2.3806311E-7	
MS4A4D		2.277483E-7	
KIF26A		2.1432564E-7	
UBXN10		2.1418195E-7	
MN1		2.1277248E-7	
TACR1		2.1124613E-7	
PPP1R14D		2.1009528E-7	
GM20208		1.9339376E-7	
PHF24		1.9242265E-7	
GULP1		1.855576E-7	
GALNT13		1.7759024E-7	
SLC1A2		1.7456973E-7	
HS3ST6		1.6829657E-7	
SMOC1		1.6784196E-7	
GM16136		1.6696688E-7	
GABRE		1.6596499E-7	
TRIM71		1.6547868E-7	
NKX1-1		1.6422331E-7	
ADAM18		1.6393457E-7	
F10		1.5307157E-7	
LOXL3		1.5279747E-7	
GM17202		1.4662311E-7	
GBP2		1.4465418E-7	
AMER3		1.4368374E-7	
CD55B		1.424174E-7	
DERL3		1.3470468E-7	
KCNV1		1.2590928E-7	
GM27040		1.2570767E-7	
FBLIM1		1.2516358E-7	
SCN3B		1.2472715E-7	
WFDC21		1.2229054E-7	
MYLK4		1.2161337E-7	
RAD21L		1.12360624E-7	
U90926		1.10612234E-7	
GM29019		1.0988656E-7	
CACNA1E		9.8579605E-8	
MEGF10		9.786345E-8	
GPR149		9.452357E-8	
MXRA8		8.4987064E-8	
TBX5		8.412714E-8	
GM5148		7.91332E-8	
PENK		7.549168E-8	
TDRP		7.2700935E-8	
TCEAL3		7.111937E-8	
ANKRD34B		7.047854E-8	
LGALS12		7.007293E-8	
GM20501		6.861963E-8	
CD200		6.8330365E-8	
TRIM12A		6.6977215E-8	
ACE2		6.50611E-8	
ERICH5		6.2571E-8	
GM4791		6.214073E-8	
CD74		5.8099793E-8	
HOXB8		5.768828E-8	
ANKRD31		5.7514804E-8	
LRRN1		5.65802E-8	
GM13528		5.5103758E-8	
PSTPIP2		5.3854336E-8	
UNC93B1		5.3341683E-8	
GM41231		5.2442086E-8	
CFAP47		5.106851E-8	
TNF		4.7044892E-8	
ART1		4.4973557E-8	
ESYT3		4.330612E-8	
MYO1G		4.3023327E-8	
LIN28B		4.153799E-8	
RBFOX3		4.0569727E-8	
TREML4		3.6908293E-8	
BB218582		3.460174E-8	
MCUB		3.404032E-8	
ITPRID1		3.274729E-8	
IL21R		3.2015947E-8	
GM50339		3.088659E-8	
ARSJ		3.0861653E-8	
ARG2		3.0502825E-8	
GM15918		3.036472E-8	
SHISAL1		2.7400212E-8	
CRTAC1		2.7388467E-8	
DGKG		2.685414E-8	
GABRD		2.6405326E-8	
LRRC2		2.591928E-8	
PREX1		2.5103427E-8	
CDX2		2.4434671E-8	
RDH1		2.3645294E-8	
MEST		2.3368987E-8	
GM13470		2.3330443E-8	
TG		2.2484073E-8	
SLAMF6		2.2375017E-8	
CASP1		2.2244985E-8	
C5AR1		2.188824E-8	
ST6GAL2		2.1094227E-8	
TTLL10		2.0621298E-8	
MLKL		2.0440755E-8	
COL4A2		2.0277637E-8	
KCNH2		1.9269645E-8	
UNC5B		1.9217246E-8	
CDH3		1.8869446E-8	
PDE9A		1.870534E-8	
EDNRA		1.856368E-8	
GM41764		1.7949892E-8	
MAGI2		1.692659E-8	
GM8369		1.6561454E-8	
GM12524		1.6484865E-8	
GM5796		1.6068231E-8	
HEPACAM2		1.5681206E-8	
2610042L04RIK		1.5214958E-8	
OASL2		1.4311508E-8	
ITGA2		1.4085969E-8	
GSDMA		1.3242787E-8	
HTR3A		1.3067738E-8	
DOK5		1.2701962E-8	
PLA1A		1.2574418E-8	
DSCAML1		1.2343502E-8	
SERPING1		1.20065575E-8	
PLA2G3		1.163828E-8	
HEBP2		1.1625699E-8	
GABRA4		1.1352363E-8	
MAF		1.0316872E-8	
GM2956		9.978114E-9	
A830018L16RIK		9.862668E-9	
CFAP52		9.800591E-9	
UMOD		9.200987E-9	
SMIM10L2A		9.167815E-9	
NCKAP1L		9.111631E-9	
FMO2		8.749653E-9	
KIF19A		8.266667E-9	
REM1		8.246199E-9	
E330020D12RIK		7.661301E-9	
ST8SIA1		7.656479E-9	
MT3		7.654917E-9	
PCNX2		7.118438E-9	
VWA5B2		6.9722748E-9	
MMP19		6.554654E-9	
AI463170		6.54624E-9	
MFAP5		6.5004615E-9	
NGF		6.3223706E-9	
OIT1		6.205484E-9	
GM26725		6.0495946E-9	
IFI204		6.014268E-9	
ZFP467		5.855138E-9	
ANO4		5.467183E-9	
STMN4		5.405769E-9	
KCNMB1		5.165651E-9	
GM14964		5.1365747E-9	
CD274		5.1273505E-9	
GM31592		5.1070117E-9	
VCAN		5.039783E-9	
DUOX1		4.896994E-9	
CCN2		4.800381E-9	
UBA7		4.6334114E-9	
EXOC3L		4.4936446E-9	
GPR179		4.407681E-9	
GM14207		4.3739425E-9	
FAM183B		4.2262016E-9	
CAPSL		4.036179E-9	
TTC22		3.6909935E-9	
MR1		3.6335082E-9	
GM2897		3.627972E-9	
LZTS1		3.5953682E-9	
GFRA2		3.5764622E-9	
CLDN23		3.3059948E-9	
HCK		3.263719E-9	
COL6A3		3.1779652E-9	
ESM1		3.134359E-9	
ADGRD1		2.823648E-9	
GABRA5		2.8234726E-9	
GM13420		2.7849685E-9	
ZBTB8B		2.7475333E-9	
CCDC85A		2.7331468E-9	
F7		2.5718025E-9	
NKD1		2.5224127E-9	
SRPX2		2.5130353E-9	
FAM124A		2.2390612E-9	
EPAS1		2.1725481E-9	
DUSP13		2.1427737E-9	
ARHGEF15		2.1228717E-9	
HPN		2.0009718E-9	
OLFR1392		1.9740984E-9	
DNAH9		1.6709958E-9	
GM8113		1.5968942E-9	
GM3252		1.5660734E-9	
KIF26B		1.5189854E-9	
DACH2		1.408771E-9	
ANO3		1.3323372E-9	
GLB1L2		1.2674187E-9	
SLC39A8		1.2470663E-9	
EPHA3		1.1849254E-9	
PLATR26		1.177994E-9	
CCDC172		1.0754356E-9	
CCL6		9.919934E-10	
ITGB6		8.9819924E-10	
SLC52A3		8.5354823E-10	
MANEAL		8.360589E-10	
H2-AA		8.1633295E-10	
FGF10		7.870178E-10	
COL4A1		7.7951534E-10	
SERINC2		7.548022E-10	
ITGAL		7.4813555E-10	
GM20735		6.840587E-10	
UPB1		6.7503075E-10	
CASP4		6.656498E-10	
MEGF6		6.589221E-10	
WNT3		6.440822E-10	
GATA6		6.2650773E-10	
GM45447		5.952703E-10	
SEMA5B		5.4937527E-10	
GM48791		5.1698434E-10	
NXPH4		4.926916E-10	
PTPRT		4.7612264E-10	
GNA14		4.541487E-10	
4930488L21RIK		4.5370388E-10	
DPP10		4.322481E-10	
HSD11B1		4.1519047E-10	
ANKRD55		3.5834638E-10	
CDH9		3.2554984E-10	
SYT16		3.242552E-10	
MMP12		3.1212555E-10	
NR0B2		2.9187047E-10	
XLR3A		2.610298E-10	
GM8237		2.5322314E-10	
PEBP4		2.348967E-10	
SEC14L4		2.174476E-10	
SCNN1G		2.1744702E-10	
SCNN1B		2.1744662E-10	
NUDT10		1.9786452E-10	
ENPP1		1.9519947E-10	
NWD2		1.9366588E-10	
CPA2		1.6456012E-10	
MUC4		1.630833E-10	
MCIDAS		1.6239778E-10	
VMN2R79		1.502103E-10	
IQSEC3		1.437575E-10	
FCHO1		1.3941256E-10	
RGS9		1.2981734E-10	
MORC1		1.284779E-10	
JAKMIP3		1.232634E-10	
TENM2		1.180537E-10	
CCL2		1.1716618E-10	
DMRT2		1.11663304E-10	
DACH1		1.0487571E-10	
MMP25		1.0441591E-10	
GM30363		9.83217E-11	
CXCL15		9.43292E-11	
NYNRIN		8.3613165E-11	
PLD5		7.741666E-11	
BDNF		7.571489E-11	
LAYN		6.3808625E-11	
CHL1		6.219263E-11	
IFI209		6.014104E-11	
GM49878		5.6039708E-11	
CABCOCO1		5.1647898E-11	
CASR		5.0705256E-11	
GM14401		4.8262852E-11	
KBTBD11		4.4841478E-11	
TEKT5		4.456671E-11	
ANO9		4.4034526E-11	
IKZF1		4.292774E-11	
GM16152		4.236616E-11	
FRMPD4		4.1676794E-11	
GM33103		4.004398E-11	
FSD1		3.7372733E-11	
ITGBL1		3.6054767E-11	
RADX		3.4763338E-11	
CNTNAP2		3.4355657E-11	
MT4		3.1385575E-11	
GIPR		3.1289932E-11	
MGLL		2.469909E-11	
CES1D		2.4596767E-11	
DHRS3		2.4065961E-11	
LYPD1		2.2298555E-11	
LRRC4B		2.1506838E-11	
APC2		1.9454141E-11	
FSTL5		1.8806927E-11	
BGN		1.7790335E-11	
NRSN1		1.7109023E-11	
FLYWCH2		1.6129773E-11	
KIFC2		1.6066344E-11	
TMEM51		1.5942891E-11	
MEG3		1.5938575E-11	
COLGALT2		1.5485304E-11	
D730045A05RIK		1.5450157E-11	
USP18		1.512446E-11	
KCNC2		1.4637718E-11	
MARCH11		1.244603E-11	
CELSR3		1.1949529E-11	
SLIT2		1.1458517E-11	
SULT4A1		1.12422675E-11	
SHANK2		1.0833493E-11	
FSTL4		1.0695365E-11	
SLC29A4		1.0451038E-11	
SLIT3		1.0278231E-11	
F5		1.0238247E-11	
ADAMTS18		1.0055334E-11	
GM42902		1.00419464E-11	
PTPRC		9.854034E-12	
FA2H		9.836128E-12	
GM19276		9.568431E-12	
ENG		8.608381E-12	
PROM2		7.774562E-12	
PTCRA		7.6153224E-12	
ZFP385B		7.407711E-12	
GM42047		7.289961E-12	
FRMPD1		7.069949E-12	
MYO3B		6.2068918E-12	
ZDHHC15		5.865864E-12	
GM47662		5.5416427E-12	
GM50304		5.2965666E-12	
GM3264		4.5881775E-12	
DOC2B		3.9170078E-12	
PTPRO		3.7398023E-12	
GM34225		3.620819E-12	
TUBB4A		3.4872465E-12	
CLU		3.4503253E-12	
TMEM150C		3.0343655E-12	
AJAP1		3.0087282E-12	
TRPC4		2.8643932E-12	
KCNJ15		2.7602733E-12	
CYP7B1		2.7174183E-12	
ATP1A3		2.7085474E-12	
GM46123		2.6303484E-12	
RBFOX1		2.571839E-12	
RFTN1		2.500542E-12	
PROM1		2.338564E-12	
FAM135B		2.2467937E-12	
SLC26A9		2.1664688E-12	
MYT1L		2.064115E-12	
GM48837		2.0268056E-12	
ZFP711		2.0260796E-12	
PGPEP1L		2.0162559E-12	
PIRT		1.8333553E-12	
SLC44A5		1.7423978E-12	
CACNG4		1.7012702E-12	
SEMA6D		1.6721883E-12	
GABBR2		1.3685547E-12	
HHIPL2		1.340714E-12	
DAB1		1.3120917E-12	
EPSTI1		1.2560426E-12	
PLXNC1		1.25274E-12	
SOX6		1.2097908E-12	
DSC2		1.1182878E-12	
PCP4		1.1111599E-12	
DLL4		1.0986188E-12	
RAB6B		1.0711041E-12	
BMPER		1.0007442E-12	
SNPH		9.0023263E-13	
KCNB2		8.652903E-13	
OACYL		8.137504E-13	
MCTP1		7.9095985E-13	
RASSF5		7.698872E-13	
1700012B09RIK		7.532306E-13	
ARPP21		6.9730625E-13	
SLC25A35		6.792395E-13	
GM16183		6.379727E-13	
CAR10		6.162635E-13	
5330416C01RIK		5.695616E-13	
GM35256		5.612374E-13	
SPON1		5.1811094E-13	
SPOCK1		5.0939054E-13	
GRIK2		4.9285684E-13	
IL16		4.799291E-13	
IIGP1		4.715368E-13	
CNTNAP5A		4.6473887E-13	
DSCAM		4.3767558E-13	
ACSL6		3.580182E-13	
FGF9		3.2828067E-13	
GM6277		3.1538208E-13	
TPH2		3.0537568E-13	
SLC24A2		2.9029483E-13	
ARMCX3		2.5405982E-13	
KCNN2		2.4578627E-13	
SYNDIG1		2.411621E-13	
STOX1		2.3069535E-13	
CD164L2		2.2111981E-13	
CCL20		2.1805597E-13	
9630028I04RIK		2.1258085E-13	
CFC1		2.0753199E-13	
9530036O11RIK		1.9744781E-13	
C230038L03RIK		1.7354784E-13	
UGT8A		1.7225593E-13	
RBBP8NL		1.6928658E-13	
SEMA5A		1.6476896E-13	
ATP4A		1.4940966E-13	
TLL1		1.4588387E-13	
STFA2L1		1.3266085E-13	
KCNT1		1.3173078E-13	
TMEFF2		1.2931771E-13	
CFTR		1.2916625E-13	
ERMAP		1.2701823E-13	
TRO		1.2051064E-13	
GRID1		1.13380706E-13	
ADD2		1.0849548E-13	
FBP1		1.030568E-13	
COL4A3		1.0276132E-13	
CBLN4		9.214669E-14	
CRB1		8.215148E-14	
DCX		7.042998E-14	
SAMD9L		6.8104146E-14	
PAMR1		6.3565737E-14	
NLRC5		5.476934E-14	
PARVB		5.3557876E-14	
SVOP		5.0739808E-14	
ADPRHL1		5.0237223E-14	
LRRN2		4.8163547E-14	
IL20RA		4.7807742E-14	
GRM7		4.775809E-14	
GM11728		4.6996312E-14	
BICDL2		4.664425E-14	
GM40841		4.5239017E-14	
SVEP1		4.5202147E-14	
RIAN		4.4407295E-14	
C1QTNF2		4.4033814E-14	
RALYL		4.21752E-14	
TRF		3.8752032E-14	
TDRD5		3.7284723E-14	
AMPD3		3.635171E-14	
GM3667		3.6051528E-14	
ARMCX4		3.528613E-14	
TAFA1		3.2935213E-14	
AI646519		2.930202E-14	
MARCH4		2.925892E-14	
GRIN3A		2.6858098E-14	
FERMT1		2.6407638E-14	
RTN1		2.2614059E-14	
FAR2		2.1918304E-14	
1700023F06RIK		1.9741516E-14	
OTULINL		1.6595544E-14	
SCML4		1.5532011E-14	
ADGRB2		1.5233769E-14	
DAB2		1.3008398E-14	
GM14549		1.1606293E-14	
ANKS1B		1.120602E-14	
POU2F2		1.1076783E-14	
OPCML		1.0150855E-14	
FSCN1		9.4563665E-15	
ADGRB1		8.740742E-15	
GM37168		8.103777E-15	
SNCB		7.761616E-15	
TNR		6.979618E-15	
RGS16		6.466796E-15	
RASAL3		6.3753083E-15	
SLIT1		6.368684E-15	
ASS1		6.2889757E-15	
STC1		5.8600865E-15	
NKAIN3		5.6043706E-15	
CLEC12A		5.5466093E-15	
FBN1		5.5047553E-15	
VIPR1		5.389145E-15	
FAM49A		5.1632003E-15	
FAM78B		4.4236647E-15	
ABCD2		4.2873847E-15	
ST8SIA3		3.981454E-15	
GPM6A		2.9891835E-15	
PCDH10		2.8870707E-15	
TUBB3		2.6665942E-15	
RAB17		2.6078834E-15	
SUSD1		2.5898682E-15	
MAPK13		2.544596E-15	
SLC16A5		2.500719E-15	
ICA1L		2.2252273E-15	
DISP2		2.1739653E-15	
LPCAT2		2.1247644E-15	
5330434G04RIK		1.925546E-15	
SRGAP3		1.7557002E-15	
GM16630		1.6269302E-15	
B3GAT1		1.5657172E-15	
SHC2		1.5643308E-15	
POSTN		1.4588691E-15	
HCN4		1.4072469E-15	
KCNN4		1.3752099E-15	
PCSK2		1.2883222E-15	
COX6B2		1.1193777E-15	
PLCG2		1.102128E-15	
CLCA3B		1.0849723E-15	
GM15915		1.0480942E-15	
PDZK1		1.0463409E-15	
MRC1		1.008663E-15	
B3GNT8		9.745416E-16	
RORC		9.704759E-16	
SHISA7		9.528079E-16	
SLC18A1		9.270176E-16	
LAMA2		9.068481E-16	
SYTL1		8.0944274E-16	
TCN2		6.4206103E-16	
CNTNAP4		6.111811E-16	
TNK1		5.977027E-16	
KCNIP2		5.4605853E-16	
RAB3A		5.0565813E-16	
AKAP6		4.963809E-16	
MGAT5B		4.1936903E-16	
CXCL2		4.0737496E-16	
SLC15A2		3.8494431E-16	
CYP1A1		3.5039897E-16	
AIFM3		3.50118E-16	
MIRG		3.1001967E-16	
DLGAP2		3.0475541E-16	
CNTNAP3		2.800496E-16	
TMEM54		2.7124396E-16	
HAS2		2.6291985E-16	
TAFA5		2.257658E-16	
DDX60		1.7631102E-16	
A530058N18RIK		1.7466607E-16	
SCRN1		1.4694006E-16	
DPYSL3		1.3310233E-16	
AGT		1.3295105E-16	
SMIM22		1.232552E-16	
SLC38A11		1.0618921E-16	
HS3ST2		9.23649E-17	
TTBK1		8.948217E-17	
IGLON5		8.6651775E-17	
UNC5A		8.2166385E-17	
DLL1		7.7777834E-17	
ST6GALNAC2		7.592421E-17	
SLC26A7		7.483822E-17	
BEST3		5.8457436E-17	
NMNAT2		4.943335E-17	
GM26782		4.8446314E-17	
NPAS3		4.545481E-17	
BCAS1		4.4871795E-17	
VWA5B1		3.8937668E-17	
CLEC5A		3.7289964E-17	
MIAT		3.6991434E-17	
TNNT2		3.161209E-17	
CACNA1I		3.0171016E-17	
CHGA		2.4518641E-17	
EPHA5		2.3756144E-17	
CLEC4N		2.3348414E-17	
LIN7A		2.1214377E-17	
COL3A1		2.115315E-17	
PLCH2		1.479753E-17	
SLC35F1		1.4218748E-17	
TTPA		1.4143925E-17	
ASTN1		1.3160165E-17	
PRICKLE2		1.18106775E-17	
2610316D01RIK		1.052988E-17	
TEX15		9.770677E-18	
NSG1		7.597964E-18	
LTF		7.554279E-18	
EPHA7		6.9244737E-18	
PDZRN4		5.2241055E-18	
DNAJB5		4.093525E-18	
GNMT		3.5294494E-18	
PODXL2		3.5033746E-18	
TRP63		3.0126216E-18	
SIRPA		3.0014056E-18	
RNF180		2.8537303E-18	
OPRD1		2.5703244E-18	
CNTN3		2.3582868E-18	
GM43400		2.2611855E-18	
TSPYL4		2.0809393E-18	
PTPRR		2.0460654E-18	
CSMD1		1.5763401E-18	
PRM1		1.5331304E-18	
NGP		1.4461743E-18	
GM3739		1.1985288E-18	
6430548M08RIK		1.1110145E-18	
NRXN3		1.0760642E-18	
TDRD9		9.185001E-19	
FEZ1		8.28198E-19	
WHRN		7.0401244E-19	
FREM2		6.5823223E-19	
EVPL		6.318641E-19	
BACE2		6.171571E-19	
DCDC2A		6.126947E-19	
NNAT		5.6872436E-19	
XKR7		5.2554114E-19	
GRIA3		4.438839E-19	
FAM184A		4.0693587E-19	
MERTK		3.932967E-19	
GM8281		2.625564E-19	
D430041D05RIK		2.5632849E-19	
RSPO3		2.30514E-19	
DOK7		1.5992091E-19	
NR1H4		1.4113449E-19	
SOX5		1.0275736E-19	
PGR		8.4210844E-20	
AQP4		5.539929E-20	
CMPK2		4.105499E-20	
SLC16A3		3.5276494E-20	
GM15351		2.338723E-20	
GRIA2		2.2438237E-20	
EFCAB1		1.6548432E-20	
TRPC6		1.0822565E-20	
SNAI3		6.1090467E-21	
TNFSF15		4.832278E-21	
PPM1E		4.059959E-21	
KCND2		3.5378866E-21	
EPPK1		3.27038E-21	
FAM83B		2.7146327E-21	
NEGR1		2.3543897E-21	
CD80		1.9239484E-21	
AHNAK2		3.2377702E-22	
CDH4		2.5293688E-22	
CDH10		6.596269E-23	
FAM163A		1.6689905E-23	
UPK1B		5.438713E-24	
VSTM2B		4.076942E-24	
CCL22		4.0577944E-24	
RHOJ		2.1196764E-24	
A830082K12RIK		1.2976656E-24	
APLP1		1.0179936E-24	
SH3GL2		6.2764835E-25	
GM4610		3.2450005E-25	
CCL5		2.1987614E-25	
CAPS2		6.821404E-26	
PTPN6		5.6893314E-26	
TNFAIP8L2		4.639801E-26	
CNTNAP5B		4.1359854E-26	
SELENOP		2.1139024E-26	
CHRM2		8.76189E-27	
PKHD1L1		6.4227653E-27	
MYL3		2.4810548E-27	
DGKI		2.1437915E-27	
E230016K23RIK		1.1018451E-27	
CATSPER4		1.0056641E-27	
GRIA4		6.823687E-28	
HCLS1		6.1800266E-28	
SH3TC1		2.2875308E-28	
SLC6A5		9.157287E-29	
SYK		5.237751E-29	
GM20465		7.764396E-31	
ADAM12		5.3433577E-31	
LILRB4A		2.4228455E-31	
HEYL		4.7597383E-32	
GM28729		2.4644981E-32	
PHF11B		1.21130586E-32	
GP2		1.5092672E-33	
VGLL3		6.879144E-34	
MIR142HG		3.0289137E-34	
CD36		1.595367E-36	
MS4A6C		1.4294419E-36	
GM1673		1.006775E-39	
SLC15A3		1.795E-42	
S100A8		1.222E-42	
ITGB2		0.0	
KLHL13		0.0	
IL1RN		0.0	
TMEM154		0.0	
TUB		0.0	
RAMP3		0.0	
MAL		0.0	
GM6116		0.0	
GM15640		0.0	
S100A9		0.0	
GM28710		0.0	
ASGR2		0.0	
KLHL4		0.0	
STFA3		0.0	
ZBBX		0.0	
FRMPD2		0.0	
PTGDR		0.0	
