Column1,x_name,y_name,p,median_diff,mean_diff,top_bin_mean,sample_count,metric
16059,archetype_2,Nxpe5,1,-0.038008776,-0.063457752,-0.019986743,1514,wilcoxon_p_val
16060,archetype_2,Lamtor4,1,-0.040891193,-0.135942094,0.010811472,1514,wilcoxon_p_val
16061,archetype_2,6330418K02Rik,1,-0.092609903,-0.221230384,-0.043303839,1514,wilcoxon_p_val
16062,archetype_2,Zfp157,1,-0.150113316,-0.167877748,-0.043887112,1514,wilcoxon_p_val
16063,archetype_2,A430033K04Rik,1,-0.095293699,-0.102267022,-0.058259534,1514,wilcoxon_p_val
16064,archetype_2,Fam20c,1,-0.166599646,-0.315099715,-0.058449976,1514,wilcoxon_p_val
16065,archetype_2,6330403L08Rik,1,-0.014591875,-0.069407242,-0.009058647,1514,wilcoxon_p_val
16066,archetype_2,Dnaaf5,1,-0.161467066,-0.203157176,-0.111611182,1514,wilcoxon_p_val
16067,archetype_2,Sun1,1,-0.259674214,-0.417006107,-0.136113186,1514,wilcoxon_p_val
16068,archetype_2,Get4,1,-0.046270284,-0.064268089,-0.055849026,1514,wilcoxon_p_val
16069,archetype_2,C130050O18Rik,1,-0.052327832,-0.101887507,-0.028890627,1514,wilcoxon_p_val
16070,archetype_2,Gper1,1,-0.091379497,-0.075995295,-0.071409188,1514,wilcoxon_p_val
16071,archetype_2,Mafk,1,-0.119837662,-0.101792785,-0.121674028,1514,wilcoxon_p_val
16072,archetype_2,Gm16121,1,-0.033124113,-0.049498535,-0.018978664,1514,wilcoxon_p_val
16073,archetype_2,Nudt1,1,-0.078197466,-0.034988005,0.042594182,1514,wilcoxon_p_val
16074,archetype_2,Eif3b,1,-0.61079815,-0.571793019,-0.297535086,1514,wilcoxon_p_val
16075,archetype_2,Gm4869,1,-0.019816127,-0.076326665,-0.007699934,1514,wilcoxon_p_val
16076,archetype_2,Lfng,1,-0.115634494,-0.30619493,-0.061762546,1514,wilcoxon_p_val
16077,archetype_2,Brat1,1,-0.189553779,-0.202266595,-0.077121444,1514,wilcoxon_p_val
16078,archetype_2,Amz1,1,-0.049398375,-0.050972167,-0.020347199,1514,wilcoxon_p_val
16079,archetype_2,Sdk1,1,-0.050607839,-0.061995456,-0.014151851,1514,wilcoxon_p_val
16080,archetype_2,Foxk1,1,-0.293431371,-0.323351435,-0.129567642,1514,wilcoxon_p_val
16081,archetype_2,Ap5z1,1,-0.095954662,-0.100171838,-0.030691419,1514,wilcoxon_p_val
16082,archetype_2,Wipi2,1,-0.186004229,-0.205918737,-0.144564223,1514,wilcoxon_p_val
16083,archetype_2,Slc29a4,1,-0.070825929,-0.467749487,-0.0441866,1514,wilcoxon_p_val
16084,archetype_2,Zfp12,1,-0.06507494,-0.075608399,-0.029398221,1514,wilcoxon_p_val
16085,archetype_2,0610040B10Rik,1,-0.056656183,-0.088998427,-0.016496336,1514,wilcoxon_p_val
16086,archetype_2,Kdelr2,1,-0.140134923,-0.152341685,-0.152082646,1514,wilcoxon_p_val
16087,archetype_2,Cyth3,1,-0.233743016,-0.235961268,-0.125271423,1514,wilcoxon_p_val
16088,archetype_2,D130017N08Rik,1,-0.048444436,-0.08490716,-0.020837548,1514,wilcoxon_p_val
16089,archetype_2,Eif2ak1,1,-0.420493461,-0.419927025,-0.23924996,1514,wilcoxon_p_val
16090,archetype_2,Pms2,1,-0.045544438,-0.049004088,-0.028151203,1514,wilcoxon_p_val
16091,archetype_2,Rsph10b,1,-0.02759189,-0.029589433,-0.012145802,1514,wilcoxon_p_val
16092,archetype_2,Lmtk2,1,-0.246417336,-0.272753339,-0.157892315,1514,wilcoxon_p_val
16093,archetype_2,Bhlha15,1,-0.070194297,-0.339816565,-0.044199212,1514,wilcoxon_p_val
16094,archetype_2,Nptx2,1,-0.174277894,-0.650289038,-0.086756714,1514,wilcoxon_p_val
16095,archetype_2,Trrap,1,-0.426465899,-0.450048439,-0.181732954,1514,wilcoxon_p_val
16096,archetype_2,Arpc1a,1,-0.11522362,-0.307403001,-0.020585898,1514,wilcoxon_p_val
16097,archetype_2,Bud31,1,-0.119330605,-0.116356925,-0.040099139,1514,wilcoxon_p_val
16098,archetype_2,Cpsf4,1,-0.197955195,-0.211519462,-0.128211572,1514,wilcoxon_p_val
16099,archetype_2,Zkscan5,1,-0.08536615,-0.08613214,-0.072481087,1514,wilcoxon_p_val
16100,archetype_2,Zfp655,1,-0.201987755,-0.202100955,-0.095744881,1514,wilcoxon_p_val
16101,archetype_2,Zscan25,1,-0.065258365,-0.071153596,-0.035338285,1514,wilcoxon_p_val
16102,archetype_2,Cdk8,1,-0.351496194,-0.384058198,-0.112175338,1514,wilcoxon_p_val
16103,archetype_2,Wasf3,1,-0.270918403,-0.313525541,-0.100380395,1514,wilcoxon_p_val
16104,archetype_2,Gtf3a,1,-0.056842666,-0.103899332,0.094380612,1514,wilcoxon_p_val
16105,archetype_2,D5Ertd605e,1,-0.029223955,-0.040874668,-0.027010727,1514,wilcoxon_p_val
16106,archetype_2,Pan3,1,-0.188494541,-0.189989634,-0.110044382,1514,wilcoxon_p_val
16107,archetype_2,Pomp,1,-0.169756435,-0.162060631,0.047344674,1514,wilcoxon_p_val
16108,archetype_2,Gm36186,1,-0.02752743,-0.123497308,-0.009702269,1514,wilcoxon_p_val
16109,archetype_2,Uspl1,1,-0.279106569,-0.289779281,-0.160194645,1514,wilcoxon_p_val
16110,archetype_2,Alox5ap,1,-0.09987353,-0.22869762,-0.047245078,1514,wilcoxon_p_val
16111,archetype_2,Gm20005,1,-0.010030822,-0.01237802,-0.024584852,1514,wilcoxon_p_val
16112,archetype_2,B3glct,1,-0.093053618,-0.05851623,-0.06654626,1514,wilcoxon_p_val
16113,archetype_2,Rxfp2,1,-0.026766335,-0.072637192,-0.020432073,1514,wilcoxon_p_val
16114,archetype_2,Fry,1,-0.14720992,-0.523102692,-0.100856426,1514,wilcoxon_p_val
16115,archetype_2,Brca2,1,-0.126188517,-0.178854003,-0.099161247,1514,wilcoxon_p_val
16116,archetype_2,Pds5b,1,-0.425366379,-0.432234078,-0.243848451,1514,wilcoxon_p_val
16117,archetype_2,Kl,1,-0.018967968,-0.050565608,-0.022043573,1514,wilcoxon_p_val
16118,archetype_2,1700028E10Rik,1,-0.026824315,-0.080111955,-0.012302723,1514,wilcoxon_p_val
16119,archetype_2,Gm20559,1,-0.042160276,-0.158691516,-0.026534844,1514,wilcoxon_p_val
16120,archetype_2,Samd9l,1,-0.090270939,-0.17976319,-0.070993823,1514,wilcoxon_p_val
16121,archetype_2,Hepacam2,1,-0.050315075,-1.0349942,-0.113649459,1514,wilcoxon_p_val
16122,archetype_2,Tfpi2,1,-0.050451821,-0.228560254,-0.034300557,1514,wilcoxon_p_val
16123,archetype_2,Bet1,1,-0.024169226,-0.022224157,-0.007677,1514,wilcoxon_p_val
16124,archetype_2,Slc25a13,1,-0.189367834,-0.170716929,-0.157284547,1514,wilcoxon_p_val
16125,archetype_2,Sem1,1,-0.41118205,-0.408515585,-0.082469065,1514,wilcoxon_p_val
16126,archetype_2,Dlx6os1,1,-0.017096272,-0.021424222,-0.025700252,1514,wilcoxon_p_val
16127,archetype_2,Col28a1,1,-0.027440493,-0.13313715,-0.017891492,1514,wilcoxon_p_val
16128,archetype_2,Rpa3,1,-1.108385116,-0.98339096,-0.263437099,1514,wilcoxon_p_val
16129,archetype_2,A430035B10Rik,1,-0.027037339,-0.089101989,-0.009884782,1514,wilcoxon_p_val
16130,archetype_2,Ica1,1,-0.399610117,-0.689146867,-0.168472148,1514,wilcoxon_p_val
16131,archetype_2,Ndufa4,1,-0.163066607,-0.23331157,0.112446447,1514,wilcoxon_p_val
16132,archetype_2,Thsd7a,1,-0.116346272,-0.712113913,-0.088586421,1514,wilcoxon_p_val
16133,archetype_2,Tmem168,1,-0.136575621,-0.177382294,-0.109907838,1514,wilcoxon_p_val
16134,archetype_2,Bmt2,1,-0.207678139,-0.223973268,-0.132415023,1514,wilcoxon_p_val
16135,archetype_2,Gpr85,1,-0.071665692,-0.189964805,-0.054187275,1514,wilcoxon_p_val
16136,archetype_2,Ppp1r3a,1,-0.088948693,-0.51531256,-0.08125767,1514,wilcoxon_p_val
16137,archetype_2,Tfec,1,-0.027478066,-0.114545783,-0.031697649,1514,wilcoxon_p_val
16138,archetype_2,Gm15473,1,-0.012064412,-0.024358653,-0.002701026,1514,wilcoxon_p_val
16139,archetype_2,Wnt2,1,-0.035791575,-0.209814277,-0.025081704,1514,wilcoxon_p_val
16140,archetype_2,Cttnbp2,1,-0.270724617,-0.430491012,-0.094078798,1514,wilcoxon_p_val
16141,archetype_2,Gm20186,1,-0.066517587,-0.112114266,-0.050585453,1514,wilcoxon_p_val
16142,archetype_2,Tspan12,1,-0.474239387,-0.4067065,-0.146245346,1514,wilcoxon_p_val
16143,archetype_2,Cadps2,1,-0.083752347,-1.331784297,-0.141027737,1514,wilcoxon_p_val
16144,archetype_2,Iqub,1,-0.005497839,-0.046838139,-0.009814079,1514,wilcoxon_p_val
16145,archetype_2,Ndufa5,1,-0.415634227,-0.373658916,0.026042177,1514,wilcoxon_p_val
16146,archetype_2,Wasl,1,-0.303534396,-0.310677897,-0.169881133,1514,wilcoxon_p_val
16147,archetype_2,Tmem229a,1,-0.022439518,-0.359592784,-0.040875468,1514,wilcoxon_p_val
16148,archetype_2,Pot1a,1,-0.0751139,-0.083200766,-0.046994688,1514,wilcoxon_p_val
16149,archetype_2,Zfp800,1,-0.316854618,-0.32465725,-0.173147837,1514,wilcoxon_p_val
16150,archetype_2,Gcc1,1,-0.147279557,-0.167818639,-0.080720543,1514,wilcoxon_p_val
16151,archetype_2,Lrrc4,1,-0.007029561,-0.013372362,-0.009233808,1514,wilcoxon_p_val
16152,archetype_2,Rbm28,1,-0.420878157,-0.400839216,-0.284214489,1514,wilcoxon_p_val
16153,archetype_2,Impdh1,1,-0.218917225,-0.261986038,-0.087533205,1514,wilcoxon_p_val
16154,archetype_2,Tnpo3,1,-0.381504141,-0.376084022,-0.228203375,1514,wilcoxon_p_val
16155,archetype_2,Ube2h,1,-0.167322284,-0.166969081,-0.134780103,1514,wilcoxon_p_val
16156,archetype_2,Tmem209,1,-0.109715382,-0.09478518,-0.058436035,1514,wilcoxon_p_val
16157,archetype_2,Cep41,1,-0.162522227,-0.162450438,-0.068960777,1514,wilcoxon_p_val
16158,archetype_2,Gm44296,1,-0.045942208,-0.053701592,-0.053705394,1514,wilcoxon_p_val
16159,archetype_2,Copg2,1,-0.110179919,-0.208455383,-0.022256726,1514,wilcoxon_p_val
16160,archetype_2,Lncpint,1,-0.040624143,-0.041866857,-0.039241698,1514,wilcoxon_p_val
16161,archetype_2,Plxna4,1,-0.126188394,-0.377385996,-0.071366715,1514,wilcoxon_p_val
16162,archetype_2,BC049739,1,-0.027874041,-0.067110086,-0.028341012,1514,wilcoxon_p_val
16163,archetype_2,Gm13853,1,-0.026007473,-0.063726225,-0.011077519,1514,wilcoxon_p_val
16164,archetype_2,Slc35b4,1,-0.129179249,-0.130189722,-0.097818367,1514,wilcoxon_p_val
16165,archetype_2,Akr1b3,1,-0.053799517,-0.035050534,0.07453958,1514,wilcoxon_p_val
16166,archetype_2,Gm13861,1,-0.011144648,-0.007425617,-0.015499573,1514,wilcoxon_p_val
16167,archetype_2,Cyren,1,-0.069101742,-0.048460725,-0.051958487,1514,wilcoxon_p_val
16168,archetype_2,Cnot4,1,-0.225513719,-0.223194068,-0.128094543,1514,wilcoxon_p_val
16169,archetype_2,Mtpn,1,-0.440148316,-0.386868494,-0.224018248,1514,wilcoxon_p_val
16170,archetype_2,Ptn,1,-0.374199085,-1.332218853,-0.161897467,1514,wilcoxon_p_val
16171,archetype_2,Svopl,1,-0.021088898,-0.016359848,-0.018073028,1514,wilcoxon_p_val
16172,archetype_2,Atp6v0a4,1,-0.008979136,-0.014187062,-0.030669783,1514,wilcoxon_p_val
16173,archetype_2,D630045J12Rik,1,-0.164754655,-0.172605036,-0.083637068,1514,wilcoxon_p_val
16174,archetype_2,Zc3hav1l,1,-0.078325258,-0.090115216,-0.025302038,1514,wilcoxon_p_val
16175,archetype_2,Zc3hav1,1,-0.207772868,-0.248224017,-0.153254644,1514,wilcoxon_p_val
16176,archetype_2,Hipk2,1,-0.208693232,-0.435447864,-0.108288514,1514,wilcoxon_p_val
16177,archetype_2,Parp12,1,-0.044260717,-0.091552124,-0.041405699,1514,wilcoxon_p_val
16178,archetype_2,Kdm7a,1,-0.275368452,-0.931345893,-0.173602139,1514,wilcoxon_p_val
16179,archetype_2,Slc37a3,1,-0.183476128,-0.274498623,-0.095728065,1514,wilcoxon_p_val
16180,archetype_2,Mkrn1,1,-0.251843493,-0.690825057,-0.12251493,1514,wilcoxon_p_val
16181,archetype_2,Dennd2a,1,-0.124806467,-0.278187721,-0.078480936,1514,wilcoxon_p_val
16182,archetype_2,Braf,1,-0.437469132,-0.567397729,-0.19703687,1514,wilcoxon_p_val
16183,archetype_2,Mrps33,1,-0.090663496,-0.096585488,-0.007936496,1514,wilcoxon_p_val
16184,archetype_2,Gm26833,1,-0.019494224,-0.172934495,-0.016722392,1514,wilcoxon_p_val
16185,archetype_2,E330009J07Rik,1,-0.300945356,-0.687476801,-0.173320722,1514,wilcoxon_p_val
16186,archetype_2,Clec5a,1,-0.063132221,-0.086360996,-0.027921875,1514,wilcoxon_p_val
16187,archetype_2,Try5,1,-0.019884716,-0.016464059,-0.029112689,1514,wilcoxon_p_val
16188,archetype_2,Fam131b,1,-0.040398039,-0.291146172,-0.029826435,1514,wilcoxon_p_val
16189,archetype_2,Tcaf2,1,-0.032200198,-0.042664904,-0.042924284,1514,wilcoxon_p_val
16190,archetype_2,Tcaf1,1,-0.097391528,-0.162658076,-0.089820275,1514,wilcoxon_p_val
16191,archetype_2,Tpk1,1,-0.055871914,-0.054203117,-0.038173884,1514,wilcoxon_p_val
16192,archetype_2,Ezh2,1,-0.287885886,-0.223611169,-0.109735861,1514,wilcoxon_p_val
16193,archetype_2,Pdia4,1,-0.095928003,-0.10900585,-0.068095533,1514,wilcoxon_p_val
16194,archetype_2,Zfp786,1,-0.055250883,-0.104598459,-0.007707268,1514,wilcoxon_p_val
16195,archetype_2,Zfp777,1,-0.191008698,-0.195643023,-0.104226709,1514,wilcoxon_p_val
16196,archetype_2,Zfp746,1,-0.12846446,-0.116266976,-0.065453194,1514,wilcoxon_p_val
16197,archetype_2,1700026J14Rik,1,-0.028611049,-0.062305683,-0.004178544,1514,wilcoxon_p_val
16198,archetype_2,Gm38804,1,-0.008743227,-0.006055307,-0.004894377,1514,wilcoxon_p_val
16199,archetype_2,Igf2bp3,1,-0.083034351,-0.086457274,-0.048540361,1514,wilcoxon_p_val
16200,archetype_2,Tra2a,1,-0.267508201,-0.33856377,-0.153978474,1514,wilcoxon_p_val
16201,archetype_2,Gsdme,1,-0.114878807,-0.13391288,-0.025455526,1514,wilcoxon_p_val
16202,archetype_2,Osbpl3,1,-0.277693052,-0.232283916,-0.207005721,1514,wilcoxon_p_val
16203,archetype_2,4921507P07Rik,1,-0.08017855,-0.09026136,-0.030834741,1514,wilcoxon_p_val
16204,archetype_2,Hnrnpa2b1,1,-0.519078471,-0.556196312,-0.27167071,1514,wilcoxon_p_val
16205,archetype_2,Hoxa1,1,-0.008395989,-0.097579931,-0.018322263,1514,wilcoxon_p_val
16206,archetype_2,Hoxa2,1,-0.021914634,-0.116606457,-0.014550177,1514,wilcoxon_p_val
16207,archetype_2,Hoxa3,1,-0.050741871,-0.29076845,-0.034991531,1514,wilcoxon_p_val
16208,archetype_2,Hoxa7,1,-0.044071198,-0.215155499,-0.033455079,1514,wilcoxon_p_val
16209,archetype_2,Hibadh,1,-0.187057406,-0.198722359,-0.079172152,1514,wilcoxon_p_val
16210,archetype_2,Jazf1,1,-0.021951786,-0.103123725,-0.013102987,1514,wilcoxon_p_val
16211,archetype_2,Tril,1,-0.021887073,-0.036045532,-0.007910445,1514,wilcoxon_p_val
16212,archetype_2,Gm15527,1,-0.022101997,-0.071102416,-0.011477271,1514,wilcoxon_p_val
16213,archetype_2,Gm44026,1,-0.008693947,-0.070238806,-0.005623683,1514,wilcoxon_p_val
16214,archetype_2,Nod1,1,-0.034284167,-0.177851459,-0.033777537,1514,wilcoxon_p_val
16215,archetype_2,Ggct,1,-0.118613417,-0.147403055,-0.024057021,1514,wilcoxon_p_val
16216,archetype_2,Pde1c,1,-0.092430555,-0.578601813,-0.066641856,1514,wilcoxon_p_val
16217,archetype_2,Lsm5,1,-0.352384485,-0.288534403,-0.06380504,1514,wilcoxon_p_val
16218,archetype_2,Kbtbd2,1,-0.41899123,-0.432019681,-0.239202952,1514,wilcoxon_p_val
16219,archetype_2,Nt5c3,1,-0.203891454,-0.266121107,-0.02919177,1514,wilcoxon_p_val
16220,archetype_2,Ppm1k,1,-0.159605592,-0.216129442,-0.067619631,1514,wilcoxon_p_val
16221,archetype_2,Vopp1,1,-0.027923862,-0.048449512,-0.018678906,1514,wilcoxon_p_val
16222,archetype_2,Fam13a,1,-0.133075174,-0.313946623,-0.065619226,1514,wilcoxon_p_val
16223,archetype_2,Snca,1,-0.105461997,-1.018288712,-0.106218003,1514,wilcoxon_p_val
16224,archetype_2,A730020E08Rik,1,-0.123947659,-0.21351259,-0.016925686,1514,wilcoxon_p_val
16225,archetype_2,9330118I20Rik,1,-0.008136997,-0.008585487,-0.012613555,1514,wilcoxon_p_val
16226,archetype_2,Hpgds,1,-0.113771643,-0.139456013,-0.052875306,1514,wilcoxon_p_val
16227,archetype_2,4930597O21Rik,1,-0.016344358,-0.026650456,-0.005622568,1514,wilcoxon_p_val
16228,archetype_2,Gadd45a,1,-0.018643523,-0.076049636,-0.029416385,1514,wilcoxon_p_val
16229,archetype_2,Il12rb2,1,-0.039657429,-0.049720775,-0.0107042,1514,wilcoxon_p_val
16230,archetype_2,Rpia,1,-0.251687564,-0.349471709,-0.067653641,1514,wilcoxon_p_val
16231,archetype_2,Smyd1,1,-0.057609092,-0.0986469,-0.028581393,1514,wilcoxon_p_val
16232,archetype_2,Gm44175,1,-0.070658227,-0.080409729,-0.03708004,1514,wilcoxon_p_val
16233,archetype_2,Rmnd5a,1,-0.380221523,-0.542344142,-0.195525626,1514,wilcoxon_p_val
16234,archetype_2,1700040L08Rik,1,-0.032559309,-0.03909089,-0.016254406,1514,wilcoxon_p_val
16235,archetype_2,Kdm3a,1,-0.346665606,-0.341065664,-0.216808239,1514,wilcoxon_p_val
16236,archetype_2,Ptcd3,1,-0.283860587,-0.292589676,-0.167301301,1514,wilcoxon_p_val
16237,archetype_2,Rnf181,1,-0.156948732,-0.158100155,-0.11479388,1514,wilcoxon_p_val
16238,archetype_2,Mat2a,1,-0.618110329,-0.625648602,-0.307160225,1514,wilcoxon_p_val
16239,archetype_2,Sh2d6,1,-0.014752093,-0.08115995,-0.006785277,1514,wilcoxon_p_val
16240,archetype_2,Elmod3,1,-0.024278315,-0.010322822,-0.002910599,1514,wilcoxon_p_val
16241,archetype_2,Tgoln1,1,-0.309026999,-0.337100608,-0.329841864,1514,wilcoxon_p_val
16242,archetype_2,Gm9008,1,-0.065494389,-0.107920265,-0.063146239,1514,wilcoxon_p_val
16243,archetype_2,Ctnna2,1,-0.081475125,-0.908180151,-0.093927369,1514,wilcoxon_p_val
16244,archetype_2,Sema4f,1,-0.027494079,-0.036160269,-0.020187135,1514,wilcoxon_p_val
16245,archetype_2,Mthfd2,1,-0.265041195,-0.266910821,-0.009105482,1514,wilcoxon_p_val
16246,archetype_2,Tet3,1,-0.410383262,-0.46682026,-0.183580369,1514,wilcoxon_p_val
16247,archetype_2,Actg2,1,-0.03911431,-0.090083936,-0.034999437,1514,wilcoxon_p_val
16248,archetype_2,Stambp,1,-0.147144593,-0.170278606,-0.062540001,1514,wilcoxon_p_val
16249,archetype_2,Cd207,1,-0.01668367,-0.01685491,-0.01497978,1514,wilcoxon_p_val
16250,archetype_2,Vax2os,1,-0.006962007,-0.006258527,-0.003495971,1514,wilcoxon_p_val
16251,archetype_2,1700124L16Rik,1,-0.009739973,-0.039026942,-0.013070883,1514,wilcoxon_p_val
16252,archetype_2,Tex261,1,-0.193819268,-0.180082888,-0.161250831,1514,wilcoxon_p_val
16253,archetype_2,Paip2b,1,-0.289052501,-0.293825178,-0.126283166,1514,wilcoxon_p_val
16254,archetype_2,Exoc6b,1,-0.218290143,-0.206551345,-0.148222146,1514,wilcoxon_p_val
16255,archetype_2,Sfxn5,1,-0.0386757,-0.028913038,-0.024629065,1514,wilcoxon_p_val
16256,archetype_2,Rab11fip5,1,-0.018333111,-0.057133635,-0.04362203,1514,wilcoxon_p_val
16257,archetype_2,Pradc1,1,-0.295154065,-0.336179126,-0.123261869,1514,wilcoxon_p_val
16258,archetype_2,Fbxo41,1,-0.094146288,-0.501458348,-0.066573706,1514,wilcoxon_p_val
16259,archetype_2,Egr4,1,-0.177566838,-0.175522698,-0.064978509,1514,wilcoxon_p_val
16260,archetype_2,Nat8f3,1,-0.024551894,-0.035490903,-0.032633396,1514,wilcoxon_p_val
16261,archetype_2,Nat8,1,-0.019980984,-0.014358258,-0.027430182,1514,wilcoxon_p_val
16262,archetype_2,Nat8f1,1,-0.03264823,-0.043226333,-0.032949719,1514,wilcoxon_p_val
16263,archetype_2,Dusp11,1,-0.30841177,-0.262015377,-0.211628285,1514,wilcoxon_p_val
16264,archetype_2,Gm44941,1,-0.0152829,-0.0876206,-0.017070758,1514,wilcoxon_p_val
16265,archetype_2,Pcyox1,1,-0.207733832,-0.24216485,-0.098782432,1514,wilcoxon_p_val
16266,archetype_2,2310040G24Rik,1,-0.217495035,-0.370138954,-0.068791626,1514,wilcoxon_p_val
16267,archetype_2,Pcbp1,1,-0.13765644,-0.156574604,0.003244264,1514,wilcoxon_p_val
16268,archetype_2,Mxd1,1,-0.155898321,-0.317721228,-0.095397061,1514,wilcoxon_p_val
16269,archetype_2,Snrnp27,1,-0.097066265,-0.106278809,-0.026565033,1514,wilcoxon_p_val
16270,archetype_2,Gm44214,1,-0.029429226,-0.039310579,-0.009069818,1514,wilcoxon_p_val
16271,archetype_2,Gmcl1,1,-0.201660037,-0.26550892,-0.059948084,1514,wilcoxon_p_val
16272,archetype_2,2610306M01Rik,1,-0.038357683,-0.153762146,-0.009547112,1514,wilcoxon_p_val
16273,archetype_2,Gkn3,1,-0.012455458,-0.012912442,-0.002721769,1514,wilcoxon_p_val
16274,archetype_2,Arhgap25,1,-0.076503801,-0.125864103,-0.02994569,1514,wilcoxon_p_val
16275,archetype_2,Aplf,1,-0.06081107,-0.052741772,-0.053840816,1514,wilcoxon_p_val
16276,archetype_2,Rab43,1,-0.053513397,-0.093994221,-0.02393156,1514,wilcoxon_p_val
16277,archetype_2,Isy1,1,-0.165151756,-0.109787019,-0.084853481,1514,wilcoxon_p_val
16278,archetype_2,Cnbp,1,-0.25697674,-0.266834149,0.002010176,1514,wilcoxon_p_val
16279,archetype_2,Rab7,1,-0.060028159,-0.089898902,-0.0911994,1514,wilcoxon_p_val
16280,archetype_2,Eefsec,1,-0.139485592,-0.147817778,-0.041854012,1514,wilcoxon_p_val
16281,archetype_2,Sec61a1,1,-0.314356398,-0.320760971,-0.236563564,1514,wilcoxon_p_val
16282,archetype_2,Abtb1,1,-0.044053189,-0.075911509,0.005507211,1514,wilcoxon_p_val
16283,archetype_2,Podxl2,1,-0.124493033,-0.322877842,0.025733518,1514,wilcoxon_p_val
16284,archetype_2,Mcm2,1,-0.431467317,-0.462283567,-0.153435623,1514,wilcoxon_p_val
16285,archetype_2,Plxna1,1,-0.317015804,-0.301941571,-0.149856891,1514,wilcoxon_p_val
16286,archetype_2,Vmn1r42,1,-0.017927165,-0.021054408,-0.0265803,1514,wilcoxon_p_val
16287,archetype_2,Vmn1r53,1,-0.011833238,-0.012059748,-0.013520209,1514,wilcoxon_p_val
16288,archetype_2,Iqsec1,1,-0.145661823,-0.155875105,-0.081174204,1514,wilcoxon_p_val
16289,archetype_2,Nup210,1,-0.22433209,-0.302686814,-0.081590799,1514,wilcoxon_p_val
16290,archetype_2,Xpc,1,-0.083993623,-0.112875199,-0.074731694,1514,wilcoxon_p_val
16291,archetype_2,Rbsn,1,-0.318533435,-0.332535814,-0.153565889,1514,wilcoxon_p_val
16292,archetype_2,Prickle2,1,-0.028641173,-0.217982635,-0.016170314,1514,wilcoxon_p_val
16293,archetype_2,Adamts9,1,-0.075019836,-0.116288886,-0.038446073,1514,wilcoxon_p_val
16294,archetype_2,Magi1,1,-0.152099157,-0.131524562,-0.117118322,1514,wilcoxon_p_val
16295,archetype_2,Lrig1,1,-0.199298214,-0.435407704,-0.108332696,1514,wilcoxon_p_val
16296,archetype_2,Tafa4,1,-0.02375939,-0.198717936,-0.024255347,1514,wilcoxon_p_val
16297,archetype_2,Tmf1,1,-0.351297103,-0.33976583,-0.212494917,1514,wilcoxon_p_val
16298,archetype_2,Uba3,1,-0.077265102,-0.060611319,-0.071977333,1514,wilcoxon_p_val
16299,archetype_2,Frmd4b,1,-0.436243027,-0.796405152,-0.143414433,1514,wilcoxon_p_val
16300,archetype_2,Foxp1,1,-0.347783569,-0.415192308,-0.108303759,1514,wilcoxon_p_val
16301,archetype_2,Gm20705,1,-0.007832109,-0.007789508,-0.002649592,1514,wilcoxon_p_val
16302,archetype_2,Eif4e3,1,-0.06033348,-0.554566816,-0.040194443,1514,wilcoxon_p_val
16303,archetype_2,Prok2,1,-0.15082011,-0.434068847,-0.047364459,1514,wilcoxon_p_val
16304,archetype_2,Rybp,1,-0.311405078,-0.39371242,-0.149492849,1514,wilcoxon_p_val
16305,archetype_2,Cntn3,1,-0.060138436,-0.255471384,-0.030829274,1514,wilcoxon_p_val
16306,archetype_2,Gm15631,1,-0.041288875,-0.273363982,-0.031644508,1514,wilcoxon_p_val
16307,archetype_2,Crbn,1,-0.151830643,-0.173521158,-0.072261736,1514,wilcoxon_p_val
16308,archetype_2,Sumf1,1,-0.242546797,-0.234389936,-0.106093994,1514,wilcoxon_p_val
16309,archetype_2,Gm44040,1,-0.01286921,-0.016957079,-0.010244831,1514,wilcoxon_p_val
16310,archetype_2,0610040F04Rik,1,-0.008249961,-0.011707642,-0.009563931,1514,wilcoxon_p_val
16311,archetype_2,Gm20387,1,-0.008630924,-0.108380465,-0.008550503,1514,wilcoxon_p_val
16312,archetype_2,5031434C07Rik,1,-0.007321769,-0.009751965,-0.028081628,1514,wilcoxon_p_val
16313,archetype_2,Rad18,1,-0.216486592,-0.206845231,-0.138809055,1514,wilcoxon_p_val
16314,archetype_2,Srgap3,1,-0.06252364,-0.263878886,-0.054581918,1514,wilcoxon_p_val
16315,archetype_2,Gt(ROSA)26Sor,1,-0.020090839,-0.019306095,-0.016820503,1514,wilcoxon_p_val
16316,archetype_2,Lhfpl4,1,-0.082368237,-0.644674424,-0.065136829,1514,wilcoxon_p_val
16317,archetype_2,Prrt3,1,-0.103828139,-0.987779877,-0.107432898,1514,wilcoxon_p_val
16318,archetype_2,Emc3,1,-0.146224149,-0.171384074,-0.129462774,1514,wilcoxon_p_val
16319,archetype_2,Gm44199,1,-0.012128437,-0.102460371,-0.008087312,1514,wilcoxon_p_val
16320,archetype_2,Ghrl,1,-0.013169826,-0.03711444,-0.007386817,1514,wilcoxon_p_val
16321,archetype_2,Sec13,1,-0.054882583,-0.124474285,-0.04899858,1514,wilcoxon_p_val
16322,archetype_2,Atp2b2,1,-0.065388412,-0.798985282,-0.088739848,1514,wilcoxon_p_val
16323,archetype_2,Gm17733,1,-0.05050006,-0.378934348,-0.044120935,1514,wilcoxon_p_val
16324,archetype_2,Timp4,1,-0.055449125,-0.108044341,-0.01597366,1514,wilcoxon_p_val
