Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
P300 27058665 Chip-Seq ZR-75-30cells Human	4/2000	0.5770535118391777	0.9974184912418241	0	0	1.0	0.5498202752852206	KRT8;KRT7;ESPN;LRP11
ATF3 27146783 Chip-Seq COLON Human	4/2000	0.5770535118391777	0.9974184912418241	0	0	1.0	0.5498202752852206	CLDN7;KRT7;TSPAN1;LRP11
P300 27268052 Chip-Seq Bcells Human	4/2000	0.5770535118391777	0.9974184912418241	0	0	1.0	0.5498202752852206	RAB25;EPCAM;TSPAN1;MAPK13
SMRT 27268052 Chip-Seq Bcells Human	4/2000	0.5770535118391777	0.9974184912418241	0	0	1.0	0.5498202752852206	SYT4;ASCL1;TOX;TMEM163
OCT1 27270436 Chip-Seq PROSTATE Human	4/2000	0.5770535118391777	0.9974184912418241	0	0	1.0	0.5498202752852206	ID4;KRT7;INSM1;TOX
PU1 27457419 Chip-Seq LIVER Mouse	4/2000	0.5770535118391777	0.9974184912418241	0	0	1.0	0.5498202752852206	EEF1A2;SCG5;INSM1;TMEM163
GATA1 19941826 ChIP-Seq K562 Human	2/967	0.5825609176779282	0.9974184912418241	0	0	1.0359967275702209	0.5597713258365371	TSPAN1;MAPK13
KLF4 19030024 ChIP-ChIP MESCs Mouse	3/1502	0.5867089375733566	0.9974184912418241	0	0	0.9985575969565296	0.5324573021070456	NNAT;CRMP1;INSM1
PCGF2 27294783 Chip-Seq NPCs Mouse	1/451	0.5987716461997264	0.9974184912418241	0	0	1.1116809116809117	0.570153323781284	TMEM163
SALL4 18804426 ChIP-ChIP XEN Mouse	2/1005	0.6039700635136385	0.9974184912418241	0	0	0.9947525843522066	0.5015847382128954	TCERG1L;HOMER2
TCF7L2 21901280 ChIP-Seq H4IIE Rat	2/1023	0.6138309170670212	0.9974184912418241	0	0	0.9762874374967782	0.4764631894729724	TOX;NEFH
LMO2 26923725 Chip-Seq MACROPHAGESS Mouse	1/473	0.6164594246758407	0.9974184912418241	0	0	1.058670143415906	0.512145205493574	RUNDC3A
CTCF 18555785 ChIP-Seq MESCs Mouse	3/1568	0.6167419317591559	0.9974184912418241	0	0	0.9530265089370521	0.4606021009559472	TCERG1L;TOX;TSPAN1
PRDM5 23873026 ChIP-Seq MEFs Mouse	2/1029	0.6170777572796875	0.9974184912418241	0	0	0.9702762261056731	0.4684107820857222	MAPK13;LRP11
KDM6A 18722178 ChIP-ChIP U937 AND SAOS2 Human	1/479	0.6211499040951259	0.9974184912418241	0	0	1.0450595429674927	0.49763941562286823	INA
EWS-ERG 20517297 ChIP-Seq CADO-ES1 Human	2/1038	0.6219104112133462	0.9974184912418241	0	0	0.9613899613899614	0.4566210358259467	KRT8;INA
REST 19997604 ChIP-ChIP NEURONS Mouse	4/2118	0.6241794924188845	0.9974184912418241	0	0	0.937979606853779	0.44208601938577835	CHGA;PKIB;NNAT;SCG3
YY1 22570637 ChIP-Seq MALME-3M Human	2/1049	0.6277557233116839	0.9974184912418241	0	0	0.9507364399537526	0.44266684512162746	ID4;TMEM163
TP63 22573176 ChIP-Seq HFKS Human	8/4229	0.6321381147809957	0.9974184912418241	0	0	0.9321843165126747	0.4275438876079859	CHGA;HOMER2;NNAT;KRT8;SCG5;KRT7;CPLX2;LRP11
SOX2 18555785 ChIP-Seq MESCs Mouse	1/497	0.6348882653478495	0.9974184912418241	0	0	1.0062034739454093	0.45712453267455205	INSM1
FOXP1 21924763 ChIP-Seq HESCs Human	7/3724	0.6358013841314909	0.9974184912418241	0	0	0.9269531472921303	0.41978839446771615	PCSK1;PKIB;RAB25;STMN3;SCG3;RUNDC3A;INA
CDX2 20551321 ChIP-Seq CACO-2 Human	1/504	0.6400987248527721	0.9974184912418241	0	0	0.9918438089412245	0.44249411212362066	KRT8
PCGF2 27294783 Chip-Seq ESCs Mouse	1/512	0.6459647870735611	0.9974184912418241	0	0	0.9759144964624417	0.4264846730732555	TMEM163
PPARD 23208498 ChIP-Seq MDA-MB-231 Human	1/516	0.6488627549582575	0.9974184912418241	0	0	0.968135424446104	0.41875154208680976	KRT7
ZFX 18555785 ChIP-Seq MESCs Mouse	6/3249	0.6503901613814014	0.9974184912418241	0	0	0.9096696958154215	0.39132430038539595	CLDN3;STMN3;CRMP1;ESPN;INA;CHGB
SREBP2 21459322 ChIP-Seq LIVER Mouse	2/1095	0.6514712220428719	0.9974184912418241	0	0	0.9085086916742909	0.38931601175786423	CHGA;TOX
WT1 20215353 ChIP-ChIP NEPHRON PROGENITOR Mouse	3/1663	0.6574722382891635	0.9974184912418241	0	0	0.8938456528817975	0.374836622739888	TCERG1L;INSM1;ASCL1
HNF4A 19761587 ChIP-ChIP CACO-2 Human	2/1126	0.6667937231665175	0.9974184912418241	0	0	0.8820003746019854	0.3574522974349544	PEX5L;TSPAN1
KLF1 20508144 ChIP-Seq FETAL-LIVER-ERYTHROID Mouse	2/1144	0.6754489484853291	0.9974184912418241	0	0	0.8672688727071619	0.34029696584004643	PEX5L;RUNDC3A
E2F1 17053090 ChIP-ChIP MCF-7 Human	3/1726	0.6828117663579059	0.9974184912418241	0	0	0.8581983027717213	0.3274335954481418	CHGA;ASCL1;NEFH
TEAD4 22529382 ChIP-Seq TROPHECTODERM Mouse	4/2293	0.6881059160443345	0.9974184912418241	0	0	0.8577738944711422	0.32064660835196823	SYT4;TOX;TMEM163;CHGB
EWS-FLI1 20517297 ChIP-Seq SK-N-MC Human	1/574	0.6883725791797035	0.9974184912418241	0	0	0.8675437418892916	0.3239625635638263	KRT8
EOMES 20176728 ChIP-ChIP TSCs Mouse	3/1744	0.6898043584058019	0.9974184912418241	0	0	0.8484872005836969	0.31508339719874817	CLDN3;CLDN7;ID4
ZFP281 18358816 ChIP-ChIP MESCs Mouse	1/578	0.690931531504358	0.9974184912418241	0	0	0.8613518197573656	0.31845429718133084	EEF1A2
PPAR 26484153 Chip-Seq NCI-H1993 Human	2/1185	0.6945078581049466	0.9974184912418241	0	0	0.8353872847799974	0.3045419401061183	KRT8;KRT7
NUCKS1 24931609 ChIP-Seq HEPATOCYTES Mouse	1/588	0.697239609295736	0.9974184912418241	0	0	0.8462412091032193	0.3051767134363598	KRT8
MEIS1 26923725 Chip-Seq HEMOGENIC-ENDOTHELIUM Mouse	2/1196	0.6994676967660681	0.9974184912418241	0	0	0.8272062064709512	0.2956730016651586	SYT4;TCERG1L
FOXA1 27197147 Chip-Seq ENDOMETRIOID-ADENOCARCINOMA Human	1/594	0.7009640139058888	0.9974184912418241	0	0	0.8374194664245255	0.29753407175473595	KRT7
RUNX 20019798 ChIP-Seq JUKART Human	1/616	0.7142418192982786	0.9974184912418241	0	0	0.8065457577652699	0.2714298212179061	TMEM163
POU5F1 16153702 ChIP-ChIP HESCs Human	1/622	0.7177621222764738	0.9974184912418241	0	0	0.7985053057516825	0.2647979905511588	INSM1
CREB1 23762244 ChIP-Seq HIPPOCAMPUS Rat	4/2393	0.7212368200906346	0.9974184912418241	0	0	0.817217803823078	0.267056755138586	SYT4;ASCL1;NEFH;RUNDC3A
CTNNB1 20615089 ChIP-ChIP FETAL BRAIN Human	1/637	0.726378915126966	0.9974184912418241	0	0	0.7790678922754395	0.249055133906039	ESPN
MYC 19915707 ChIP-ChIP AK7 Human	5/2979	0.7309711076310007	0.9974184912418241	0	0	0.8159285233932174	0.2556967776426506	SYT4;PKIB;RAB25;HOMER2;ESPN
TAL1 20566737 ChIP-Seq PRIMARY FETAL LIVER ERYTHROID Mouse	3/1875	0.7373900397147232	0.9974184912418241	0	0	0.7834372834372835	0.2386650026345081	CLDN3;INSM1;LRP11
PDX1 19855005 ChIP-ChIP MIN6 Mouse	1/669	0.7439128835653704	0.9974184912418241	0	0	0.7405189620758483	0.21906871905814532	SYT4
TFAP2A 17053090 ChIP-ChIP MCF-7 Human	3/1904	0.7471458467374784	0.9974184912418241	0	0	0.7702489443678292	0.22452361561114248	KRT8;KRT7;NEFH
AR 25329375 ChIP-Seq VCAP Human	3/1906	0.7478083956470677	0.9974184912418241	0	0	0.7693542202212722	0.22358086773135816	PCSK1;INSM1;CHGB
AHR 22903824 ChIP-Seq MCF-7 Human	1/690	0.7548189653620838	0.9974184912418241	0	0	0.7171672062818653	0.20172288373274536	ID4
TRIM28 19339689 ChIP-ChIP MESCs Mouse	5/3072	0.7567155270376001	0.9974184912418241	0	0	0.7868554660207742	0.21935003491476562	NNAT;TMEM163;NEFH;INA;CHGB
FOXO3 23340844 ChIP-Seq DLD1 Human	1/695	0.7573481326930823	0.9974184912418241	0	0	0.7118155619596542	0.19783649829460528	LRP11
TCF3 18692474 ChIP-Seq MESCs Mouse	2/1351	0.7627068758829834	0.9974184912418241	0	0	0.7261129101478678	0.19669055039696368	CLDN3;INA
BACH1 22875853 ChIP-PCR HELA AND SCP4 Human	2/1352	0.7630759983977976	0.9974184912418241	0	0	0.7255360623781676	0.19618324476456972	CLDN3;EEF1A2
POU5F1 18692474 ChIP-Seq MESCs Mouse	7/4232	0.7716901402132763	0.9974184912418241	0	0	0.7899946207638515	0.20474462987629585	CLDN3;NNAT;STMN3;CRMP1;INSM1;ESPN;INA
NANOG 18692474 ChIP-Seq MEFs Mouse	3/1989	0.774151517111097	0.9974184912418241	0	0	0.7338123622111538	0.18784691389108985	CLDN3;KRT8;ASCL1
FOXA1 21572438 ChIP-Seq LNCaP Human	3/2000	0.7774759881084141	0.9974184912418241	0	0	0.7293237153026838	0.1835726162114879	PEX5L;SLC35D3;SCG5
CEBPB 20176806 ChIP-Seq MACROPHAGES Mouse	3/2000	0.7774759881084141	0.9974184912418241	0	0	0.7293237153026838	0.1835726162114879	PCSK1;EPCAM;EEF1A2
TAL1 22897851 ChIP-Seq JUKARTE6-1 Human	3/2000	0.7774759881084141	0.9974184912418241	0	0	0.7293237153026838	0.1835726162114879	HOMER2;KRT8;MAPK13
RXRA 24833708 ChIP-Seq LIVER Mouse	3/2000	0.7774759881084141	0.9974184912418241	0	0	0.7293237153026838	0.1835726162114879	PCSK1;CLDN3;INA
CEBPA 26348894 ChIP-Seq LIVER Mouse	3/2000	0.7774759881084141	0.9974184912418241	0	0	0.7293237153026838	0.1835726162114879	RAB25;CLDN7;KRT7
RUNX2 24764292 ChIP-Seq MC3T3 Mouse	3/2000	0.7774759881084141	0.9974184912418241	0	0	0.7293237153026838	0.1835726162114879	SYT4;NNAT;KRT8
MYC 19829295 ChIP-Seq ESCs Human	3/2000	0.7774759881084141	0.9974184912418241	0	0	0.7293237153026838	0.1835726162114879	PCSK1;SCG5;INA
ESET 19884257 ChIP-Seq ESCs Mouse	3/2000	0.7774759881084141	0.9974184912418241	0	0	0.7293237153026838	0.1835726162114879	SLC35D3;ID4;MAPK13
PU.1 20513432 ChIP-Seq MACROPHAGES Mouse	3/2000	0.7774759881084141	0.9974184912418241	0	0	0.7293237153026838	0.1835726162114879	PCSK1;EPCAM;RUNDC3A
PU.1 20513432 ChIP-Seq Bcells Mouse	3/2000	0.7774759881084141	0.9974184912418241	0	0	0.7293237153026838	0.1835726162114879	PCSK1;EPCAM;CLDN7
E2F1 20622854 ChIP-Seq HELA Human	3/2000	0.7774759881084141	0.9974184912418241	0	0	0.7293237153026838	0.1835726162114879	EEF1A2;KRT7;MAPK13
P68 20966046 ChIP-Seq HELA Human	3/2000	0.7774759881084141	0.9974184912418241	0	0	0.7293237153026838	0.1835726162114879	EEF1A2;KRT7;MAPK13
GATA6 21074721 ChIP-Seq CACO-2 Human	3/2000	0.7774759881084141	0.9974184912418241	0	0	0.7293237153026838	0.1835726162114879	RAB25;ESPN;TSPAN1
HNFA 21074721 ChIP-Seq CACO-2 Human	3/2000	0.7774759881084141	0.9974184912418241	0	0	0.7293237153026838	0.1835726162114879	TCERG1L;ESPN;TSPAN1
NFI 21473784 ChIP-Seq ESCs Mouse	3/2000	0.7774759881084141	0.9974184912418241	0	0	0.7293237153026838	0.1835726162114879	TCERG1L;TMEM163;CHGB
RAC3 21632823 ChIP-Seq H3396 Human	3/2000	0.7774759881084141	0.9974184912418241	0	0	0.7293237153026838	0.1835726162114879	HOMER2;SCG5;INSM1
FOXH1 21741376 ChIP-Seq ESCs Human	3/2000	0.7774759881084141	0.9974184912418241	0	0	0.7293237153026838	0.1835726162114879	BEX2;ESPN;NEFH
SMAD4 21741376 ChIP-Seq EPCs Human	3/2000	0.7774759881084141	0.9974184912418241	0	0	0.7293237153026838	0.1835726162114879	SYT4;WSCD1;ID4
FOXH1 21741376 ChIP-Seq EPCs Human	3/2000	0.7774759881084141	0.9974184912418241	0	0	0.7293237153026838	0.1835726162114879	BEX2;TOX;RUNDC3A
NFYA 21822215 ChIP-Seq K562 Human	3/2000	0.7774759881084141	0.9974184912418241	0	0	0.7293237153026838	0.1835726162114879	TCERG1L;ESPN;TSPAN1
GATA3 21878914 ChIP-Seq MCF-7 Human	3/2000	0.7774759881084141	0.9974184912418241	0	0	0.7293237153026838	0.1835726162114879	PKIB;KRT7;MAPK13
CTCF 21964334 Chip-Seq Bcells Human	3/2000	0.7774759881084141	0.9974184912418241	0	0	0.7293237153026838	0.1835726162114879	ESPN;TOX;LRP11
SOX3 22085726 ChIP-Seq NPCs Mouse	3/2000	0.7774759881084141	0.9974184912418241	0	0	0.7293237153026838	0.1835726162114879	PEX5L;CLDN3;CHGB
SOX2 22085726 ChIP-Seq NPCs Mouse	3/2000	0.7774759881084141	0.9974184912418241	0	0	0.7293237153026838	0.1835726162114879	CLDN3;HOMER2;TSPAN1
CEBPB 22108803 ChIP-Seq LS180 Human	3/2000	0.7774759881084141	0.9974184912418241	0	0	0.7293237153026838	0.1835726162114879	PEX5L;NEFH;MAPK13
PPARA 22158963 ChIP-Seq LIVER Mouse	3/2000	0.7774759881084141	0.9974184912418241	0	0	0.7293237153026838	0.1835726162114879	CLDN3;KRT8;RUNDC3A
PCGF4 22325352 ChIP-Seq 293T-Rex Human	3/2000	0.7774759881084141	0.9974184912418241	0	0	0.7293237153026838	0.1835726162114879	ESPN;TMEM163;TSPAN1
SA1 22415368 ChIP-Seq MEFs Mouse	3/2000	0.7774759881084141	0.9974184912418241	0	0	0.7293237153026838	0.1835726162114879	CPLX2;TMEM163;TSPAN1
TCF12/HEB 22897851 ChIP-Seq JUKARTE6-1 Human	3/2000	0.7774759881084141	0.9974184912418241	0	0	0.7293237153026838	0.1835726162114879	KRT8;ASCL1;MAPK13
GATA3 24758297 ChIP-Seq MCF-7 Human	3/2000	0.7774759881084141	0.9974184912418241	0	0	0.7293237153026838	0.1835726162114879	CHGA;EEF1A2;KRT8
UBF1/2 26484160 Chip-Seq FIBROBLAST Human	3/2000	0.7774759881084141	0.9974184912418241	0	0	0.7293237153026838	0.1835726162114879	WSCD1;HOMER2;TOX
UBF1/2 26484160 Chip-Seq HMEC-DERIVED Human	3/2000	0.7774759881084141	0.9974184912418241	0	0	0.7293237153026838	0.1835726162114879	PCSK1;KRT7;ESPN
GATA3 26560356 Chip-Seq TH2 Human	3/2000	0.7774759881084141	0.9974184912418241	0	0	0.7293237153026838	0.1835726162114879	BEX2;CHGB;MAPK13
ELF3 26769127 Chip-Seq PDAC-Cell line Human	3/2000	0.7774759881084141	0.9974184912418241	0	0	0.7293237153026838	0.1835726162114879	KRT8;KRT7;ESPN
LMO2 26923725 Chip-Seq HEMOGENIC-ENDOTHELIUM Mouse	3/2000	0.7774759881084141	0.9974184912418241	0	0	0.7293237153026838	0.1835726162114879	SCG3;INSM1;CPLX2
CEBPB 26923725 Chip-Seq HEMOGENIC-ENDOTHELIUM Mouse	3/2000	0.7774759881084141	0.9974184912418241	0	0	0.7293237153026838	0.1835726162114879	SCG3;ESPN;CHGB
CEBPB 26923725 Chip-Seq MACROPHAGESS Mouse	3/2000	0.7774759881084141	0.9974184912418241	0	0	0.7293237153026838	0.1835726162114879	SLC35D3;CLDN7;CHGB
PU 27001747 Chip-Seq BMDM Mouse	3/2000	0.7774759881084141	0.9974184912418241	0	0	0.7293237153026838	0.1835726162114879	KRT8;TMEM163;LRP11
GATA3 27048872 Chip-Seq THYMUS Human	3/2000	0.7774759881084141	0.9974184912418241	0	0	0.7293237153026838	0.1835726162114879	KRT8;SCG3;ASCL1
MYC 27129775 Chip-Seq CORNEA Mouse	3/2000	0.7774759881084141	0.9974184912418241	0	0	0.7293237153026838	0.1835726162114879	CLDN3;ASCL1;TSPAN1
BCL6 27268052 Chip-Seq Bcells Human	3/2000	0.7774759881084141	0.9974184912418241	0	0	0.7293237153026838	0.1835726162114879	EPCAM;TMEM163;MAPK13
PBX 27287812 Chip-Seq EMBYONIC-LIMB Mouse	3/2000	0.7774759881084141	0.9974184912418241	0	0	0.7293237153026838	0.1835726162114879	CHGA;RAB25;TSPAN1
RUNX1 27457419 Chip-Seq LIVER Mouse	3/2000	0.7774759881084141	0.9974184912418241	0	0	0.7293237153026838	0.1835726162114879	NNAT;SCG5;TMEM163
SREBP1 19666523 ChIP-Seq LIVER Mouse	1/738	0.7780743189159673	0.9974184912418241	0	0	0.6687889225202658	0.16782136703562156	CLDN3
TCF3 18692474 ChIP-Seq MEFs Mouse	1/745	0.7812807642950678	0.9974184912418241	0	0	0.6622553074165978	0.16345831882623754	CLDN3
HOXC9 25013753 ChIP-Seq NEUROBLASTOMA BE2-C Human	3/2014	0.7816515708892631	0.9974184912418241	0	0	0.7236819116480976	0.17827628840159587	PKIB;CPLX2;CHGB
MYC 18940864 ChIP-ChIP HL60 Human	1/746	0.7817351246653323	0.9974184912418241	0	0	0.66133195663397	0.16284592539377463	PKIB
LYL1 20887958 ChIP-Seq HPC-7 Mouse	1/752	0.7844420234956454	0.9974184912418241	0	0	0.6558434907303083	0.15922739576315378	CLDN7
POU5F1 18358816 ChIP-ChIP MESCs Mouse	1/753	0.7848899796419375	0.9974184912418241	0	0	0.65493726132024	0.15863348340183703	CRMP1
WDR5 24793694 ChIP-Seq LNCAP Human	1/757	0.786672744877258	0.9974184912418241	0	0	0.6513363180029846	0.15628355310359204	HOMER2
DCP1A 22483619 ChIP-Seq HELA Human	1/759	0.7875587171349249	0.9974184912418241	0	0	0.6495500980989107	0.1551238328738739	EEF1A2
RAD21 21589869 ChIP-Seq MESCs Mouse	3/2036	0.7880884312352205	0.9974184912418241	0	0	0.7149732122678507	0.17026727636056205	SYT4;RAB25;TOX
SPI1 23547873 ChIP-Seq NB4 Human	5/3198	0.7887731302286988	0.9974184912418241	0	0	0.7501677777280659	0.1779972150080667	CHGA;PKIB;SCG3;CPLX2;TSPAN1
AR 20517297 ChIP-Seq VCAP Human	3/2047	0.7912501296019093	0.9974184912418241	0	0	0.7106891627439572	0.16640157197992428	PKIB;RAB25;TOX
MEIS1 20887958 ChIP-Seq HPC-7 Mouse	2/1452	0.797631726341365	0.9974184912418241	0	0	0.6718693284936479	0.15191522084865364	STMN3;TMEM163
DMRT1 23473982 ChIP-Seq TESTES Mouse	3/2072	0.7982965920322506	0.9974184912418241	0	0	0.7011220984154769	0.15794533777146497	WSCD1;ID4;CPLX2
SOX2 18358816 ChIP-ChIP MESCs Mouse	1/785	0.7987549523413301	0.9974184912418241	0	0	0.6271585557299842	0.14092320053612417	INSM1
VDR 21846776 ChIP-Seq THP-1 Human	1/794	0.8024948513857095	0.9974184912418241	0	0	0.6197497332427976	0.13636343447024535	NEFH
NKX2-5 21415370 ChIP-Seq HL-1 Mouse	2/1507	0.8147372655660602	0.9974184912418241	0	0	0.6453925511453051	0.1322342160021314	TMEM163;TSPAN1
SOX2 18692474 ChIP-Seq MESCs Mouse	5/3319	0.8165514508586607	0.9974184912418241	0	0	0.7175618587809294	0.14542492858992642	STMN3;CRMP1;INSM1;ESPN;INA
PPARG 20176806 ChIP-Seq THIOMACROPHAGE Mouse	1/837	0.8194480781369856	0.9974184912418241	0	0	0.5865537970801129	0.11679707952226076	EPCAM
XRN2 22483619 ChIP-Seq HELA Human	2/1529	0.8212224051810653	0.9974184912418241	0	0	0.6353358839141074	0.12513658845907086	PKIB;ID4
POU5F1 16518401 ChIP-PET MESCs Mouse	2/1550	0.8272285534676231	0.9974184912418241	0	0	0.6260029919760642	0.11873665276376008	CLDN3;TOX
FOXP2 23625967 ChIP-Seq PFSK-1 AND SK-N-MC Human	1/863	0.8290013937065838	0.9974184912418241	0	0	0.5680885240049973	0.10653559664125349	KRT7
RUNX1 21571218 ChIP-Seq MEGAKARYOCYTES Human	8/5071	0.8313458855375561	0.9974184912418241	0	0	0.7355816709460794	0.13586880689985642	EPCAM;SLC35D3;STMN3;CRMP1;CPLX2;RUNDC3A;INA;CHGB
SUZ12 27294783 Chip-Seq NPCs Mouse	1/880	0.8349793848061905	0.9974184912418241	0	0	0.5566056999504099	0.10038286019176826	TMEM163
MYC 18358816 ChIP-ChIP MESCs Mouse	5/3413	0.8361597353014958	0.9974184912418241	0	0	0.6938296445338699	0.12415083291096807	RAB25;STMN3;INSM1;ESPN;NEFH
JUN 21703547 ChIP-Seq K562 Human	2/1585	0.8368495699612827	0.9974184912418241	0	0	0.61099843734415	0.10882551206309875	SYT4;ID4
ER 23166858 ChIP-Seq MCF-7 Human	1/920	0.8482528015159309	0.9974184912418241	0	0	0.5312630785971374	0.08743345663638315	SCG3
ELK1 22589737 ChIP-Seq MCF10A Human	1/928	0.850779664324119	0.9974184912418241	0	0	0.5264570021851576	0.08507655593905608	CHGB
NR1I2 20693526 ChIP-Seq LIVER Mouse	1/939	0.8541872188473636	0.9974184912418241	0	0	0.519982505057132	0.08195178208136318	MAPK13
SPI1 20176806 ChIP-Seq THIOMACROPHAGE Mouse	2/1654	0.854453677536224	0.9974184912418241	0	0	0.5832802344845164	0.09174589087551176	EPCAM;TSPAN1
EGR1 23403033 ChIP-Seq LIVER Mouse	1/944	0.8557109120934348	0.9974184912418241	0	0	0.5170894852761236	0.08057426908399415	ALDH1A7
NFE2 27457419 Chip-Seq LIVER Mouse	1/972	0.8639609639514128	0.9974184912418241	0	0	0.5014391718820144	0.07332429268769901	TMEM163
PPARG 20887899 ChIP-Seq 3T3-L1 Mouse	5/3565	0.864392382983973	0.9974184912418241	0	0	0.6581059390048154	0.09590476915370792	NNAT;KRT8;ID4;TOX;INA
SETDB1 19884257 ChIP-Seq MESCs Mouse	3/2353	0.865047499607996	0.9974184912418241	0	0	0.607590569292697	0.08808292779346825	SLC35D3;NNAT;SCG3
GATA2 20887958 ChIP-Seq HPC-7 Mouse	2/1708	0.8670410124871669	0.9974184912418241	0	0	0.5631517245634602	0.08034429306152496	CLDN7;MAPK13
ETV2 25802403 ChIP-Seq MESCs Mouse	1/1000	0.8717504251826977	0.9974184912418241	0	0	0.48666615333282	0.06679595431387081	INA
GRHL2 25758223 ChIP-Seq PLACENTA Mouse	1/1000	0.8717504251826977	0.9974184912418241	0	0	0.48666615333282	0.06679595431387081	RUNDC3A
AUTS2 25519132 ChIP-Seq 293T-REX Human	1/1000	0.8717504251826977	0.9974184912418241	0	0	0.48666615333282	0.06679595431387081	TMEM163
GABP 17652178 ChIP-ChIP JURKAT Human	1/1001	0.8720204206330685	0.9974184912418241	0	0	0.48615384615384616	0.06657509254168242	PKIB
LMO2 20887958 ChIP-Seq HPC-7 Mouse	2/1741	0.874249123080452	0.9974184912418241	0	0	0.5514663599769982	0.07411151233058318	RAB25;CLDN7
KDM5A 27292631 Chip-Seq BREAST Human	1/1012	0.874954034392356	0.9974184912418241	0	0	0.48058535595627583	0.06419847868797562	KRT8
EP300 21415370 ChIP-Seq HL-1 Mouse	1/1014	0.8754803280561698	0.9974184912418241	0	0	0.47958589617029895	0.06377657790480529	TMEM163
NANOG 18692474 ChIP-Seq MESCs Mouse	4/3052	0.8790432259264147	0.9974184912418241	0	0	0.6165062700495771	0.07948073199735442	CLDN3;KRT8;ASCL1;INA
ARNT 22903824 ChIP-Seq MCF-7 Human	1/1029	0.8793592756670265	0.9974184912418241	0	0	0.47221390801157337	0.06070863814029332	ID4
KLF4 18555785 ChIP-Seq MESCs Mouse	3/2444	0.8822183869787321	0.9974184912418241	0	0	0.5819170255876523	0.07292330992348935	CLDN3;TSPAN1;LRP11
SCL 21571218 ChIP-Seq MEGAKARYOCYTES Human	2/1784	0.8831183364129601	0.9974184912418241	0	0	0.5368893614507649	0.06673323820873633	CLDN3;SLC35D3
MEF2A 21415370 ChIP-Seq HL-1 Mouse	1/1048	0.884103795002336	0.9974184912418241	0	0	0.4631792912595205	0.05705479938146324	TMEM163
ERG 20517297 ChIP-Seq VCAP Human	1/1062	0.8874828398137535	0.9974184912418241	0	0	0.4567292588027744	0.05451798729197152	CHGB
CEBPB 26923725 Chip-Seq MESODERM Mouse	1/1079	0.8914569900670335	0.9974184912418241	0	0	0.4491223062651634	0.05160329395329054	ESPN
GFI1B 20887958 ChIP-Seq HPC-7 Mouse	2/1871	0.8993697389855122	0.9974184912418241	0	0	0.5094477767452339	0.0540325666268891	SLC35D3;LRP11
RUNX1 20887958 ChIP-Seq HPC-7 Mouse	1/1120	0.9004870153972591	0.9974184912418241	0	0	0.4317270456680644	0.04525342765393353	RAB25
TCF4 23295773 ChIP-Seq U87 Human	5/3812	0.9018762034269123	0.9974184912418241	0	0	0.606139067131975	0.06260083972419629	BEX4;PCSK1;SYT4;SCG3;TOX
SOX11 23321250 ChIP-ChIP Z138-A519-JVM2 Human	1/1134	0.903399301979857	0.9974184912418241	0	0	0.4260755425803969	0.04328528212553315	CLDN7
E2F1 21310950 ChIP-Seq MCF-7 Human	1/1145	0.9056290699204982	0.9974184912418241	0	0	0.42173211403980637	0.04180439480743018	KRT8
GATA1 21571218 ChIP-Seq MEGAKARYOCYTES Human	3/2601	0.9074616444733834	0.9974184912418241	0	0	0.5418513201423132	0.05261591909270369	CLDN7;RUNDC3A;MAPK13
HSF1 23293686 ChIP-Seq STHDH STRIATAL Mouse	1/1156	0.907808626158779	0.9974184912418241	0	0	0.41747141747141747	0.04037853966233882	RUNDC3A
FOXP2 21765815 ChIP-ChIP NEURO2A Mouse	1/1164	0.9093628505393193	0.9974184912418241	0	0	0.41442335251449613	0.039374814005895896	INA
SOX17 20123909 ChIP-Seq XEN Mouse	2/1947	0.911867436296079	0.9974184912418241	0	0	0.4874847787850088	0.04497566470628606	ID4;CHGB
RELA 24523406 ChIP-Seq FIBROSARCOMA Human	1/1182	0.9127670303803784	0.9974184912418241	0	0	0.40771619010399707	0.03721413228830341	CPLX2
TCFCP2L1 18555785 ChIP-Seq MESCs Mouse	2/1987	0.9178635724885792	0.9974184912418241	0	0	0.47660082195412967	0.04084779466303177	CLDN3;RAB25
CEBPB 24764292 ChIP-Seq MC3T3 Mouse	2/2000	0.9197308817165436	0.9974184912418241	0	0	0.47315736789421	0.03959105079718778	RAB25;ID4
BCL6 25482012 ChIP-Seq CML-JURL-MK1 Human	2/2000	0.9197308817165436	0.9974184912418241	0	0	0.47315736789421	0.03959105079718778	PKIB;NEFH
KLF5 20875108 ChIP-Seq MESCs Mouse	2/2000	0.9197308817165436	0.9974184912418241	0	0	0.47315736789421	0.03959105079718778	SLC35D3;INA
TAF2 19829295 ChIP-Seq ESCs Human	2/2000	0.9197308817165436	0.9974184912418241	0	0	0.47315736789421	0.03959105079718778	SCG3;TMEM163
CEBPA 20513432 ChIP-Seq MACROPHAGES Mouse	2/2000	0.9197308817165436	0.9974184912418241	0	0	0.47315736789421	0.03959105079718778	PCSK1;EPCAM
CEBPB 20513432 ChIP-Seq MACROPHAGES Mouse	2/2000	0.9197308817165436	0.9974184912418241	0	0	0.47315736789421	0.03959105079718778	PCSK1;EPCAM
PHF8 20622853 ChIP-Seq HELA Human	2/2000	0.9197308817165436	0.9974184912418241	0	0	0.47315736789421	0.03959105079718778	ESPN;TSPAN1
