Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
TEAD4 22529382 ChIP-Seq TROPHECTODERM Mouse	5/2293	0.4909165148570124	0.9564127649927113	0	0	1.1033966033966034	0.7850459355827779	ANLN;HSPA4;TXNRD1;KPNB1;EIF3B
LMO2 26923725 Chip-Seq HEMANGIOBLAST Mouse	4/1822	0.5007036914689481	0.9564127649927113	0	0	1.1087886566434422	0.7669943380266103	DDX3X;NAT10;EIF3A;IPO5
NANOG 18700969 ChIP-ChIP MESCs Mouse	1/344	0.5007596368468032	0.9564127649927113	0	0	1.466472303206997	1.0142548602824955	BCAT1
TCF4 23295773 ChIP-Seq U87 Human	8/3812	0.50307799503875	0.9564127649927113	0	0	1.061777076761304	0.7294515344692641	ANLN;SET;HSPA4;TXNRD1;HNRNPU;RRP12;BCAT1;MDN1
GATA2 21666600 ChIP-Seq HMVEC Human	2/837	0.503361681176829	0.9564127649927113	0	0	1.2054837693034983	0.8274998963037762	PPA1;BMS1
NANOG 21062744 ChIP-ChIP HESCs Human	2/840	0.5052900239984007	0.9564127649927113	0	0	1.2009797764099988	0.8198160691591115	KPNB1;EIF3B
GATA1 19941827 ChIP-Seq MEL Mouse	4/1834	0.5060216630243505	0.9564127649927113	0	0	1.100789313904068	0.7498310396697251	ANLN;HSPA4;HSPD1;BYSL
CHD1 19587682 ChIP-ChIP MESCs Mouse	2/843	0.5072137784287634	0.9564127649927113	0	0	1.1965079166405908	0.8122167471759763	HSPA4;PNO1
TP53 22573176 ChIP-Seq HFKS Human	3/1348	0.5115124081382109	0.9564127649927113	0	0	1.122174218828494	0.75228700810384	MAK16;HSPE1;HSPD1
SOX2 19030024 ChIP-ChIP MESCs Mouse	2/863	0.5199204568657042	0.9564127649927113	0	0	1.1674919004829145	0.7636324562634812	DNAJC2;NAT10
EZH2 27294783 Chip-Seq NPCs Mouse	3/1374	0.5246750519642405	0.9564127649927113	0	0	1.0993553728783487	0.7090580032002244	HNRNPU;HSPE1;HSPD1
SUZ12 27294783 Chip-Seq NPCs Mouse	2/880	0.5305571787072916	0.9564127649927113	0	0	1.143867641769572	0.7250148181177956	HSPE1;HSPD1
SPI1 23127762 ChIP-Seq K562 Human	3/1389	0.5321871837074665	0.9564127649927113	0	0	1.0865800865800865	0.6853712580741127	ANLN;TXNRD1;RRP12
EZH2 27304074 Chip-Seq ESCs Mouse	2/885	0.5336565977128066	0.9564127649927113	0	0	1.1370924479942779	0.7140971528788206	RBM28;IFRD1
CEBPB 23403033 ChIP-Seq LIVER Mouse	1/382	0.5379810222180731	0.9564127649927113	0	0	1.317652601117168	0.8168550045812998	NAT10
TAL1 26923725 Chip-Seq HEMANGIOBLAST Mouse	3/1413	0.544077850976051	0.9564127649927113	0	0	1.0667050028752156	0.6492637967127645	NAT10;EIF3A;BYSL
RARG 19884340 ChIP-ChIP MEFs Mouse	1/390	0.5454650124623699	0.9564127649927113	0	0	1.2900270252455341	0.7819068128200345	IFRD1
PPARD 21283829 ChIP-Seq MYOFIBROBLAST Human	7/3447	0.5474106699957274	0.9564127649927113	0	0	1.018675123326286	0.6138087978608963	BMS1;TXNRD1;MAK16;IFRD1;BCAT1;EIF3A;EIF3B
ELK1 19687146 ChIP-ChIP HELA Human	2/916	0.5525745915360643	0.9564127649927113	0	0	1.0967407578026027	0.6505502577184457	RBM28;HSPA4
PRDM14 21183938 ChIP-Seq MESCs Mouse	4/1944	0.5536609484849486	0.9564127649927113	0	0	1.032073310423826	0.6101646164086678	RBM28;BMS1;TXNRD1;IPO5
ER 23166858 ChIP-Seq MCF-7 Human	2/920	0.5549778665618292	0.9564127649927113	0	0	1.0917325994725375	0.6428416816781719	DNAJC2;IFRD1
SMAD4 21799915 ChIP-Seq A2780 Human	5/2464	0.5578596628794685	0.9564127649927113	0	0	1.0167315401150294	0.5934131758376789	DDX3X;UTP20;BCAT1;UTP18;MDN1
STAT3 18555785 ChIP-Seq MESCs Mouse	4/1997	0.5758163363464612	0.9564127649927113	0	0	1.001672520488376	0.5528897049724082	ANLN;RRP12;BCAT1;IPO5
JUND 26020271 ChIP-Seq SMOOTH MUSCLE Human	4/2000	0.5770535118391777	0.9564127649927113	0	0	1.0	0.5498202752852206	IFRD1;DDX21;RRP12;EIF3B
HOXB7 26014856 ChIP-Seq BT474 Human	4/2000	0.5770535118391777	0.9564127649927113	0	0	1.0	0.5498202752852206	LRRC59;HSPA4;KPNB1;EIF3B
FOXA1 25329375 ChIP-Seq VCAP Human	4/2000	0.5770535118391777	0.9564127649927113	0	0	1.0	0.5498202752852206	HSPA4;TXNRD1;TIMM13;NOLC1
TCF21 26020271 ChIP-Seq SMOOTH MUSCLE Human	4/2000	0.5770535118391777	0.9564127649927113	0	0	1.0	0.5498202752852206	ANLN;HSPH1;TIMM13;EIF3B
OCT4 18555785 Chip-Seq ESCs Mouse	4/2000	0.5770535118391777	0.9564127649927113	0	0	1.0	0.5498202752852206	HNRNPU;NAT10;HSPE1;HSPD1
SOX2 18555785 Chip-Seq ESCs Mouse	4/2000	0.5770535118391777	0.9564127649927113	0	0	1.0	0.5498202752852206	HNRNPU;NAT10;HSPE1;HSPD1
SMAD1 18555785 Chip-Seq ESCs Mouse	4/2000	0.5770535118391777	0.9564127649927113	0	0	1.0	0.5498202752852206	HNRNPU;NAT10;HSPE1;HSPD1
ZFX 18555785 Chip-Seq ESCs Mouse	4/2000	0.5770535118391777	0.9564127649927113	0	0	1.0	0.5498202752852206	HNRNPU;NAT10;HSPE1;HSPD1
STAT3 18555785 Chip-Seq ESCs Mouse	4/2000	0.5770535118391777	0.9564127649927113	0	0	1.0	0.5498202752852206	HNRNPU;NAT10;HSPE1;HSPD1
KLF4 18555785 Chip-Seq ESCs Mouse	4/2000	0.5770535118391777	0.9564127649927113	0	0	1.0	0.5498202752852206	HNRNPU;NAT10;HSPE1;HSPD1
CMYC 18555785 Chip-Seq ESCs Mouse	4/2000	0.5770535118391777	0.9564127649927113	0	0	1.0	0.5498202752852206	HNRNPU;NAT10;HSPE1;HSPD1
P300 18555785 Chip-Seq ESCs Mouse	4/2000	0.5770535118391777	0.9564127649927113	0	0	1.0	0.5498202752852206	HNRNPU;NAT10;HSPE1;HSPD1
SUZ12 18555785 Chip-Seq ESCs Mouse	4/2000	0.5770535118391777	0.9564127649927113	0	0	1.0	0.5498202752852206	HNRNPU;NAT10;HSPE1;HSPD1
MYC 19829295 ChIP-Seq ESCs Human	4/2000	0.5770535118391777	0.9564127649927113	0	0	1.0	0.5498202752852206	DDX3X;TIMM13;HNRNPAB;IPO5
ESET 19884257 ChIP-Seq ESCs Mouse	4/2000	0.5770535118391777	0.9564127649927113	0	0	1.0	0.5498202752852206	PNO1;BMS1;EIF3A;EIF3B
PU.1 20513432 ChIP-Seq Bcells Mouse	4/2000	0.5770535118391777	0.9564127649927113	0	0	1.0	0.5498202752852206	SET;MYBBP1A;HNRNPAB;EIF3A
E2F1 20622854 ChIP-Seq HELA Human	4/2000	0.5770535118391777	0.9564127649927113	0	0	1.0	0.5498202752852206	SET;HSPA4;BMS1;TIMM13
SMC4 20622854 ChIP-Seq HELA Human	4/2000	0.5770535118391777	0.9564127649927113	0	0	1.0	0.5498202752852206	PA2G4;KPNB1;IPO5;EIF3B
P53 21459846 ChIP-Seq SAOS-2 Human	4/2000	0.5770535118391777	0.9564127649927113	0	0	1.0	0.5498202752852206	LRRC59;PA2G4;HNRNPAB;MDN1
SMAD4 21741376 ChIP-Seq ESCs Human	4/2000	0.5770535118391777	0.9564127649927113	0	0	1.0	0.5498202752852206	PPA1;TIMM13;NAT10;EIF3A
FOXA1 21915096 ChIP-Seq LNCaP-1F5 Human	4/2000	0.5770535118391777	0.9564127649927113	0	0	1.0	0.5498202752852206	HSPA4;NOLC1;RRP12;HSPD1
JARID1B-DAIN 22020125 ChIP-Seq ESCs Mouse	4/2000	0.5770535118391777	0.9564127649927113	0	0	1.0	0.5498202752852206	SET;BMS1;EIF4G1;EIF3B
KAP1 22055183 ChIP-Seq ESCs Mouse	4/2000	0.5770535118391777	0.9564127649927113	0	0	1.0	0.5498202752852206	PNO1;HSPE1;HSPD1;IPO5
SOX3 22085726 ChIP-Seq NPCs Mouse	4/2000	0.5770535118391777	0.9564127649927113	0	0	1.0	0.5498202752852206	BCAT1;HNRNPAB;IPO5;EIF3B
TCF4 22108803 ChIP-Seq LS180 Human	4/2000	0.5770535118391777	0.9564127649927113	0	0	1.0	0.5498202752852206	IFRD1;DDX21;UTP20;IPO5
CEBPB 22108803 ChIP-Seq LS180 Human	4/2000	0.5770535118391777	0.9564127649927113	0	0	1.0	0.5498202752852206	DDX3X;HSPH1;TIMM13;KPNB1
RXR 22158963 ChIP-Seq LIVER Mouse	4/2000	0.5770535118391777	0.9564127649927113	0	0	1.0	0.5498202752852206	MYBBP1A;IFRD1;EIF3A;EIF4G1
EBF1 22473956 ChIP-Seq BONE MARROW Mouse	4/2000	0.5770535118391777	0.9564127649927113	0	0	1.0	0.5498202752852206	HNRNPU;NAT10;HSPE1;HSPD1
CSB 26484114 Chip-Seq FIBROBLAST Human	4/2000	0.5770535118391777	0.9564127649927113	0	0	1.0	0.5498202752852206	BMS1;NAT10;BCAT1;UTP18
MYB 26560356 Chip-Seq TH1 Human	4/2000	0.5770535118391777	0.9564127649927113	0	0	1.0	0.5498202752852206	HNRNPU;BCAT1;KPNB1;EIF3B
MYB 26560356 Chip-Seq TH2 Human	4/2000	0.5770535118391777	0.9564127649927113	0	0	1.0	0.5498202752852206	IFRD1;DDX21;PA2G4;BCAT1
GATA3 26560356 Chip-Seq TH2 Human	4/2000	0.5770535118391777	0.9564127649927113	0	0	1.0	0.5498202752852206	PPA1;TXNRD1;RRP12;EIF4G1
KDM2B 26808549 Chip-Seq REH Human	4/2000	0.5770535118391777	0.9564127649927113	0	0	1.0	0.5498202752852206	TXNRD1;NOLC1;UTP20;EIF3B
KDM2B 26808549 Chip-Seq SUP-B15 Human	4/2000	0.5770535118391777	0.9564127649927113	0	0	1.0	0.5498202752852206	SET;HSPH1;PPA1;HNRNPAB
KDM2B 26808549 Chip-Seq DND41 Human	4/2000	0.5770535118391777	0.9564127649927113	0	0	1.0	0.5498202752852206	SET;PPA1;TXNRD1;IPO5
FLI1 26923725 Chip-Seq MACROPHAGESS Mouse	4/2000	0.5770535118391777	0.9564127649927113	0	0	1.0	0.5498202752852206	DDX21;KPNB1;HSPD1;EIF4G1
P300 27058665 Chip-Seq ZR-75-30cells Human	4/2000	0.5770535118391777	0.9564127649927113	0	0	1.0	0.5498202752852206	TXNRD1;NOLC1;BCAT1;EIF4G1
SA1 27219007 Chip-Seq ERYTHROID Human	4/2000	0.5770535118391777	0.9564127649927113	0	0	1.0	0.5498202752852206	PPA1;DDX21;RRP12;EIF3A
P300 27268052 Chip-Seq Bcells Human	4/2000	0.5770535118391777	0.9564127649927113	0	0	1.0	0.5498202752852206	SET;PPA1;BMS1;TIMM13
BCL6 27268052 Chip-Seq Bcells Human	4/2000	0.5770535118391777	0.9564127649927113	0	0	1.0	0.5498202752852206	SET;HSPA4;PPA1;TIMM13
FOXA1 27270436 Chip-Seq PROSTATE Human	4/2000	0.5770535118391777	0.9564127649927113	0	0	1.0	0.5498202752852206	HSPA4;TXNRD1;TIMM13;NOLC1
SOX2 27498859 Chip-Seq STOMACH Mouse	4/2000	0.5770535118391777	0.9564127649927113	0	0	1.0	0.5498202752852206	TIMM13;HNRNPU;PA2G4;UTP18
EBNA2 21746931 ChIP-Seq IB4-LCL Human	3/1492	0.5820383558192465	0.9593407042515151	0	0	1.0058083604087633	0.5443625245579525	SET;TIMM13;EIF3A
RBPJ 21746931 ChIP-Seq IB4-LCL Human	4/2013	0.5823930532327634	0.9593407042515151	0	0	0.9928101321829544	0.5367227976436523	SET;TIMM13;BCAT1;EIF3A
NANOG 18692474 ChIP-Seq MESCs Mouse	6/3052	0.5856118679405959	0.9616928840492355	0	0	0.9799158008574408	0.5243510344464086	ANLN;SET;TXNRD1;NOLC1;BCAT1;KPNB1
FLI1 20887958 ChIP-Seq HPC-7 Mouse	4/2030	0.5893220008530615	0.9644770266261332	0	0	0.9835472194800922	0.5200826106562237	NCL;NOLC1;MDN1;BYSL
GATA4 21415370 ChIP-Seq HL-1 Mouse	4/2039	0.5929653475608702	0.9644770266261332	0	0	0.9787059787059788	0.5114906506325706	ANLN;BMS1;NCL;NAT10
ESR1 17901129 ChIP-ChIP LIVER Mouse	1/444	0.5929787469683849	0.9644770266261332	0	0	1.129652138681484	0.5903525029554814	MYBBP1A
CTNNB1 20460455 ChIP-Seq HCT116 Human	2/988	0.5944914260954378	0.9644770266261332	0	0	1.0128109319953027	0.5267112971793364	NOLC1;UTP20
AUTS2 25519132 ChIP-Seq 293T-REX Human	2/1000	0.60119891797304	0.9692741877461991	0	0	1.0	0.5088294208836465	ANLN;KPNB1
DROSHA 22980978 ChIP-Seq HELA Human	1/456	0.6028601340573181	0.9692741877461991	0	0	1.0991828684136375	0.5562635394141981	EIF3A
RUNX1 17652178 ChIP-ChIP JURKAT Human	2/1003	0.6028632750600196	0.9692741877461991	0	0	0.9968452600031548	0.5044683461379817	DDX3X;SET
POU5F1 16518401 ChIP-PET MESCs Mouse	3/1550	0.608689528521482	0.9757202293015994	0	0	0.9650587885882004	0.4791004889329707	NCL;PA2G4;EIF4G1
ELK4 26923725 Chip-Seq MESODERM Mouse	1/466	0.6109156122272552	0.9763740588274883	0	0	1.0749931072511718	0.5297527800871864	TIMM13
TCF4 18268006 ChIP-ChIP LS174T Human	1/470	0.614093000286473	0.9785398847294836	0	0	1.0656060357552894	0.5195989827084501	PNO1
CTCF 18555785 ChIP-Seq MESCs Mouse	3/1568	0.6167419317591559	0.9798533057830376	0	0	0.9530265089370521	0.4606021009559472	LRRC59;BMS1;MDN1
EWS-ERG 20517297 ChIP-Seq CADO-ES1 Human	2/1038	0.6219104112133462	0.9830565764505947	0	0	0.9613899613899614	0.4566210358259467	RRP12;IPO5
STAT3 23295773 ChIP-Seq U87 Human	6/3165	0.6234449571066282	0.9830565764505947	0	0	0.9385509189430759	0.44346042710424793	RBM28;ANLN;HSPA4;TXNRD1;UTP20;KPNB1
JUN 21703547 ChIP-Seq K562 Human	3/1585	0.6242500792730965	0.9830565764505947	0	0	0.9419141012061366	0.4438339020342068	RBM28;HSPA4;UTP18
MEF2A 21415370 ChIP-Seq HL-1 Mouse	2/1048	0.6272271150615941	0.9848566104914505	0	0	0.9516956828016504	0.4439151954521438	BMS1;NCL
PKCTHETA 26484144 Chip-Seq BREAST Human	1/506	0.6415740633369502	0.9926752702448421	0	0	0.9878141660319878	0.4384222016313944	EIF4G1
WT1 20215353 ChIP-ChIP NEPHRON PROGENITOR Mouse	3/1663	0.6574722382891635	0.9926752702448421	0	0	0.8938456528817975	0.374836622739888	BCAT1;UTP18;KPNB1
GATA2 21571218 ChIP-Seq MEGAKARYOCYTES Human	2/1111	0.6594456070337753	0.9926752702448421	0	0	0.8946419249205069	0.37248934210110696	RBM28;HSPH1
TCF3 18347094 ChIP-ChIP MESCs Mouse	4/2221	0.6627049837384918	0.9926752702448421	0	0	0.8892397133263168	0.3658557687924369	SET;NOLC1;BCAT1;KPNB1
SPI1 22096565 ChIP-ChIP GC-B Mouse	3/1676	0.6628110258091972	0.9926752702448421	0	0	0.8862700117930243	0.3644921540127741	DNAJC2;SET;PA2G4
SMARCA4 20176728 ChIP-ChIP TSCs Mouse	2/1118	0.662890092645709	0.9926752702448421	0	0	0.8887002452367477	0.36538561796486546	HSPA4;TXNRD1
HNF4A 19761587 ChIP-ChIP CACO-2 Human	2/1126	0.6667937231665175	0.9926752702448421	0	0	0.8820003746019854	0.3574522974349544	HSPE1;HSPD1
SOX9 26525672 Chip-Seq HEART Mouse	3/1702	0.6733171784941466	0.9926752702448421	0	0	0.871466522437682	0.3446987962750708	PNO1;HNRNPU;UTP18
KLF1 20508144 ChIP-Seq FETAL-LIVER-ERYTHROID Mouse	2/1144	0.6754489484853291	0.9926752702448421	0	0	0.8672688727071619	0.34029696584004643	BCAT1;BYSL
GATA2 20887958 ChIP-Seq HPC-7 Mouse	3/1708	0.6757091498894531	0.9926752702448421	0	0	0.8681144487596101	0.3402943940015728	BMS1;ABCE1;BYSL
CTBP1 25329375 ChIP-Seq LNCAP Human	2/1145	0.6759246164559559	0.9926752702448421	0	0	0.866464060413501	0.3393712046267742	RRP12;UTP18
E2F1 21310950 ChIP-Seq MCF-7 Human	2/1145	0.6759246164559559	0.9926752702448421	0	0	0.866464060413501	0.3393712046267742	NCL;NOLC1
POU5F1 18555785 ChIP-Seq MESCs Mouse	1/555	0.6759327237362514	0.9926752702448421	0	0	0.8981764324724614	0.3517813344819822	KPNB1
RXR 22108803 ChIP-Seq LS180 Human	1/555	0.6759327237362514	0.9926752702448421	0	0	0.8981764324724614	0.3517813344819822	IPO5
E2F1 17053090 ChIP-ChIP MCF-7 Human	3/1726	0.6828117663579059	0.9926752702448421	0	0	0.8581983027717213	0.3274335954481418	HSPH1;TXNRD1;PA2G4
HTT 18923047 ChIP-ChIP STHdh Human	1/566	0.6831925524202774	0.9926752702448421	0	0	0.8801906058543226	0.3353337298200485	DNAJC2
RELA 24523406 ChIP-Seq FIBROSARCOMA Human	2/1182	0.6931439676277621	0.9926752702448421	0	0	0.8376449598572703	0.3070115833768393	TXNRD1;BCAT1
PPAR 26484153 Chip-Seq NCI-H1993 Human	2/1185	0.6945078581049466	0.9926752702448421	0	0	0.8353872847799974	0.3045419401061183	TXNRD1;IFRD1
BRD4 25478319 ChIP-Seq HGPS Human	4/2326	0.6993170666512813	0.9926752702448421	0	0	0.8440042109292756	0.30185898315705134	DNAJC2;MYBBP1A;HSPA4;BCAT1
STAT5 23275557 ChIP-Seq MAMMARY-EPITHELIUM Mouse	2/1197	0.699915397055318	0.9926752702448421	0	0	0.8264699405417308	0.2948810140189443	DNAJC2;IPO5
YAP1 20516196 ChIP-Seq MESCs Mouse	4/2329	0.7003227224993732	0.9926752702448421	0	0	0.8427718040621266	0.30020713061531407	LRRC59;HSPA4;HNRNPU;EIF3B
FOXA1 27197147 Chip-Seq ENDOMETRIOID-ADENOCARCINOMA Human	1/594	0.7009640139058888	0.9926752702448421	0	0	0.8374194664245255	0.29753407175473595	IPO5
SOX2 21211035 ChIP-Seq LN229 Gbm	6/3420	0.7018147767155916	0.9926752702448421	0	0	0.8552672387056756	0.3028379507364155	MYBBP1A;PNO1;TXNRD1;IFRD1;BCAT1;MDN1
REST 21632747 ChIP-Seq MESCs Mouse	4/2339	0.7036585717257877	0.9926752702448421	0	0	0.8386866523911491	0.29476650819233563	HSPA4;BCAT1;KPNB1;IPO5
NR1H3 23393188 ChIP-Seq ATHEROSCLEROTIC-FOAM Human	1/599	0.7040335282059651	0.9926752702448421	0	0	0.830203241574479	0.29134264131562204	TXNRD1
PPARG 20176806 ChIP-Seq 3T3-L1 Mouse	3/1807	0.7134123510126504	0.9926752702448421	0	0	0.8160244501707916	0.27556794246774036	PPA1;BMS1;BCAT1
RUNX 20019798 ChIP-Seq JUKART Human	1/616	0.7142418192982786	0.9926752702448421	0	0	0.8065457577652699	0.2714298212179061	HSPA4
POU5F1 16153702 ChIP-ChIP HESCs Human	1/622	0.7177621222764738	0.9926752702448421	0	0	0.7985053057516825	0.2647979905511588	SET
CTNNB1 20615089 ChIP-ChIP FETAL BRAIN Human	1/637	0.726378915126966	0.9926752702448421	0	0	0.7790678922754395	0.249055133906039	UTP18
AR 22383394 ChIP-Seq PROSTATE CANCER Human	3/1857	0.7311939602529909	0.9926752702448421	0	0	0.7918306656170734	0.2479035883688178	HSPA4;BMS1;TXNRD1
GFI1B 20887958 ChIP-Seq HPC-7 Mouse	3/1871	0.7360224787832158	0.9926752702448421	0	0	0.7852885004919267	0.2406866996806096	LRRC59;MYBBP1A;HSPE1
CRX 20693478 ChIP-Seq ADULT RETINA Mouse	1/668	0.7433819159382901	0.9926752702448421	0	0	0.7416676277245993	0.21993808444300034	PNO1
AR 25329375 ChIP-Seq VCAP Human	3/1906	0.7478083956470677	0.9926752702448421	0	0	0.7693542202212722	0.22358086773135816	HSPH1;IFRD1;NAT10
AHR 22903824 ChIP-Seq MCF-7 Human	1/690	0.7548189653620838	0.9926752702448421	0	0	0.7171672062818653	0.20172288373274536	TXNRD1
Nerf2 26677805 Chip-Seq MACROPHAGESS Mouse	2/1331	0.7552231439623833	0.9926752702448421	0	0	0.7378321650627698	0.2071404913219935	TXNRD1;IFRD1
SMARCA4 23332759 ChIP-Seq OLIGODENDROCYTES Mouse	4/2522	0.7602530203783912	0.9926752702448421	0	0	0.7696584590945195	0.21096644653776883	HSPA4;PPA1;BCAT1;UTP18
BACH1 22875853 ChIP-PCR HELA AND SCP4 Human	2/1352	0.7630759983977976	0.9926752702448421	0	0	0.7255360623781676	0.19618324476456972	TXNRD1;TIMM13
SOX9 24532713 ChIP-Seq HFSC Mouse	2/1384	0.7746368310220256	0.9926752702448421	0	0	0.7075177088887197	0.18067240460729106	PNO1;NAT10
PU.1 20176806 ChIP-Seq MACROPHAGES Mouse	3/2000	0.7774759881084141	0.9926752702448421	0	0	0.7293237153026838	0.1835726162114879	MYBBP1A;TIMM13;EIF3B
BCL6 25482012 ChIP-Seq CML-JURL-MK1 Human	3/2000	0.7774759881084141	0.9926752702448421	0	0	0.7293237153026838	0.1835726162114879	BMS1;RRP12;EIF3B
NANOG 18555785 Chip-Seq ESCs Mouse	3/2000	0.7774759881084141	0.9926752702448421	0	0	0.7293237153026838	0.1835726162114879	HNRNPU;NAT10;HSPE1
E2F1 18555785 Chip-Seq ESCs Mouse	3/2000	0.7774759881084141	0.9926752702448421	0	0	0.7293237153026838	0.1835726162114879	HNRNPU;NAT10;HSPE1
CTCF 18555785 Chip-Seq ESCs Mouse	3/2000	0.7774759881084141	0.9926752702448421	0	0	0.7293237153026838	0.1835726162114879	HNRNPU;NAT10;HSPD1
ESRRB 18555785 Chip-Seq ESCs Mouse	3/2000	0.7774759881084141	0.9926752702448421	0	0	0.7293237153026838	0.1835726162114879	HNRNPU;NAT10;HSPE1
NMYC 18555785 Chip-Seq ESCs Mouse	3/2000	0.7774759881084141	0.9926752702448421	0	0	0.7293237153026838	0.1835726162114879	HNRNPU;NAT10;HSPE1
P300 19829295 ChIP-Seq ESCs Human	3/2000	0.7774759881084141	0.9926752702448421	0	0	0.7293237153026838	0.1835726162114879	DDX3X;ABCE1;MDN1
NANOG 20526341 ChIP-Seq ESCs Human	3/2000	0.7774759881084141	0.9926752702448421	0	0	0.7293237153026838	0.1835726162114879	SET;TIMM13;RRP12
CTCF 20526341 ChIP-Seq ESCs Human	3/2000	0.7774759881084141	0.9926752702448421	0	0	0.7293237153026838	0.1835726162114879	BMS1;PA2G4;KPNB1
GATA6 21074721 ChIP-Seq CACO-2 Mouse	3/2000	0.7774759881084141	0.9926752702448421	0	0	0.7293237153026838	0.1835726162114879	BMS1;HNRNPU;RRP12
LXR 22158963 ChIP-Seq LIVER Mouse	3/2000	0.7774759881084141	0.9926752702448421	0	0	0.7293237153026838	0.1835726162114879	MYBBP1A;HNRNPU;IPO5
LXR 22292898 ChIP-Seq THP-1 Human	3/2000	0.7774759881084141	0.9926752702448421	0	0	0.7293237153026838	0.1835726162114879	HNRNPU;NAT10;HNRNPAB
GATA2 22383799 ChIP-Seq G1ME Mouse	3/2000	0.7774759881084141	0.9926752702448421	0	0	0.7293237153026838	0.1835726162114879	MYBBP1A;BMS1;NCL
SA1 22415368 ChIP-Seq MEFs Mouse	3/2000	0.7774759881084141	0.9926752702448421	0	0	0.7293237153026838	0.1835726162114879	RBM28;BMS1;UTP20
SMC3 22415368 ChIP-Seq MEFs Mouse	3/2000	0.7774759881084141	0.9926752702448421	0	0	0.7293237153026838	0.1835726162114879	LRRC59;BMS1;RRP12
NCOR 22424771 ChIP-Seq 293T Human	3/2000	0.7774759881084141	0.9926752702448421	0	0	0.7293237153026838	0.1835726162114879	UTP20;PA2G4;KPNB1
RUNX1 22897851 ChIP-Seq JUKARTE6-1 Human	3/2000	0.7774759881084141	0.9926752702448421	0	0	0.7293237153026838	0.1835726162114879	PPA1;TIMM13;EIF3B
GATA4 25053715 ChIP-Seq YYC3 Human	3/2000	0.7774759881084141	0.9926752702448421	0	0	0.7293237153026838	0.1835726162114879	LRRC59;PPA1;HSPE1
KLF4 26769127 Chip-Seq PDAC-Cell line Human	3/2000	0.7774759881084141	0.9926752702448421	0	0	0.7293237153026838	0.1835726162114879	DDX21;HNRNPU;BCAT1
CEBPB 26923725 Chip-Seq MACROPHAGESS Mouse	3/2000	0.7774759881084141	0.9926752702448421	0	0	0.7293237153026838	0.1835726162114879	DDX3X;NOLC1;KPNB1
OCT1 27270436 Chip-Seq PROSTATE Human	3/2000	0.7774759881084141	0.9926752702448421	0	0	0.7293237153026838	0.1835726162114879	HSPA4;BMS1;NOLC1
PU1 27457419 Chip-Seq LIVER Mouse	3/2000	0.7774759881084141	0.9926752702448421	0	0	0.7293237153026838	0.1835726162114879	HNRNPU;HSPE1;HSPD1
ZFP281 18757296 ChIP-ChIP E14 Mouse	3/2004	0.778675346490102	0.9926752702448421	0	0	0.7277037157097127	0.18204314506289873	SET;ABCE1;KPNB1
PPARG 20176806 ChIP-Seq MACROPHAGES Mouse	2/1408	0.7829928611917238	0.9926752702448421	0	0	0.6945421876169798	0.1699070362762979	TIMM13;BCAT1
SETDB1 19884255 ChIP-Seq MESCs Mouse	3/2020	0.7834221514508127	0.9926752702448421	0	0	0.7212879711640247	0.17605455173369777	ANLN;HSPE1;HSPD1
POU5F1 18358816 ChIP-ChIP MESCs Mouse	1/753	0.7848899796419375	0.9926752702448421	0	0	0.65493726132024	0.15863348340183703	SET
NACC1 18358816 ChIP-ChIP MESCs Mouse	1/769	0.7919350415370103	0.9926752702448421	0	0	0.6407585470085471	0.14947353237013655	NOLC1
IRF8 22096565 ChIP-ChIP GC-B Mouse	1/772	0.7932307104200939	0.9926752702448421	0	0	0.6381655525624397	0.1478254126744801	DDX21
MEIS1 20887958 ChIP-Seq HPC-7 Mouse	2/1452	0.797631726341365	0.9926752702448421	0	0	0.6718693284936479	0.15191522084865364	DDX21;BYSL
SOX2 18358816 ChIP-ChIP MESCs Mouse	1/785	0.7987549523413301	0.9926752702448421	0	0	0.6271585557299842	0.14092320053612417	NOLC1
TCFAP2C 20176728 ChIP-ChIP TROPHOBLAST STEM CELLS Mouse	4/2667	0.799168139764811	0.9926752702448421	0	0	0.7217006717569993	0.16179368393017257	ANLN;TXNRD1;KPNB1;EIF4G1
SMAD3 21741376 ChIP-Seq HESCs Human	2/1460	0.800200852071425	0.9926752702448421	0	0	0.6678940148725724	0.14886857855608293	PNO1;BCAT1
RNF2 27304074 Chip-Seq ESCs Mouse	2/1467	0.8024259153765932	0.9926752702448421	0	0	0.6644512304652416	0.14625617796032434	RBM28;PPA1
REST 19997604 ChIP-ChIP NEURONS Mouse	3/2118	0.8107646355142321	0.9926752702448421	0	0	0.68410964155645	0.14351079811081202	TXNRD1;HSPE1;EIF4G1
SMARCD1 25818293 ChIP-Seq ESCs Mouse	3/2119	0.811028622515759	0.9926752702448421	0	0	0.6837480202319521	0.14321234426386806	NXPE2;NAT10;ABCE1
NKX2-5 21415370 ChIP-Seq HL-1 Mouse	2/1507	0.8147372655660602	0.9926752702448421	0	0	0.6453925511453051	0.1322342160021314	TXNRD1;HNRNPU
TP53 18474530 ChIP-ChIP U2OS Human	1/827	0.8156368260158408	0.9926752702448421	0	0	0.5939653566772211	0.1210418771851098	HSPA4
