cell_line	drug	aa	aa_obs	emax	emax_obs	einf	ec50	ic50	hill
NCIH196	GW-5074	0.0012310376027624057	0.013735086253063494	0.9632272502067178	0.9632333332999999	0.43944753888340476	1e-05	1e-05	13.418055653945254
NCIH196	GX15-070	0.9156403305689133	0.8958225301430289	0.312525254866789	0.2757666667	0.05386058038610129	1.8236033279860356e-06	2.223855792680918e-06	0.5743973412718517
NCIH196	H-89		0.0010437918777742867		0.9956333333				
NCIH196	HPI-1	0.2759988459249853		0.7593368814529338	0.7637	0.4060657538730451	1e-05	1e-05	0.4758911332960881
NCIH196	Hydrastinine HCl	0.05706930149858627	0.05514504663818526	0.9814762096800732	0.9736333333	0.978644776496597	2.007355299831495e-09		0.2206222990938224
NCIH196	hydroxyurea		0.09080951352057298		0.9343333333				
NCIH196	ibrutinib		0.11754463455030029		0.9273333332999999				
NCIH196	ICG-001	0.22932216906401504	0.24290816753343675	0.5458013130458081	0.5457666667000001	0.5197207979235287	3.4015303566272067e-06		2.649715454165813
NCIH196	idelalisib	0.18086642696644725	0.18384299831106973	0.75393684787107	0.7514	0.6930680987497295	3.0988341783875485e-06		1.192315691440421
NCIH196	IDH-C227	0.0232901234162697	0.020698757311529554	0.9475000000496953	0.9475	0.9474999803071419	3.600632351446714e-06		14.482526268868876
NCIH196	IDH-C35		0.0		1.002566667				
NCIH196	ifosfamide		0.08369531461445581		0.9600666667				
NCIH196	imatinib	0.12762981486913993	0.13548142437376665	0.9361148839637894	0.9132666666999999	0.9355210431866781	1.044776379116677e-07		1.025620199627349
NCIH196	imiquimod		0.0037847415046889893		0.9841666667				
NCIH196	INK-1197	0.4990458662219043	0.5034392573060024	0.5974716746258273	0.5821000000000001	2.519772147847063e-15	1e-05	1e-05	0.435577339970258
NCIH196	INK-128	1.832534369477524	1.8201674608800031	0.2655595763842919	0.2302	0.25857818246103054	3.0722520812999086e-08	7.592014064001017e-08	0.8047680400856477
NCIH196	IPI-926	0.011938503473793204	0.06853112916302548	0.8801996173704798	0.8802	0.18418345206090678	1e-05	1e-05	4.71327623732124
NCIH196	irinotecan	0.26183318088533025	0.2627491902975768	0.8804373329359709	0.8083666667	3.3798846353177476e-11	1e-05	1e-05	0.15408070515896957
NCIH196	isomer of bafetinib	0.14032015462763126	0.13852690270019571	0.8914847436102316	0.8820333333000001	0.8893915813744695	5.462364549006698e-07		1.3580402930123634
NCIH196	isomer of LOR-253	0.10764792628299182	0.11893579627847745	0.7800999996704917	0.7801	0.7800999995220823	3.2394309786877812e-06		18.73376511128807
NCIH196	itraconazole	0.09222197449328497	0.07985725691821846	0.7982666667620679	0.7982666666999999	0.7982666496700113	3.4902144891581203e-06		15.469793486054341
NCIH196	ITRI-260	0.09498202495106133	0.08178285981974391	0.7907666665331063	0.7907666667	0.790766572730441	3.5159895318936635e-06		13.984759907964316
NCIH196	Ivacaftor		0.12601581971101372		0.945				
NCIH196	Ivermectin	0.04133757804918776	0.11856784017905854	0.8076963029320557	0.8074666667	2.835944544382707e-12	1e-05	1e-05	2.2437672719851434
NCIH196	IWR-1	0.10211198742506189	0.1070717388011689	0.9444608952608662	0.9402666666999999	0.9411856318134102	1.904105427980702e-07		0.7146115204091011
NCIH196	ixabepilone	1.483938029785285	1.4903884394327502	0.4186440708743863	0.4175333333	0.41690061996088995	2.697239279995293e-08	1.676934519590044e-07	0.9820760220718585
NCIH196	JI-101	0.2389132009987896	0.25613729242934324	0.7193440109228235	0.6907333333	0.6476033336043042	2.6230442451477886e-06		1.0192955373847319
NCIH196	JNJ-26481585	2.3316860729367237	2.404504118403555	2.3092083074399512e-07	-0.006	2.1302375692921513e-16	4.6591317804496324e-08	4.659131780449634e-08	2.846228504510614
NCIH196	JNJ-27291199	0.30393520092734894	0.21800588765643467	0.13910002720458858	0.1391	0.1390816184804028	4.435725676427238e-06	4.546386449959435e-06	13.227937079785073
NCIH196	JNJ-28312141	0.0870961518047648	0.09372069714146851	0.8237333626356863	0.8237333333	0.823733181597312	3.20541764756499e-06		12.119435590856652
NCIH196	JNJ-38877605	0.033262744189521055	0.04503140084497771	0.9484450407850898	0.9464333333	0.7869800677746238	1e-05		0.7696664101385661
NCIH196	(+)-JQ1	0.8296091562620189	0.8369346180882108	0.4478307339810605	0.45	0.389856551294179	4.904770263434325e-07	3.7110448769703367e-06	0.7475573180082983
NCIH196	JZL-184	0.024176866956200138	0.037463222315944254	0.9224036525057271	0.9224	0.7890494020839436	1e-05		1.737852990865958
NCIH196	JZL-195	5.068102853783348e-12	0.0032274105378283418	0.9999999999520596	0.9956	0.9979688247969778	1e-05		4.108093608563795
NCIH196	KD-032		0.015336532791529665		0.9799				
NCIH196	KHK Indazole	0.016455933574524056	0.10157547843633376	0.5808042040259207	0.5808	0.25590631398446884	9.844623258160559e-06	1e-05	16.272852373656026
NCIH196	KPT-185	1.6978418050562991	1.6890715314586398	0.11665581530659593	0.0321	0.10739795912468074	1.253194480702265e-07	1.5809468976371307e-07	1.0408195331335588
NCIH196	KPT-251	1.718107318441025	1.76858119335112	0.21307396479981594	0.07155	0.21307383260430382	6.556685179266324e-08	7.841818516536822e-08	3.1029490146189085
NCIH196	KRX-0401		0.05451077771607569		0.9287666667000001				
NCIH196	KW-2449	0.23457143729114383	0.2588495422434846	0.769316712101972	0.7558666667	8.962018475717681e-20	1e-05	1e-05	0.47719948286280306
NCIH196	KX2-391	0.7190667352388268	0.6507140360969816	0.6841885311634747	0.6829000000000001	0.6825497647337233	5.3099275469816905e-08		1.004395526775678
NCIH196	lapatinib		0.0		1.005766667				
NCIH196	LCL-161	0.006736172125662502	0.009351871826203695	0.96749741335559	0.9653	0.9646069788558502	6.5485899268114435e-06		5.716302377740029
NCIH196	LDE-225	0.09191450891998443	0.11663525184376679	0.8131813387645576	0.8096	4.025677798012664e-12	1e-05	1e-05	0.9769297795782451
NCIH196	LDE-225, diphosphonate salt	0.0816346708880467	0.09889134822436496	0.8324999998744377	0.8325	0.8324999996822877	3.255583445682983e-06		18.344077620431865
NCIH196	LDHA Cmp 33	6.403898872628066e-09	0.010146778699608916	0.9999999879021034	0.9787333332999999	0.9999539749076054	1e-05		0.8199458943221266
NCIH196	lenalidomide		0.02956446382297013		0.9540000000000001				
NCIH196	lenvatinib	0.27413902292234277	0.26836397693012753	0.8394734617510994	0.8177666667	0.8375985443612265	2.0654386395389998e-07		1.1469310429284931
NCIH196	LEQ-506		0.018195323415942953		0.96				
NCIH196	letrozole		0.1005933261816361		0.9373666667				
NCIH196	Lithium Carbonate		0.17867260591294307		0.9297666667				
NCIH196	LNS-5662	0.05271251041127189	0.07560949587557225	0.8899333332980354	0.8899333333	0.8899333332911334	3.3195988940535117e-06		21.303780855479783
NCIH196	Lomustine	0.18052707144102997	0.2325427752232883	0.9323398776025658	0.9232333333	0.9231984666306121	2.3366421542447434e-08		0.3303629135257566
NCIH196	LY-2090314	0.03458139896268259	0.03694043856900577	0.977120185592945	0.9762000000000001	0.9770959157973284	3.093085848747762e-07		1.9703037656871891
NCIH196	LY-2109761	0.001996561188796184	0.013096350997336994	0.9988474807863992	0.99	0.9988474807863992	1.8520586982933065e-07		7.710901204042937
NCIH196	LY-2157299	0.0330182348514431	0.030834711938410222	0.9798387306662758	0.9634666667	0.9797604348152681	2.3420528668674486e-07		1.478639741358287
NCIH196	LY-2228820	0.08017011098075644	0.08727119742457914	0.940216478052713	0.9332333333	3.235784385667706e-17	1e-05	1e-05	0.311766765013382
NCIH196	LY-2603618	0.6165122563733191	0.615590969611559	0.3803790630308872	0.3778	0.37070186529019056	1.0567032284744298e-06	2.194488513892325e-06	1.8507065051476852
NCIH196	LY-2606368	2.17168310449907	2.2125562043907623	0.32072090623888944	0.318	0.3174643999999998	3.2666136431448065e-09	1.4854028345972817e-08	0.6653360254980935
NCIH196	LY-2784544	0.3480670458648298	0.40414693067005514	0.6279719732518867	0.6418333332999999	0.6131409912252958	1.291373260182853e-06		1.5742264099361583
NCIH196	LY-2801653	0.5195439795961336	0.531239829902476	0.6309661074965373	0.6373	0.5688097841556339	7.660790533367077e-07		0.6933428556880715
NCIH196	LY-2835219	0.22499250259898526	0.23165922163340885	0.7477734065869246	0.7464666667000001	0.27408133485535746	1e-05	1e-05	0.5941357197675599
NCIH196	LY-2874455	0.6684194364179772	0.6731050257317351	0.49283847069448716	0.4897333333	0.2719061981816498	2.2438320139370336e-06	9.20401824531976e-06	0.5560581995562057
NCIH196	LY-294002	0.23102958588171627	0.2670240768707012	0.6811927318703562	0.6663666667	1.691870992072453e-21	1e-05	1e-05	0.7201168566622209
NCIH196	LY-2940680		0.01657161923920323		0.9728				
NCIH196	LY-317615		0.05429380228621173		0.9595666667				
NCIH196	LY-450139	0.003320957489749231	0.010559098086946973	0.9979325877829068	0.9913	0.997932587630313	2.4755100693984554e-07		4.4398513670117135
NCIH196	Meclofenamate		0.031591118374890884		0.9711				
NCIH196	Mefloquine		0.11927132913383456		0.9479000000000001				
NCIH196	Megestrol acetate		0.07503998685425016		0.9615				
NCIH196	melphalan	0.015620782838565758	0.06540361548752756	0.8950688933163508	0.8950666667	8.326294095859811e-05	1e-05	1e-05	3.08203288930195
NCIH196	mercaptopurine	0.8697503139424461	0.97416995207039	0.25718517128903085	0.24396666669999997	0.2571851673994053	6.747075671437015e-07	7.472575555944567e-07	7.0724083748733175
NCIH196	methotrexate	1.8345101864590663	1.7241611411243047	0.2788127105314313	0.2761	0.27534506666700104	2.7337983915865274e-08	6.621818674886636e-08	0.9043317985491918
NCIH196	methoxsalen		0.21014371788124803		0.9197333333000001				
NCIH196	Metoprolol		0.0		1.024166667				
NCIH196	MG-0103	1.1457999345183376	1.1641167346345092	0.008367525661682172	0.00823333333	2.6781681882206053e-19	7.181405366226748e-07	7.181405366226748e-07	1.8130536863708298
NCIH196	MI-219	2.647041617541976e-08	0.002451452942626815	0.9999999584688534	0.9897333333	0.9999705299288073	1e-05		0.6801470215919952
NCIH196	MITOMYCIN C	0.48372727698920687	0.5592180032565068	0.11552705496921369	0.07413333333	8.661089268062953e-32	3.4977400378213757e-06	3.4977400378213757e-06	1.9376954936105397
NCIH196	mitotane		0.07368069189652071		0.9278666667000001				
NCIH196	mitoxantrone	1.021885849738225	1.1745838017155101	0.14358861067806572	0.031	3.876186180221267e-35	1.1419474766437972e-06	1.1419474766437972e-06	0.823005523618517
NCIH196	MK-0752	0.24453581295917268	0.2198613840514481	0.9054788181238379	0.9003666667	0.9003079708017812	2.427908396580593e-08		0.4826308001392929
NCIH196	MK-0822		0.010204192665718325		0.9858				
NCIH196	MK-1775	1.1096804122154464	1.1026391030456093	0.24019344612605448	0.2259666667	0.2384508136442547	3.494627369406835e-07	4.996890707035241e-07	1.812095849343793
NCIH196	MK-2206	0.5432047611817951	0.5363574617267866	0.6415331561158196	0.6251333333	0.6329038705884612	3.37772042297339e-07		1.09997296587617
NCIH196	MK-2461	0.2641975476050343	0.2941170840901097	0.5768589279553027	0.5764666667	0.44418430961162375	4.12243508713965e-06	1e-05	1.308827705402943
NCIH196	MK-4827	0.08336154840344949	0.10719928092756677	0.8067333332377064	0.8067333333000001	0.8067328207710859	3.7040093647563345e-06		12.928658367959768
NCIH196	MK-5108	0.11070042238041747	0.10926041742793163	0.92243333312447	0.9180666667	0.92243333312447	3.739685889766709e-07		16.880449966956604
NCIH196	MK-7965	2.581850123040564	2.61744281255472	0.16158313020278472	0.1622666667	0.16144956669999996	7.459834600747883e-09	1.0284364736899047e-08	1.214404651517764
NCIH196	MK-8033	0.0006552187715671025	0.007727650588770224	0.9811594372471923	0.9811666667	0.6857858311331761	1e-05		12.878038103584727
NCIH196	MK-8669	0.7954041995239097	0.7295530371295378	0.7506013042424361	0.7506666667	0.7504827822864337	4.995843584533394e-09		1.0065742589305642
NCIH196	MLN-0905	1.4264442600199965	1.407492263103496	0.42178807930473056	0.36073333329999996	0.42155975474187146	3.386544400951305e-08	1.2989813050499333e-07	1.3778134761808685
NCIH196	MLN-2238	2.188114555702225	2.1614108607679525	0.051496451075408865	0.023733333330000002	0.051330441601871016	4.9273616939745546e-08	5.266319091490794e-08	1.6282090682035208
NCIH196	MLN-2480	0.012904941916289842	0.014730705741464538	0.9873391883171763	0.9836	0.9873052565462288	9.636100265756785e-07		2.531107508027227
NCIH196	MLN-4924	0.5654702733758123	0.5561501908056526	0.5105720033289264	0.48979999999999996	0.5053914151324851	7.233801134013162e-07		1.731765593410536
NCIH196	MLN-518	0.03654505769799595	0.03863791232708744	0.9300637444665882	0.9298666667000001	0.9223250033429357	3.555682617871827e-06		2.1288822027682834
NCIH196	MLN-576	0.8620646222003766	0.8783483584450775	0.09259079663390926	0.1114333333	0.01027865054140328	1.4431956433522067e-06	1.4675768849491565e-06	1.239884038531461
NCIH196	MLN-8237	0.20363040568772203	0.20816080664602624	0.8245461702438986	0.8170333333	1.0950358720140454e-12	1e-05	1e-05	0.39775357013164964
NCIH196	MLN-9708	1.4658267024680927	1.464673612615201	0.04982730857776474	0.034249999999999996	0.04861912365784276	2.881015352402524e-07	3.0421457592872787e-07	1.879749950432666
NCIH196	MP-0922	0.5473310225249429	0.7289150389884937	0.01599998682249148	0.016	0.015999986815158653	2.778237016906221e-06	2.782757280667869e-06	20.005590583606352
NCIH196	MP-470		0.001784804426568154		0.9925333333				
NCIH196	MPC-3100	0.7494131059067866	0.8319822502241503	0.23079999994066622	0.2126666667	0.23079999994066622	1.0610210285883323e-06	1.0952142578908132e-06	19.520366123568948
NCIH196	MS-275	0.858001485282196	0.9010951221102521	0.002316654854863127	0.00593333333	3.641389768455857e-18	1.387798725539589e-06	1.387798725539589e-06	3.0712518676119314
NCIH196	nilotinib	0.13132031975923691	0.20619066988703846	0.5932335584460593	0.5872666667	8.904587544529483e-26	1e-05	1e-05	1.7268783228996631
NCIH196	Nitisinone		0.007161656795468726		0.9901333333				
NCIH196	Nitrogen mustard	0.32719147308239516	0.3283713167027936	0.8629788548343907	0.8431000000000001	3.961002824011057e-15	1e-05	1e-05	0.13009934314779445
NCIH196	NU-6027		0.07228994389793052		0.9393666666999999				
NCIH196	O6-BG	9.495487473450809e-05	0.008375792119818357	0.9971655878647133	0.9884666667	0.8279136379300361	1e-05		13.071680974667702
NCIH196	olaparib	0.004414112823694204	0.041178715879863964	0.8703292936495094	0.8703333333000001	0.36856731905701823	1e-05	1e-05	14.280443526676715
NCIH196	Omacetaxine mepasuccinate	2.1481752370734717	2.1385825711721185	0.026982727651792143	-0.00286666667	0.02654537933959097	6.199272060438216e-08	6.426376737262932e-08	1.5162181451492527
NCIH196	ON-01910Na	0.6538325287919632	0.5921508029083866	0.6661205827669257	0.6645	0.664072552986654	1.130161588899102e-07		1.1363189937190363
NCIH196	ONX-0801	0.006662540480376443	0.059587020764248884	0.750450623559107	0.7504500000000001	0.2374522315043723	1e-05	1e-05	19.703204790982255
NCIH196	ONX-0803	0.3690920725119329	0.39462815692683645	0.12960869680256162	0.12179999999999999	9.29274943448859e-20	4.528799935686261e-06	4.528799935686261e-06	2.4041856227422693
NCIH196	ONX-0912	1.8369071391066136	1.804506638214774	0.031116247917948116	0.00505	0.030145302250158518	1.276515886170736e-07	1.3276429592247393e-07	1.5834837749921793
NCIH196	ONX-0914	0.831688733602445	0.8223192711310338	0.013392644412997758	0.0152	0.01316595337841649	1.4362773444601097e-06	1.4451816974262367e-06	4.317602529749456
NCIH196	OSI-027	0.5078572862578091	0.5123731425789789	0.4597756015961222	0.46243333329999997	0.41359431835631477	1.4516066342142791e-06	5.756130623548296e-06	1.274362408622911
NCIH196	OSI-930	0.2723672932402369	0.2818304554651088	0.8084735802413839	0.8066500000000001	0.7871331292737485	5.944674679160965e-07		0.7774263299322709
NCIH196	OSU-03012	0.24145006170603628	0.2509080996974875	0.035672105696448846	0.03566666667	7.6577866114226e-11	5.770069165876095e-06	5.770069166023486e-06	5.995737770374724
NCIH196	OSU-03013	0.06312897012814835	0.2476858116542344	0.014941266496196858	0.01493333333	0.0032329437852903348	8.646386814870789e-06	8.648227469569533e-06	30.475059013633235
NCIH196	OT-674	1.2616067300191552e-08	0.015729097379828885	0.9999999619295534	0.9670333333000001	0.9850419762738368	1e-05		1.3105226562887466
NCIH196	oxaliplatin	0.1385836549625785	0.1675810704715599	0.8753547792119616	0.8660666667	1.8496033420283934e-15	1e-05	1e-05	0.4044758747794626
NCIH196	oxazole STAT3 inhibitor	0.07270798666007418	0.07592379073277034	0.971338359050645	0.9507333333	0.9688088101158138	3.203566645126425e-08		0.4226556430583981
NCIH196	Oxonic Acid		0.036003140268570336		0.9706				
NCIH196	paclitaxel	1.5934822698831574	1.53395546610461	0.4044159630571247	0.4001333333	0.3995535547433454	1.877526339178582e-08	1.5265209715056253e-07	0.7658747545851725
NCIH196	palbociclib	0.1235400443103227	0.13114083983701685	0.8389521713992112	0.8387333333	2.0757337316784424e-16	1e-05	1e-05	0.6142670105706901
NCIH196	panobinostat	2.4236125242191955	2.5148570462498214	8.450404858791614e-05	-0.00033333333	6.446982326785085e-13	3.760381017957027e-08	3.760381017959914e-08	1.6797836067548546
NCIH196	Paroxetine		0.02580050197512933		0.9739333333000001				
NCIH196	pazopanib	0.33506423489085735	0.35272193307600025	0.8528826265122463	0.8525333333	0.8524237918034815	5.283384760666796e-08		1.100531891219599
NCIH196	PCI-0120	0.06999890619349991	0.08380155442740334	0.9132013271784353	0.912	5.626442474579017e-13	1e-05	1e-05	0.5590182032925092
NCIH196	PCI-24781	1.3583457671063408	1.3990365104466902	0.009371153027666468	0.00865	7.339567588463331e-17	4.4089143347451695e-07	4.4089143347451705e-07	1.493077533586525
NCIH196	PD-0325901	4.679408830736522e-17	0.0	0.9999999999999999	1.007266667	0.99999998317358	1e-05		0.8275490551517892
NCIH196	PD-173074	0.15353121614510737	0.15452798347106128	0.9008027601219116	0.9001	2.2945238669164154e-15	1e-05	1e-05	0.2654870902668131
NCIH196	PD-184352	0.087221076809323	0.1837436716217945	0.7460175932837766	0.7425	3.0142794522411107e-20	1e-05	1e-05	1.4589424666035298
NCIH196	PD-98059	3.2671065290575165e-14	0.0	0.9999999999999593	1.030733333	0.999999990416083	1e-05		0.5371210273115109
NCIH196	Pelitrexol isomer A	2.640086748938966	2.6690659300194506	0.08126111357073082	0.08216666667	0.08122083869877386	1.3049387600697453e-08	1.4673778587449875e-08	1.510935729737023
NCIH196	Pelitrexol isomer B	2.3174566835764923	2.3545415746207707	0.0830136991217263	0.08386666667	0.08292960000366986	2.9554876014869087e-08	3.311077988949272e-08	1.596274976112655
NCIH196	pemetrexed	0.7410555747432866	0.7795709814001691	0.5620313128172963	0.5408666666999999	0.5614520598851925	2.044009658188296e-07		1.7037855934654305
NCIH196	pentostatin		0.19599540900654056		0.9164				
NCIH196	Peptide [CRGDKGPDC - cys & cys bridge	6.072683489211902e-12	0.002673946844697222	0.9999999999946289	0.9944	0.9999999998182236	1e-05		0.37531608685679296
NCIH196	peptide R18 (14-3-3 antagonist)		0.029943747210800294		0.9821				
NCIH196	PF-01367338	0.00039888772576580743	0.0007720484812055134	0.99726369016397	0.9967666667	0.9971412374813621	7.28462738064801e-06		9.805733722907743
NCIH196	PF-03084014 diastereomer 1	0.1530872262730073	0.15535198898077474	0.9499691949705966	0.9226000000000001	0.9437641515637596	2.2840951654661997e-09		0.24894850763023904
NCIH196	PF-03084014 diastereomer 2	0.0516635554721548	0.06158570214964054	0.9827131630064361	0.9765666667	0.9781595043385318	7.834779197596689e-09		0.18652931580465135
NCIH196	PF-04217903	0.14784896427959165	0.14766328071930607	0.9241514355491084	0.9217333333000001	0.9005078910667981	5.087363371582428e-07		0.39136602082482846
NCIH196	PF-04691502	1.325262074133615	1.3254867526891203	0.2509920374300391	0.2469333333	0.24266411430832366	1.7886282784106482e-07	3.2397220625089917e-07	1.118152900702437
NCIH196	PF-04929113	1.5480599043182022	1.518525761691195	0.33349500720252484	0.33306666669999996	0.33235860003369755	4.74149083133925e-08	1.186733542924703e-07	1.1911222443271645
NCIH196	PF-05212384	1.3534227033125907	1.3413794082574628	0.2767316607049534	0.26493333329999996	0.2722804447283892	1.382674711219522e-07	2.6790263290133795e-07	1.1890736257580772
NCIH196	PF-0528767	0.4811948276630173	0.5593836944090927	0.44715865815765227	0.45583333330000003	0.4425671951532497	1.3748455595917988e-06	3.3689657880009278e-06	2.414457646052613
NCIH196	PF-299804	0.23419676314384316	0.25556184901286066	0.48580216768498313	0.4835333333	2.0331807616893554e-18	9.584558825028192e-06	9.584558825028192e-06	1.3387759626137872
NCIH196	PF-4176340	0.2836670568869252	0.28266256659267613	0.720611336880362	0.7181000000000001	0.7133331702475159	1.0408415539429344e-06		1.612214525867516
NCIH196	PF-477736	0.9323201885524675	0.9262540792629598	0.24779048853326133	0.22696666669999999	0.23897384372118294	5.999259493751483e-07	9.051486245217897e-07	1.5803517126235802
NCIH196	PF-4942847	1.4728142079198987	1.4523130698906457	0.3162605392794609	0.3159	0.3151920333905974	7.040238005887183e-08	1.51057251952008e-07	1.3037061986309222
NCIH196	PF-562271	0.24194199489445178	0.17113586067935127	0.3220000070706246	0.322	0.3219798617514473	4.397086567693875e-06	4.7699858374153505e-06	12.68669199544373
NCIH196	PHA-665752	0.03618250259559224	0.029687931174493216	0.9778521824938312	0.9660333333	0.9777287461782864	2.381388778635248e-07		1.3885719960979936
NCIH196	PI-103	1.2614503080785613	1.2800161030000856	0.2862904695816424	0.2965333333	0.2703949008366323	1.8906283698109462e-07	4.257444404872666e-07	0.9587161077683158
NCIH196	Pimozide	0.03704028578021069		0.8622237773149942	0.8617	6.130605811485238e-12	1e-05	1e-05	1.7381072393596357
NCIH196	Pipamperone		0.035399655213856115		0.9802				
NCIH196	pipobroman		0.051472312152779504		0.9587				
NCIH196	PKM2 Activator 9		0.009294247879061954		0.9854666666999999				
NCIH196	plerixafor		0.1089529885189822		0.9591333333000001				
NCIH196	plicamycin	2.240705191615488	2.0867142717271783	0.128495617606733	0.10905	0.10811669968002423	2.463822437313681e-08	3.6376671900488224e-08	0.6253236991244072
NCIH196	PLX-4720	0.0010598960087464073	0.007521503322275477	0.9684911328183325	0.9684999999999999	0.5047643719487349	1e-05		13.339836530014015
NCIH196	PNU-74654	0.11246799897488466	0.1144304003857217	0.9605521461209959	0.9268000000000001	0.9545883790322115	1.0213501274945779e-08		0.2743398928727154
NCIH196	ponatinib	0.7033660359273726	0.7312156614144524	0.15650466366713153	0.0050333333300000005	4.670481917488982e-18	2.296689151260312e-06	2.296689151260312e-06	1.145027301479097
NCIH196	PP-242	0.8608716584613542	0.873865184592424	0.3140676248125546	0.32189999999999996	0.24003318163820805	8.229645105857067e-07	1.7140894926940432e-06	0.8914167857216673
NCIH196	pralatrexate		2.397647450471947		0.3220333333				
NCIH196	procarbazine		0.061176798169389764		0.9577				
NCIH196	PX-866	0.5181865295507244	0.5293947202895982	0.5870488058222957	0.5789666667	4.386037950056409e-17	1e-05	1e-05	0.43346882029885697
NCIH196	Pyrvinium pamoate	0.817400748351319	0.835360187358104	0.19605194391034908	0.010249999999999999	1.2052530134493888e-18	1.9551600401626776e-06	1.9551600401626776e-06	0.8646184306959273
NCIH196	R-115777	0.2915599281740946	0.5449571114611474	0.2044732396631857	0.18414999999999998	3.42747857054251e-28	5.629336475044195e-06	5.629336475044195e-06	2.3643973462010863
NCIH196	R-1530	0.24932996931583387	0.2804463204748685	0.7344666610240341	0.7147	0.7344666610240337	1.150858628977062e-06		15.68368002007629
NCIH196	R-406	0.3715624058481206	0.37487605833168913	0.5727049753867405	0.5727666667	0.5433341418700317	1.607161290635403e-06		1.464607878228164
NCIH196	R-428	0.36591539776971527	0.44364795970724274	0.022283356756958344	0.0141	6.650858423986924e-20	4.327652493879686e-06	4.327652493879686e-06	4.514757773716877
NCIH196	R-547	0.5377272223517099	0.47784585894965564	0.4121332892017095	0.4004333333	0.41213328920170605	1.216999984557417e-06	1.3608847552821565e-06	15.560139177249635
NCIH196	R-788	0.4487791327070731	0.4581539372412369	0.4972713426015974	0.4955666667	0.4358008693564918	1.7615608483474545e-06	9.604208262615656e-06	1.2102695142548532
NCIH196	RAF-265	0.490925985947001	0.4875105114009391	0.5617929388694134	0.5629	0.5121437250481684	1.0973225907303042e-06		0.9855171600565311
NCIH196	raloxifene		0.07207670147656432		0.8642				
NCIH196	Ranitidine		0.028321856228424428		0.9802333333				
NCIH196	Rapamycin	0.5570648701841443	0.495767033870346	0.7977992795803622	0.7908666666999999	0.7907251747131849	1.3139378228493683e-08		0.5053440958012521
NCIH196	regorafenib	0.39106204784174	0.4149206260682559	0.5785149703455554	0.5446333333	3.740248325684037e-18	1e-05	1e-05	0.6037966730675448
NCIH196	RG-4733	0.1197391420724111	0.12586222232867342	0.9270200217265487	0.9227	0.8942750719104056	1.5543305894799746e-06		0.43052329340534856
NCIH196	RG-7112		0.005036625500000613		0.9894333333				
NCIH196	RG-7167	0.0038047587576418816	0.003000207562320522	0.9914333333455404	0.9914333333	0.9914333321610583	3.596373601315707e-06		15.444133669984163
NCIH196	RG-7603	0.598548227855803	0.6216584241157169	0.5504555126450105	0.5703	0.389273388249511	1.7216599267277466e-06	1e-05	0.5830171691756292
NCIH196	Riluzole		0.017579724279215524		0.9727333333				
NCIH196	RO-5126766		0.0010828069322505133		0.9977333333				
NCIH196	Ruxolitinib	0.032539715123791675	0.035781842363749025	0.9632623885715825	0.9600333333000001	1.7989793441965918e-08	1e-05	1e-05	0.49287599495562995
NCIH196	SAR-125844	0.13450450543018716	0.1428982034837813	0.9015768158134694	0.8876999999999999	4.051459629220061e-21	1e-05	1e-05	0.31191029991802943
NCIH196	SAR-302503	0.26315005898059535	0.279915809610498	0.5192278903939657	0.5189666667	0.19581432098898713	7.203971559446682e-06	1e-05	1.2088986395634702
NCIH196	SB-1317	1.5824234912126354	1.5465611981098129	0.2215440782610068	0.07326666667	0.2215426546120419	9.27321818736187e-08	1.1410145155937912e-07	2.82266683398456
NCIH196	SB-1578	0.5120719628546592	0.5349170106060855	0.3150102533472251	0.318	0.2997911829507525	1.8744936670940497e-06	2.803482339327396e-06	2.2737718517176257
NCIH196	SB-203580		0.0		1.0195999999999998				
NCIH196	SB-239063	0.029106688664097678	0.03753607604508701	0.9871967013630855	0.9727	0.9871961901820836	5.327153381015439e-08		1.9347868424413377
NCIH196	SB-431542	0.0011378248543700794	0.0035638958142505976	0.9993015450880212	0.9954666667	0.9993015450880212	2.3493090391409863e-07		8.240388821564114
NCIH196	SB-590885		0.0		1.058033333				
NCIH196	SB-743921	1.5628052099983665	1.4811251317516332	0.4072143471080758	0.0134	3.763601609439016e-12	1.1383348596498254e-06	1.1383348596994128e-06	0.17279796052438964
NCIH196	SB-939	0.8385397342307789	0.9431320076619896	0.006236448178212888	0.01483333333	1.1654975913414695e-39	1.4537624863363426e-06	1.4537624863363426e-06	2.629646021239358
NCIH196	SC-1	0.27990994495911603	0.2854510364057402	0.7935620398054639	0.6410666667	0.7931753643470788	4.4364168769159033e-07		2.015896645887831
NCIH196	SCH-1473759	1.4374987095231793	1.431710594168451	0.22697275775868583	0.2225333333	0.21448397157557308	1.4864909452748706e-07	2.6327725650391e-07	0.980215331840805
NCIH196	SCH-900776	0.7282386388740614	0.7417026593044062	0.5149589606533858	0.4793666667	0.5148654139544018	3.154475108332539e-07		2.47472992861279
NCIH196	SCV-07		0.04203780349360709		0.9600666667				
NCIH196	SEN-450	0.026604795187933482	0.030127628522899203	0.9815245765502404	0.9799	5.360710006331818e-08	1e-05	1e-05	0.27768777732129696
NCIH196	SGI-1776	0.18834870863705586	0.19645326524710321	0.6198101547027927	0.6197666667	0.4725518946961209	5.426672631810901e-06	1e-05	1.5516874614870013
NCIH196	SGX-523		0.02900382813985611		0.9785666666999999				
NCIH196	sildenafil		0.0		1.008033333				
