Drug name,Drug Id,Cell line name,Cosmic sample Id,TCGA classification,Tissue,Tissue sub-type,IC50,AUC,Max conc,RMSE,Z score,Dataset version
Taselisib,1561,NCI-H1694,688006,SCLC,lung,lung_small_cell_carcinoma,4.7750099627703566,.98759969527966174,10,.053740969664882947,1.6005758245688306,GDSC2
Taselisib,1561,NCI-H1963,688010,SCLC,lung,lung_small_cell_carcinoma,3.8478421918296308,.96474430043898374,10,.091296547669507774,1.0613188478257116,GDSC2
Taselisib,1561,NCI-H2029,688011,SCLC,lung,lung_small_cell_carcinoma,3.2932858367618389,.95316702424407385,10,.095262775385002357,.73877918149960586,GDSC2
Taselisib,1561,NCI-H209,688013,SCLC,lung,lung_small_cell_carcinoma,3.3820425637994744,.95971842103663585,10,.14585447765870466,.79040164486388675,GDSC2
Taselisib,1561,NCI-H2141,688014,SCLC,lung,lung_small_cell_carcinoma,4.2109344625734071,.96071239537128794,10,.087708077859923864,1.2724996570997653,GDSC2
Taselisib,1561,NCI-H2227,688018,SCLC,lung,lung_small_cell_carcinoma,4.4646056245740109,.95973082698262346,10,.10688293781426708,1.4200392375238833,GDSC2
Taselisib,1561,NCI-H345,688021,SCLC,lung,lung_small_cell_carcinoma,3.4331421748037134,.9057966886052865,10,.17759016667546465,.82012207152942596,GDSC2
Taselisib,1561,NCI-H446,688023,SCLC,lung,lung_small_cell_carcinoma,1.4901196267497465,.83922555822382661,10,.090213864830721635,-.30997379444764872,GDSC2
Taselisib,1561,NCI-H526,688025,SCLC,lung,lung_small_cell_carcinoma,3.6410681643093823,.96999779320283419,10,.117361536551052,.94105546028751808,GDSC2
Taselisib,1561,NCI-H64,688026,SCLC,lung,lung_small_cell_carcinoma,1.7069696549731448,.81452762252693955,10,.12181070918453414,-.18385002883426693,GDSC2
Taselisib,1561,NCI-H69,688027,SCLC,lung,lung_small_cell_carcinoma,-1.3332744729259238,.52043897293321062,10,.19168080853272451,-1.9521091383031226,GDSC2
Taselisib,1561,NCI-H82,688031,SCLC,lung,lung_small_cell_carcinoma,2.7517190577774753,.96008263465737764,10,.083535502172972162,.42379447960115385,GDSC2
Taselisib,1561,LU-139,713878,SCLC,lung,lung_small_cell_carcinoma,4.4854174328390224,.98057337415770085,10,.025108886537025251,1.4321437488726336,GDSC2
Taselisib,1561,SBC-5,713880,SCLC,lung,lung_small_cell_carcinoma,1.7954648571798988,.87516304450789184,10,.099830234404558085,-.13237967288146493,GDSC2
Taselisib,1561,LU-135,713899,SCLC,lung,lung_small_cell_carcinoma,2.4018932538245559,.90455443257905133,10,.11413024870814764,.22032967922853336,GDSC2
Taselisib,1561,SHP-77,724872,SCLC,lung,lung_small_cell_carcinoma,3.7337436970439413,.97686254596521915,10,.1031479514115333,.99495716952164026,GDSC2
Taselisib,1561,CPC-N,753547,SCLC,lung,lung_small_cell_carcinoma,1.716335490763772,.86661364873040203,10,.15900966244381198,-.17840269508149673,GDSC2
Taselisib,1561,DMS-79,753551,SCLC,lung,lung_small_cell_carcinoma,2.4018190680158993,.9753681891518049,10,.040029324756609995,.22028653146590912,GDSC2
Taselisib,1561,IST-SL2,753565,SCLC,lung,lung_small_cell_carcinoma,.36906180608690758,.72663899439517943,10,.13419446068109003,-.96200061210923937,GDSC2
Taselisib,1561,LU-165,753589,SCLC,lung,lung_small_cell_carcinoma,3.1806294387749445,.90979099919621698,10,.060227851929653006,.67325625189265548,GDSC2
Taselisib,1561,MS-1,753594,SCLC,lung,lung_small_cell_carcinoma,1.603916921484702,.87433043075466732,10,.14715723440334061,-.24378729935620005,GDSC2
Taselisib,1561,SBC-3,753610,SCLC,lung,lung_small_cell_carcinoma,1.9734339691117508,.88105730565201534,10,.11672747508943612,-.02886972758143171,GDSC2
Taselisib,1561,COR-L88,906808,SCLC,lung,lung_small_cell_carcinoma,4.9295425551028185,.97508365484124271,10,.060654728334178225,1.6904546805443019,GDSC2
Taselisib,1561,DMS-53,907295,SCLC,lung,lung_small_cell_carcinoma,3.6283021719933797,.92862150095390616,10,.1243021326285321,.93363053608586177,GDSC2
Taselisib,1561,NCI-H524,908483,SCLC,lung,lung_small_cell_carcinoma,2.0312654569106456,.91128492750844681,10,.16892811170209801,.0047660762594918197,GDSC2
Taselisib,1561,COLO-668,910692,SCLC,lung,lung_small_cell_carcinoma,2.5608276764728739,.88667931632048236,10,.12044042162137172,.31276871663250316,GDSC2
Taselisib,1561,COR-L279,910937,SCLC,lung,lung_small_cell_carcinoma,1.4641731976865517,.82661751718958631,10,.078327641677074636,-.32506469097406893,GDSC2
Taselisib,1561,NCI-H250,924241,SCLC,lung,lung_small_cell_carcinoma,.44316095075507522,.71235963456712925,10,.13948844220833892,-.91890325477501666,GDSC2
Taselisib,1561,NCI-H196,1240186,SCLC,lung,lung_small_cell_carcinoma,3.8162510417152289,.93599771021881384,10,.09268715759484239,1.0429448829010621,GDSC2
Taselisib,1561,NCI-H211,1240189,SCLC,lung,lung_small_cell_carcinoma,3.4005137010900608,.95086604382326267,10,.078104694233204416,.801144781073445,GDSC2
Taselisib,1561,NCI-H841,1240192,SCLC,lung,lung_small_cell_carcinoma,3.0079426814133545,.90955957261099962,10,.094550334173412326,.57281861631360675,GDSC2
Taselisib,1561,NCI-H847,1240193,SCLC,lung,lung_small_cell_carcinoma,.8436837886134394,.78631730477589568,10,.10664392456601657,-.68595217361207605,GDSC2
Taselisib,1561,NCI-H1688,1298349,SCLC,lung,lung_small_cell_carcinoma,3.0897559035555893,.94351408755230448,10,.10069910532921011,.62040261590115842,GDSC2
Taselisib,1561,SW1271,1299062,SCLC,lung,lung_small_cell_carcinoma,4.4003200134223279,.9347446369711494,10,.078629976182137004,1.3826496027627797,GDSC2
Taselisib,1561,COR-L32,1322212,SCLC,lung,lung_small_cell_carcinoma,-.29591323373905415,.64199299968016077,10,.12264207516715613,-1.3487617149270681,GDSC2
Taselisib,1561,NCI-H1341,1330964,SCLC,lung,lung_small_cell_carcinoma,3.861039694187109,.93356928747189305,10,.11815673609320637,1.0689947458076194,GDSC2
Taselisib,1561,NCI-H1876,1330972,SCLC,lung,lung_small_cell_carcinoma,2.7189401667686961,.91934145012865798,10,.15845647945469798,.40472970381796231,GDSC2
Taselisib,1561,NCI-H2066,1330973,SCLC,lung,lung_small_cell_carcinoma,1.9603797341096558,.81532791150166328,10,.11089077803056017,-.036462298766020487,GDSC2
EPZ5676,1563,COR-L311,687980,SCLC,lung,lung_small_cell_carcinoma,4.8925889266053915,.99284913679039277,10,.068027058156500689,-.84602337735261257,GDSC2
EPZ5676,1563,DMS-114,687983,SCLC,lung,lung_small_cell_carcinoma,5.7384770795096403,.98856477406817878,10,.043187605347988905,-.069316705557180031,GDSC2
EPZ5676,1563,DMS-273,687985,SCLC,lung,lung_small_cell_carcinoma,4.2681226996197763,.97752827509371032,10,.10539858459273285,-1.4194172511707643,GDSC2
EPZ5676,1563,NCI-H1048,687995,SCLC,lung,lung_small_cell_carcinoma,5.0033774298029412,.98119673244099648,10,.053477780963081055,-.74429577980165473,GDSC2
EPZ5676,1563,NCI-H1092,687997,SCLC,lung,lung_small_cell_carcinoma,5.8528989186682354,.98230415934071058,10,.054213130169031155,.035747073346039493,GDSC2
EPZ5676,1563,NCI-H1417,688001,SCLC,lung,lung_small_cell_carcinoma,4.6365083479947939,.98192414429197417,10,.055597917326735226,-1.0811602488659324,GDSC2
EPZ5676,1563,NCI-H1694,688006,SCLC,lung,lung_small_cell_carcinoma,5.2299774033022226,.98457457487016731,10,.035348719017944168,-.53622842403921656,GDSC2
EPZ5676,1563,NCI-H1963,688010,SCLC,lung,lung_small_cell_carcinoma,5.7800938995896303,.98428230807961992,10,.027378109970181846,-.031103542618252655,GDSC2
EPZ5676,1563,NCI-H2029,688011,SCLC,lung,lung_small_cell_carcinoma,4.7899244967658117,.98486234121465299,10,.065198362686269967,-.94029133386518238,GDSC2
EPZ5676,1563,NCI-H209,688013,SCLC,lung,lung_small_cell_carcinoma,5.0657943364548714,.98980269141812449,10,.097169702033453209,-.68698367812138139,GDSC2
EPZ5676,1563,NCI-H2141,688014,SCLC,lung,lung_small_cell_carcinoma,6.250161420278884,.98897632630236698,10,.051763925802605186,.40051921774331645,GDSC2
EPZ5676,1563,NCI-H2227,688018,SCLC,lung,lung_small_cell_carcinoma,6.5477509017509252,.97838557685879868,10,.087002700245167125,.67377016105288867,GDSC2
EPZ5676,1563,NCI-H345,688021,SCLC,lung,lung_small_cell_carcinoma,6.9011815429596401,.98211488774774092,10,.034168063140105391,.99829526061982909,GDSC2
EPZ5676,1563,NCI-H446,688023,SCLC,lung,lung_small_cell_carcinoma,5.1190922022676322,.9870858388504945,10,.10062739975580878,-.6380448109353376,GDSC2
EPZ5676,1563,NCI-H526,688025,SCLC,lung,lung_small_cell_carcinoma,5.1242323696410725,.99152099654274484,10,.030309463482392437,-.63332503530142081,GDSC2
EPZ5676,1563,NCI-H64,688026,SCLC,lung,lung_small_cell_carcinoma,6.1334895593507239,.98037187172229812,10,.036186388699247611,.29338943648020355,GDSC2
EPZ5676,1563,NCI-H69,688027,SCLC,lung,lung_small_cell_carcinoma,5.2339306868463025,.99055416173262223,10,.033779492869423812,-.53259846221312446,GDSC2
EPZ5676,1563,NCI-H82,688031,SCLC,lung,lung_small_cell_carcinoma,4.4611896132300313,.99478239127801671,10,.014902668444173721,-1.2421404334387964,GDSC2
EPZ5676,1563,LU-139,713878,SCLC,lung,lung_small_cell_carcinoma,5.2822205115273659,.98878589404850525,10,.028217803351824319,-.48825805044492776,GDSC2
EPZ5676,1563,SBC-5,713880,SCLC,lung,lung_small_cell_carcinoma,5.198482333576103,.99227585311254807,10,.026965498006151389,-.56514765018152724,GDSC2
EPZ5676,1563,LU-135,713899,SCLC,lung,lung_small_cell_carcinoma,5.3277063119465033,.98848125917967433,10,.075031912247505952,-.44649233409554817,GDSC2
EPZ5676,1563,SHP-77,724872,SCLC,lung,lung_small_cell_carcinoma,4.6235642301282693,.98932058698159009,10,.041331153601735088,-1.0930457241180893,GDSC2
EPZ5676,1563,CPC-N,753547,SCLC,lung,lung_small_cell_carcinoma,4.7229101360931383,.98667851732805378,10,.055483696195097958,-1.0018248839709052,GDSC2
EPZ5676,1563,DMS-79,753551,SCLC,lung,lung_small_cell_carcinoma,4.5392091611161742,.99474769880327396,10,.018403927071746068,-1.1705017621019609,GDSC2
EPZ5676,1563,IST-SL2,753565,SCLC,lung,lung_small_cell_carcinoma,4.8554457339816564,.98104092682352129,10,.064050867852458782,-.88012879119909726,GDSC2
EPZ5676,1563,LU-165,753589,SCLC,lung,lung_small_cell_carcinoma,6.6247825392324851,.98602843559664421,10,.050912681098160238,.7445017188431623,GDSC2
EPZ5676,1563,MS-1,753594,SCLC,lung,lung_small_cell_carcinoma,4.7488533395927259,.9944403054915778,10,.015755776664883172,-.97800346127253424,GDSC2
EPZ5676,1563,SBC-3,753610,SCLC,lung,lung_small_cell_carcinoma,5.2126538704861787,.98949197405090838,10,.061356077057131281,-.55213514110469541,GDSC2
EPZ5676,1563,COR-L88,906808,SCLC,lung,lung_small_cell_carcinoma,5.8940583879432635,.98596076068781024,10,.063573919913366431,.073540290195941632,GDSC2
EPZ5676,1563,DMS-53,907295,SCLC,lung,lung_small_cell_carcinoma,6.4503569029955337,.98446046903751916,10,.041390306037769116,.58434159018754928,GDSC2
EPZ5676,1563,NCI-H524,908483,SCLC,lung,lung_small_cell_carcinoma,4.7049311690476081,.99468995439428998,10,.043741323326798913,-1.018333430175635,GDSC2
EPZ5676,1563,COLO-668,910692,SCLC,lung,lung_small_cell_carcinoma,5.4251920132515039,.97641187665499485,10,.06696574296406381,-.35697956062983255,GDSC2
EPZ5676,1563,COR-L279,910937,SCLC,lung,lung_small_cell_carcinoma,5.1554313849928413,.98468300681152421,10,.04236831399552865,-.60467765054497546,GDSC2
EPZ5676,1563,NCI-H250,924241,SCLC,lung,lung_small_cell_carcinoma,7.5852453705567386,.9659162899543372,10,.055042275982908298,1.6264125087505401,GDSC2
EPZ5676,1563,NCI-H196,1240186,SCLC,lung,lung_small_cell_carcinoma,6.8276048547986514,.98788848562732179,10,.034113505844288856,.93073608700208388,GDSC2
EPZ5676,1563,NCI-H211,1240189,SCLC,lung,lung_small_cell_carcinoma,5.4330007809009837,.98883018585491844,10,.028742652456472333,-.34980943782928559,GDSC2
EPZ5676,1563,NCI-H841,1240192,SCLC,lung,lung_small_cell_carcinoma,6.2999793834354465,.98634506901785124,10,.047169386037361989,.44626278824505528,GDSC2
EPZ5676,1563,NCI-H847,1240193,SCLC,lung,lung_small_cell_carcinoma,4.9386094061268615,.99296661598733371,10,.030540475983377068,-.80376671095903918,GDSC2
EPZ5676,1563,NCI-H1688,1298349,SCLC,lung,lung_small_cell_carcinoma,5.0575861182425781,.98800110957884946,10,.063704464511669598,-.69452058217560175,GDSC2
EPZ5676,1563,SW1271,1299062,SCLC,lung,lung_small_cell_carcinoma,6.7337736939883985,.97698792911516741,10,.047021811723938593,.84457896519654507,GDSC2
EPZ5676,1563,COR-L32,1322212,SCLC,lung,lung_small_cell_carcinoma,4.746563964506942,.97659495194057,10,.027295646086186651,-.98010559841355638,GDSC2
EPZ5676,1563,NCI-H1341,1330964,SCLC,lung,lung_small_cell_carcinoma,6.102164619651564,.97985163726377722,10,.036377673081965066,.2646264261763091,GDSC2
EPZ5676,1563,NCI-H1876,1330972,SCLC,lung,lung_small_cell_carcinoma,5.2218884209635794,.98598078977632964,10,.090120556876803967,-.54365584399880396,GDSC2
EPZ5676,1563,NCI-H2066,1330973,SCLC,lung,lung_small_cell_carcinoma,6.7761550371109811,.979095183576564,10,.036443457847480293,.88349412419237927,GDSC2
SCH772984,1564,COR-L311,687980,SCLC,lung,lung_small_cell_carcinoma,4.2544257157000223,.99326182901453752,5,.034781556342896321,1.0825226518119262,GDSC2
SCH772984,1564,DMS-114,687983,SCLC,lung,lung_small_cell_carcinoma,5.0686390244141863,.9887683515729262,5,.021467993692773076,1.5081752195101428,GDSC2
SCH772984,1564,DMS-273,687985,SCLC,lung,lung_small_cell_carcinoma,4.5038498831095986,.99021641955638806,5,.033919040430171986,1.2129160464759614,GDSC2
SCH772984,1564,NCI-H1048,687995,SCLC,lung,lung_small_cell_carcinoma,3.7994877533583828,.97226124416391635,5,.060726348100109087,.84469122638371053,GDSC2
SCH772984,1564,NCI-H1092,687997,SCLC,lung,lung_small_cell_carcinoma,5.1361088481138664,.98202767791036127,5,.063617904561242888,1.5434469393316579,GDSC2
SCH772984,1564,NCI-H1417,688001,SCLC,lung,lung_small_cell_carcinoma,.069195788301487635,.74300210982915726,5,.092875403289966477,-1.1054222588625815,GDSC2
SCH772984,1564,NCI-H1694,688006,SCLC,lung,lung_small_cell_carcinoma,3.4109826111596595,.9635792151755338,5,.048556476794511597,.64158939843397711,GDSC2
SCH772984,1564,NCI-H1963,688010,SCLC,lung,lung_small_cell_carcinoma,3.5152019132584429,.95486200690809953,5,.12634881720251884,.6960729263587665,GDSC2
SCH772984,1564,NCI-H2029,688011,SCLC,lung,lung_small_cell_carcinoma,4.0062262302338745,.98361275244904089,5,.057392467730906734,.95276949356782514,GDSC2
SCH772984,1564,NCI-H209,688013,SCLC,lung,lung_small_cell_carcinoma,4.2634885442604995,.98871563269380236,5,.11577862896985387,1.0872604965586155,GDSC2
SCH772984,1564,NCI-H2141,688014,SCLC,lung,lung_small_cell_carcinoma,5.1768971663328625,.98560373699605597,5,.10760147543669456,1.5647701628606687,GDSC2
SCH772984,1564,NCI-H2227,688018,SCLC,lung,lung_small_cell_carcinoma,4.2027146860664271,.94826184224370891,5,.14745118728545611,1.0554892782398104,GDSC2
SCH772984,1564,NCI-H345,688021,SCLC,lung,lung_small_cell_carcinoma,5.6860924680874376,.97625612299210107,5,.082426443031350355,1.8309661158523822,GDSC2
SCH772984,1564,NCI-H446,688023,SCLC,lung,lung_small_cell_carcinoma,2.3688825321561287,.93282585750368352,5,.12051585830678936,.09680270718365401,GDSC2
SCH772984,1564,NCI-H526,688025,SCLC,lung,lung_small_cell_carcinoma,4.0205255864785476,.98741782292915459,5,.071918045439083242,.96024487825735905,GDSC2
SCH772984,1564,NCI-H64,688026,SCLC,lung,lung_small_cell_carcinoma,5.3989470249679412,.97987738672997249,5,.035197828918315764,1.680852879113871,GDSC2
SCH772984,1564,NCI-H69,688027,SCLC,lung,lung_small_cell_carcinoma,4.2004906703318117,.98713546327202817,5,.026492882925243964,1.0543266123905686,GDSC2
SCH772984,1564,NCI-H82,688031,SCLC,lung,lung_small_cell_carcinoma,3.0395038916211585,.98632184183616756,5,.046257084031103783,.44738860470521952,GDSC2
SCH772984,1564,LU-139,713878,SCLC,lung,lung_small_cell_carcinoma,4.6816819565496468,.98964225645383397,5,.044100415094447717,1.3058826903133045,GDSC2
SCH772984,1564,SBC-5,713880,SCLC,lung,lung_small_cell_carcinoma,3.0891283693293845,.97045717997578029,5,.085298460143828803,.47333117544328224,GDSC2
SCH772984,1564,LU-135,713899,SCLC,lung,lung_small_cell_carcinoma,4.0600094065160475,.9814155886672371,5,.06620414071336668,.98088613921640355,GDSC2
SCH772984,1564,SHP-77,724872,SCLC,lung,lung_small_cell_carcinoma,3.5320286100442253,.98394305289874284,5,.066013860173877947,.70486954834478954,GDSC2
SCH772984,1564,CPC-N,753547,SCLC,lung,lung_small_cell_carcinoma,3.4399705221660586,.97707747051996874,5,.10774624008794041,.656743632121912,GDSC2
SCH772984,1564,DMS-79,753551,SCLC,lung,lung_small_cell_carcinoma,3.8459951121478828,.99474723916364483,5,.043338339003196176,.86900423683655548,GDSC2
SCH772984,1564,IST-SL2,753565,SCLC,lung,lung_small_cell_carcinoma,2.9869194774373606,.95316233824992447,5,.098043195627181806,.41989864515937558,GDSC2
SCH772984,1564,LU-165,753589,SCLC,lung,lung_small_cell_carcinoma,6.0327444420068828,.98687288916625526,5,.058590013363033128,2.0121880403987751,GDSC2
SCH772984,1564,MS-1,753594,SCLC,lung,lung_small_cell_carcinoma,3.6250725489364219,.9906850701311869,5,.10302064466688554,.75351084550162939,GDSC2
SCH772984,1564,SBC-3,753610,SCLC,lung,lung_small_cell_carcinoma,2.9239149782302953,.95884558692376975,5,.082535050431891008,.38696129744348079,GDSC2
SCH772984,1564,COR-L88,906808,SCLC,lung,lung_small_cell_carcinoma,4.8093553711003389,.98155066542745817,5,.044980632743366555,1.3726275053988302,GDSC2
SCH772984,1564,DMS-53,907295,SCLC,lung,lung_small_cell_carcinoma,3.2085959898251204,.93070011087616689,5,.043762695736360178,.53578618431695557,GDSC2
SCH772984,1564,NCI-H524,908483,SCLC,lung,lung_small_cell_carcinoma,3.4027007524828656,.98880416463098397,5,.032165040172506536,.63725982733342834,GDSC2
SCH772984,1564,COLO-668,910692,SCLC,lung,lung_small_cell_carcinoma,2.8285704124498379,.92415419989096048,5,.088671338549058606,.33711728383405642,GDSC2
SCH772984,1564,COR-L279,910937,SCLC,lung,lung_small_cell_carcinoma,4.5635420073099606,.98587419794473685,5,.020556142179790782,1.2441217583764097,GDSC2
SCH772984,1564,NCI-H250,924241,SCLC,lung,lung_small_cell_carcinoma,5.8638358038677385,.94908182455401302,5,.17023233270148136,1.9238863696193116,GDSC2
SCH772984,1564,NCI-H196,1240186,SCLC,lung,lung_small_cell_carcinoma,5.9670646704851995,.98656276960765887,5,.0649772835696978,1.9778521199528332,GDSC2
SCH772984,1564,NCI-H211,1240189,SCLC,lung,lung_small_cell_carcinoma,2.8534001354897516,.95009957510989951,5,.090232832113303657,.35009770954567437,GDSC2
SCH772984,1564,NCI-H841,1240192,SCLC,lung,lung_small_cell_carcinoma,4.4413969906670658,.97102251837802278,5,.077781432645574244,1.1802670664803803,GDSC2
SCH772984,1564,NCI-H847,1240193,SCLC,lung,lung_small_cell_carcinoma,4.1396433319061385,.99212340549141842,5,.033176436872843565,1.0225169802446727,GDSC2
SCH772984,1564,NCI-H1688,1298349,SCLC,lung,lung_small_cell_carcinoma,4.1371642797128034,.9853383752722672,5,.017637291618417043,1.0212209870199767,GDSC2
SCH772984,1564,SW1271,1299062,SCLC,lung,lung_small_cell_carcinoma,1.4761323289303072,.81083404492059141,5,.07326066357435583,-.36990719825413348,GDSC2
SCH772984,1564,COR-L32,1322212,SCLC,lung,lung_small_cell_carcinoma,3.1630700517333827,.95496574661523426,5,.036226089802678017,.51198623872748716,GDSC2
SCH772984,1564,NCI-H1341,1330964,SCLC,lung,lung_small_cell_carcinoma,4.0074072291411884,.95425761739160431,5,.12536582225263898,.95338689347024241,GDSC2
SCH772984,1564,NCI-H1876,1330972,SCLC,lung,lung_small_cell_carcinoma,2.620832679907243,.93924236469498468,5,.065679992442049112,.22851662806216355,GDSC2
SCH772984,1564,NCI-H2066,1330973,SCLC,lung,lung_small_cell_carcinoma,5.8908885781523059,.9768642686839486,5,.057363508487927671,1.9380289569663196,GDSC2
IWP-2,1576,COR-L311,687980,SCLC,lung,lung_small_cell_carcinoma,2.4393940592618932,.99158889155239127,1,.024687682552561537,-.51267253304882299,GDSC2
IWP-2,1576,DMS-114,687983,SCLC,lung,lung_small_cell_carcinoma,3.1436177072899842,.98568908814528478,1,.077962388018886053,.23622396782333935,GDSC2
IWP-2,1576,DMS-273,687985,SCLC,lung,lung_small_cell_carcinoma,2.7047431062385616,.9883765146293314,1,.059174327445864205,-.23049090886305973,GDSC2
IWP-2,1576,NCI-H1048,687995,SCLC,lung,lung_small_cell_carcinoma,2.8597507265674462,.98336955800584436,1,.089241688528392135,-.065650286430295607,GDSC2
IWP-2,1576,NCI-H1092,687997,SCLC,lung,lung_small_cell_carcinoma,3.7497472352614056,.98447942082827233,1,.055121243803048905,.88080368883121152,GDSC2
IWP-2,1576,NCI-H1417,688001,SCLC,lung,lung_small_cell_carcinoma,1.6568751800172956,.96804793004660661,1,.14570136023244007,-1.3448309704623151,GDSC2
IWP-2,1576,NCI-H1694,688006,SCLC,lung,lung_small_cell_carcinoma,1.9699623604699683,.96786165462470353,1,.062990367543407449,-1.0118829154438829,GDSC2
IWP-2,1576,NCI-H1963,688010,SCLC,lung,lung_small_cell_carcinoma,2.0638122084374357,.95924951982950879,1,.09673071719555526,-.91207964563460608,GDSC2
IWP-2,1576,NCI-H2029,688011,SCLC,lung,lung_small_cell_carcinoma,2.9504794952129934,.9899534897601282,1,.037891789861670307,.030833916503457424,GDSC2
IWP-2,1576,NCI-H209,688013,SCLC,lung,lung_small_cell_carcinoma,2.5371916598396855,.98742844387739148,1,.18654834380970201,-.40867108255581069,GDSC2
IWP-2,1576,NCI-H2141,688014,SCLC,lung,lung_small_cell_carcinoma,3.2375524134477591,.98188790729516318,1,.10477275039084939,.33611747885352594,GDSC2
IWP-2,1576,NCI-H2227,688018,SCLC,lung,lung_small_cell_carcinoma,3.2172988011846888,.96255878354601809,1,.10835039315517565,.31457906645242772,GDSC2
IWP-2,1576,NCI-H345,688021,SCLC,lung,lung_small_cell_carcinoma,3.0428039765806654,.95888649929643033,1,.14062162032768175,.1290150571605356,GDSC2
IWP-2,1576,NCI-H446,688023,SCLC,lung,lung_small_cell_carcinoma,2.7593052431583489,.98644165098449921,1,.06231927310659776,-.172467589802768,GDSC2
IWP-2,1576,NCI-H526,688025,SCLC,lung,lung_small_cell_carcinoma,1.7252632088588327,.97606054268990672,1,.082517087701282951,-1.2721047056679118,GDSC2
IWP-2,1576,NCI-H82,688031,SCLC,lung,lung_small_cell_carcinoma,1.5438213064905517,.98820047315523785,1,.08119879552226926,-1.4650564848018239,GDSC2
IWP-2,1576,LU-139,713878,SCLC,lung,lung_small_cell_carcinoma,2.9357844592062454,.98835690756255778,1,.053284470044608352,.015206692003883431,GDSC2
IWP-2,1576,SBC-5,713880,SCLC,lung,lung_small_cell_carcinoma,2.6083774009954062,.98978688109604318,1,.053823743887559498,-.33296963087524439,GDSC2
IWP-2,1576,LU-135,713899,SCLC,lung,lung_small_cell_carcinoma,2.7918883619434829,.98599592901018906,1,.041734690988291384,-.1378175411796983,GDSC2
IWP-2,1576,SHP-77,724872,SCLC,lung,lung_small_cell_carcinoma,1.6606128969175435,.9791092229517222,1,.082331366076142748,-1.3408561492309004,GDSC2
IWP-2,1576,CPC-N,753547,SCLC,lung,lung_small_cell_carcinoma,2.2987909430992626,.98508213786076382,1,.075289712932248412,-.66219489288544697,GDSC2
IWP-2,1576,DMS-79,753551,SCLC,lung,lung_small_cell_carcinoma,1.9390261924392542,.99226273441867652,1,.055828814491386089,-1.0447815379957783,GDSC2
IWP-2,1576,IST-SL2,753565,SCLC,lung,lung_small_cell_carcinoma,.9128898060041305,.93462075548269818,1,.18788078133465319,-2.1360115064449712,GDSC2
IWP-2,1576,LU-165,753589,SCLC,lung,lung_small_cell_carcinoma,2.060560980547931,.94633740082820483,1,.12877693869253473,-.91553711713077901,GDSC2
IWP-2,1576,MS-1,753594,SCLC,lung,lung_small_cell_carcinoma,1.3046040733533322,.97871017461249521,1,.13639493195681834,-1.7194486077395044,GDSC2
IWP-2,1576,SBC-3,753610,SCLC,lung,lung_small_cell_carcinoma,2.3409473104859897,.98266401873833253,1,.11779864445584944,-.61736431084832977,GDSC2
IWP-2,1576,DMS-53,907295,SCLC,lung,lung_small_cell_carcinoma,3.1425917027548453,.97142373385827852,1,.063071782443268776,.23513287807025307,GDSC2
IWP-2,1576,NCI-H524,908483,SCLC,lung,lung_small_cell_carcinoma,1.8657202830857575,.98974382719597442,1,.076070218720205765,-1.1227376520254733,GDSC2
IWP-2,1576,COLO-668,910692,SCLC,lung,lung_small_cell_carcinoma,3.1602540900307443,.97697817644456186,1,.07011189076405859,.25391568956061944,GDSC2
IWP-2,1576,NCI-H250,924241,SCLC,lung,lung_small_cell_carcinoma,4.8677478851361267,.95987188603423512,1,.10409405232218337,2.0697253858069202,GDSC2
IWP-2,1576,NCI-H196,1240186,SCLC,lung,lung_small_cell_carcinoma,4.0752896007181585,.98400178791512227,1,.059827084154539141,1.2269970310441161,GDSC2
IWP-2,1576,NCI-H211,1240189,SCLC,lung,lung_small_cell_carcinoma,2.7213351904367395,.98435632617457958,1,.11135977370163719,-.21284629577319075,GDSC2
IWP-2,1576,NCI-H841,1240192,SCLC,lung,lung_small_cell_carcinoma,3.0186791137334477,.97426329400937262,1,.13740835040555041,.1033598190541585,GDSC2
IWP-2,1576,SW1271,1299062,SCLC,lung,lung_small_cell_carcinoma,3.1014752331144995,.95492731977806466,1,.047254883117710367,.19140816032171865,GDSC2
IWP-2,1576,NCI-H1876,1330972,SCLC,lung,lung_small_cell_carcinoma,1.0346421671191537,.94023717980701549,1,.15823557564326027,-2.0065357106984361,GDSC2
Leflunomide,1578,COR-L311,687980,SCLC,lung,lung_small_cell_carcinoma,4.9502330255756259,.93225114843366574,100,.077069824544374874,-.097922384557143818,GDSC2
Leflunomide,1578,DMS-114,687983,SCLC,lung,lung_small_cell_carcinoma,5.0087595049551545,.90121086104428472,100,.045327548235433932,-.029650025499781719,GDSC2
Leflunomide,1578,DMS-273,687985,SCLC,lung,lung_small_cell_carcinoma,5.3627639740953175,.93868802189264655,100,.11253780676809955,.38330357227807821,GDSC2
Leflunomide,1578,NCI-H1048,687995,SCLC,lung,lung_small_cell_carcinoma,4.1790429213026901,.84380243558171153,100,.094428694264131974,-.99753172820105118,GDSC2
Leflunomide,1578,NCI-H1092,687997,SCLC,lung,lung_small_cell_carcinoma,6.4030829071878514,.94631030081517575,100,.037840205039402074,1.5968573087618156,GDSC2
Leflunomide,1578,NCI-H1417,688001,SCLC,lung,lung_small_cell_carcinoma,3.1749230891091158,.75552714284606504,100,.18607638590761319,-2.1688584583736605,GDSC2
